---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-123433_p2_c2_r1
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-123433_p2_c2_r1\bench_WIX_2.csv | node WIX | group grp_20260923-123433_p2_c2_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   29.0ms | WOOOOOOO...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   44.3ms | themes of fairytales...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   37.6ms | nope only from the atlus game...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   31.4ms | mlb team for adam...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   44.4ms | I know your not trying to fight but that...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   39.1ms | yeeeeyeeeeeee...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.0ms | hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   25.1ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   31.6ms | forsen...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   54.7ms | congratulations jimmy if this video gets...
[ENTERTAINM] | YouTube  | [Normal]     | 87%    |   30.9ms | no...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   41.6ms | we dont get that sort of clarity about w...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   32.1ms | hiiiiiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  182.2ms | :face-blue-smiling::face-blue-smiling::f...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   60.6ms | :purple_heart::green_heart::purple_heart...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   40.5ms | omg this was crazy 500mil...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   28.7ms | hayyyy...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   28.7ms | haiiii...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   53.6ms | why didnt dealer draw on 18...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.0ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   42.3ms | NO...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   31.0ms | No...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   32.0ms | what about africa...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   38.2ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.1ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   57.8ms | пригласите меня на шоу...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   30.7ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   58.4ms | Masculine/Outwards/Physical/Yang vs Femi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   47.6ms | :red_heart::red_heart::red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.7ms | هاي...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   32.1ms | GGG...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   55.9ms | I went to see Iron Lung in theaters with...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.4ms | First...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.9ms | Lol...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   27.0ms | Taiwan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.8ms | MAXXX BEEEEET...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   40.4ms | haven't seen it yet but I'm excited to e...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   24.0ms | 6 7...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   44.2ms | wow movie star and celebrity director Ma...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   39.0ms | GOOOOOOOOOD MORNING BUNGULATORS...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   40.7ms | The surround sound was so good for my th...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   36.3ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.8ms | learn with speed...
[SELF-HELP/] | YouTube  | [Normal]     | 59%    |   50.4ms | Yah my biggest fear in life is proving t...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   50.2ms | main aapka video roj dekhta hun like bhi...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   45.0ms | peanut you are no longer allowed to make...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   63.3ms | im just gonna buy the fricken movie mark...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   34.8ms | OOF...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   34.6ms | AIRPLANE GANG RISE UPPP...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   36.1ms | LIGHT HOUSE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.0ms | Hi mark...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   32.1ms | big goose eggs...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   42.4ms | We all were having a nice morning chat…M...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   35.3ms | Yeah budy...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   83.1ms | My home setup is a lot better than the t...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   55.2ms | Big youtubers are in...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  117.6ms | finally i can see chat...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.9ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   48.6ms | iH...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   51.4ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   69.4ms | Hai Marikipliaer!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   51.6ms | LESS goooo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   59.5ms | tragi in stinga...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   83.1ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   43.9ms | blackjack...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.8ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   50.9ms | oooh I don't like the creepy stairs...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   32.3ms | Rogue is gonna...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   50.8ms | markiplierr help me i need 9000000009 do...
[GAMING/GAM] | YouTube  | [Normal]     | 78%    |   51.6ms | why does some of it look like Resident E...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   64.3ms | :loudly_crying_face::loudly_crying_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   75.9ms | :hand-pink-waving::hand-pink-waving:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   69.8ms | Also theres a roblox game called Observa...
[MUSIC/CHIL] | YouTube  | [Normal]     | 91%    |   51.0ms | go poop...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.9ms | There's a typo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.9ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   41.9ms | Never seen colder tables...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   36.5ms | what is the discord...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   38.0ms | This looks so good1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.6ms | Ob versation  Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.2ms | I can't wait to see the singing siren...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   32.6ms | Hello...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.6ms | lol lmao even...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   42.9ms | does it say cheat on the screan...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   39.3ms | HES WORKING ON IT?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   37.8ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   44.3ms | hey Mr Beast I love :sparkling_heart: I...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   48.3ms | sir please visit chhattisgarh india for ...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   42.0ms | thats the best part tho...
[GAMING/GAM] | YouTube  | [Normal]     | 72%    |   58.9ms | that stupid AI summary keeps popping up ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   38.8ms | 10$help...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   42.0ms | bet green...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   52.7ms | 130K Viewers...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   35.0ms | Haiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.0ms | Hi all!! Hi Mark!...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   64.1ms | Whats the time at your place rn?...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   64.1ms | They logged in with 2000 scrap and left ...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   47.1ms | hutch is just strolling around with 4k m...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   48.2ms | :musical_notes::relieved_face:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 85%    |   39.6ms | GTA ohh jealous...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   53.3ms | i'm so dyslexic i did not even notice th...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   35.5ms | John...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   40.4ms | Kanye...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.0ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.9ms | 4...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.8ms | heloooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   35.2ms | The jacket was always there...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   36.4ms | holaa mr beasttt...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |   43.3ms | Mr beast I watch you everyday hope you s...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.5ms | 2...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   35.0ms | UNDULATION...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   55.7ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |   46.8ms | LETS GOOOOOOOOOOOOOOOOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.1ms | hi mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.2ms | another mousetrap?...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   30.7ms | Extra Mouse Trap!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.2ms | my cat is watching very closely rn...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   36.6ms | please give me a laptop for my college s...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   32.1ms | me.from Indonesia...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   33.0ms | noob lol...
[SELF-HELP/] | YouTube  | [Normal]     | 52%    |   55.6ms | Should I tell my freind that he can’t do...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   27.8ms | Under the bed?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   41.0ms | :musical_notes::musical_note:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   43.9ms | Was the bottle always standing up? In th...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.0ms | RAILING MOVED...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.8ms | Iron Lung was AMAZING! Great movie!...
[GAMING/GAM] | YouTube  | [Normal]     | 51%    |   40.6ms | The one eyed man that runs the lighthous...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   40.6ms | Just got back from the theater. Iron Lun...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   36.6ms | Is there a extra light here also?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   44.8ms | I am in the theater waiting to see Iron ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   27.0ms | hii mr beast...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   41.7ms | hmmm...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   28.5ms | Así welyn...
[GAMING/GAM] | YouTube  | [Normal]     | 86%    |   29.8ms | KERFUKLED...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   31.4ms | Good morning...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   35.5ms | Just wait...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  141.4ms | :face-turquoise-covering-eyes::face-turq...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   94.7ms | Hey Mark! Congratulations on the release...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   32.6ms | OOP...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   42.3ms | :smiling_face_with_halo:...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   34.0ms | a new try...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.8ms | hiiiiiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.0ms | LMAOO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   35.2ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   74.6ms | I have a exam:loudly_crying_face::loudly...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   35.4ms | YOU RIGHT...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   43.8ms | thanks Mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   32.8ms | we want to see play button...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   29.4ms | Tutututu...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   36.3ms | suuuuuuuuuu...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   38.5ms | SO OLD BUT GOLD...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   43.1ms | shoutout please love from Darjeeling :pu...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.7ms | YEAAAAAHAHAHH...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.6ms | hi Mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.3ms | oi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.2ms | mark does know that nothing appears unti...
[PSYCHOLOGY] | YouTube  | [Normal]     | 79%    |   50.3ms | no sex. just gym for the rest of your li...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   34.9ms | mr bets...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   37.7ms | :hand-pink-waving:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.5ms | vote for anomaly's...
[ENTERTAINM] | YouTube  | [Normal]     | 56%    |   38.8ms | omggg...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.3ms | :red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.0ms | thank youuuuu...
[GAMING/GAM] | YouTube  | [Normal]     | 56%    |   45.3ms | yous a goofy boy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   34.9ms | bye tc...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   40.7ms | :face_with_tears_of_joy:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   46.2ms | уууууууурааааа...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   32.2ms | stairwell?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   33.0ms | KPOP...
[PSYCHOLOGY] | YouTube  | [Normal]     | 58%    |   50.6ms | What if I don’t want to have kids? (As a...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.0ms | I’m a really big fan of your channel  an...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.0ms | the second bottle is missing in the pier...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   36.7ms | Repair armour...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.1ms | Were the logs always on the floor?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.0ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.0ms | Do speed...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   63.8ms | я Армения живу в Абхазии:heart_suit::hea...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   73.5ms | :_markiHEART::_markiHEART::_markiHEART::...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   36.3ms | yt stream is fine!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   53.7ms | I’ve been a fan of your’s since your The...
[SPORTS/FOO] | YouTube  | [Normal]     | 61%    |   41.2ms | LETS SEE BRAZILL WILL LET YOU HAHAHA...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   48.8ms | PURPLE SCARF IS NOT AN ANOMALY...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   53.3ms | light anomoly in the lantern room...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   41.9ms | its right there...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   66.5ms | whats the TC...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  101.7ms | Extra bottle by door on pier!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   64.0ms | Would sending more anomalies be easier?...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   36.1ms | Camera...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   52.0ms | it's the wind!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   84.3ms | Hello from RUSSIA:fire::fire::fire::fire...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   35.6ms | extra lamp...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   97.6ms | Momo your wife have younger sister??! :f...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   37.0ms | WOOD...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   50.3ms | WE ALL BELIEVED IN YOU MARKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   43.0ms | THE FUSE BOX...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   36.1ms | USA...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   29.6ms | no...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   41.0ms | PURPLE TOWEL IN LANTERN ROOM!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   45.6ms | GAME NAME IS: DILLON DANIS IS NOT IN THE...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   59.8ms | Russia...
[GAMING/GAM] | YouTube  | [Normal]     | 86%    |   71.2ms | Every time I see Mark I think of "Where'...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.3ms | :_markiJIM:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.8ms | oil...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   59.8ms | camera malfunction means the camera does...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   40.1ms | DR K!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   47.7ms | a welyn's work is never done...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   42.6ms | exit:smiling_face_with_tear:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   49.2ms | radio. under the stairs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   85.9ms | Syed :comet::small_blue_diamond:me moral...
[SELF-HELP/] | YouTube  | [Normal]     | 72%    |   46.1ms | dr k are you broken...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   35.0ms | Windmill gone?...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   72.9ms | Hello :waving_hand: Mr. Beast...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   53.4ms | the window in the room   i think i saw a...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  100.3ms | Vishu for u biryani booked I will keep i...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.6ms | hi mark...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  119.3ms | momo:face-blue-smiling::face-blue-smilin...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   67.9ms | Is the 4th mouse trap gone?...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   55.7ms | :triangular_flag::triangular_flag::trian...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   33.4ms | DDG...
[ENTERTAINM] | YouTube  | [Normal]     | 88%    |   50.8ms | you told us that you would give us cooki...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   30.0ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.9ms | Theres a light on the door in the yard!...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   49.7ms | How do you feel right now...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   48.5ms | wtf they capped the amount of turrets...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   66.4ms | BROKEN RAIL ON LEFT MOVED IN STAIRWELL...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   46.6ms | yo jimmy...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   44.3ms | Do you enjoy Agatha Christie books?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   34.4ms | india...
[SELF-HELP/] | YouTube  | [Normal]     | 90%    |   39.1ms | Jesus...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   29.4ms | hii mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   31.6ms | wrong bottle...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   92.8ms | dhoni x messi:goat::goat::goat::goat::go...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   32.2ms | Hi...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  100.9ms | :text-green-game-over::text-green-game-o...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   49.7ms | LIGHT ANOMALY AT THE YARD...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   61.7ms | UUUUUUUSSSSSSSAAAAAAAAA...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   73.1ms | chat am I cooked?...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  130.5ms | :face-blue-wide-eyes::face-blue-wide-eye...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   45.6ms | hiiiiiiiiiiiii...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   64.3ms | Isn't animus the thing in Assassin's Cre...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   44.6ms | RIP JOE ROGAN...
[SELF-HELP/] | YouTube  | [Normal]     | 98%    |   43.4ms | I scored 9 / 10 on ACE. I'm special....
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   44.4ms | los recogen rápido...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   52.6ms | No Mark tell us...
