---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-123433_p2_c2_r1
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-123433_p2_c2_r1\bench_WIX_1.csv | node WIX | group grp_20260923-123433_p2_c2_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   65.6ms | MARK I SAW IRON LUNG LAST WEEKEND!!!! IT...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   62.5ms | Hutch literally has more hours in this g...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   35.8ms | what is rogue on 30 hours...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   34.6ms | mark I really love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   31.9ms | DEMOCRACY!...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   27.7ms | LIGHTHOUSE...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   42.2ms | MMMMAAAARRKKKKKKKIIIBOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   35.2ms | waise v mai new hun...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   35.8ms | congratulations :confetti_ball:...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  180.7ms | :hands-yellow-heart-red::hands-yellow-he...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   46.9ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   42.0ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   33.2ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   80.3ms | i never thought that Iron Long would com...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   33.6ms | japan?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   36.5ms | mrbeast luv from india...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   31.1ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   36.5ms | Hello market pliers...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   46.2ms | you've come a long way mark:red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   90.8ms | :heart_with_ribbon::heart_with_ribbon::h...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   33.0ms | red with machine...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   32.4ms | love you...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   32.9ms | max bet...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   60.4ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.5ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   38.0ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   36.2ms | Peanut can never go to vegas lol...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   56.6ms | i don't know if that was the issue at my...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   28.4ms | bro...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   26.6ms | pakistan...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   45.6ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   39.0ms | Dominos :check_mark_button:...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   39.2ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   38.5ms | Hey Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.1ms | I went to a AMC theater once and I liked...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   37.6ms | love you mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   52.4ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   58.6ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   75.8ms | :smiling_face_with_smiling_eyes::smiling...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   33.7ms | Airplane...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   29.6ms | rigged...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.4ms | Carl...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   38.5ms | 500 milian subscribe...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   59.4ms | Can you give me your @BeastReacts channe...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   29.3ms | 500mmm...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   30.9ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   42.1ms | YAAAAYYYYY...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   37.9ms | omggg...
[GAMING/SUR] | YouTube  | [Normal]     | 48%    |   60.3ms | XDDDDDDDDDDDDDDDDDD...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   66.9ms | gg...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  120.7ms | Hi Mark! Just wanted to pop in and say g...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   51.0ms | hii...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   74.9ms | ...:face-turquoise-music-note:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   46.7ms | Water cheese...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   53.9ms | Yo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.2ms | obversation...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   40.0ms | iiiii...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   51.0ms | i am happy for your 500 million YouTube ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   47.4ms | YOU HAD 1000 SCRAP WHEN YOU LOGGED IN...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.9ms | im gonna have an obversation with my bes...
[GAMING/SUR] | YouTube  | [Normal]     | 68%    |   45.2ms | YOU CANT COUNT CARDS AGAINST A CLANKA DU...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   71.4ms | Sometimes I think  my partner used to mi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   48.7ms | im İran:saluting_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.8ms | is it the capital o?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.8ms | hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   52.8ms | 500mmmmmmmmmmmmmmmmmmmmmmm...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   50.3ms | 5...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.0ms | I almost missed the stream  due to the t...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   33.9ms | Pakistan...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.2ms | hz...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   31.8ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   34.2ms | well...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   37.6ms | obversation duty...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.9ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   35.9ms | MARK FIX YOUR POSTURE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   48.7ms | the poll is still going...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   61.5ms | ХПААААЙЙЙ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   60.6ms | :fearful_face::fearful_face::fearful_fac...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   44.5ms | CONGRATS ON THE MOVIE!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   38.2ms | intruder? how did he get in? intruder wi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   35.3ms | LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   50.0ms | gambling losses are much funnier when it...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   51.4ms | #1 is Sam Raimi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   40.8ms | first time making a live...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   49.6ms | Who else is drinking some silly with me?...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.7ms | :_markiBRAIN:...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   38.3ms | you’re literally my reason for living...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   55.7ms | I printed the popcorn bucket but the tee...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   60.7ms | HELP HIM in the game...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.0ms | please still be live in an hour...
[PSYCHOLOGY] | YouTube  | [Normal]     | 52%    |   38.5ms | the stoics?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   43.9ms | خیلی خفنی...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   35.1ms | 20k...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   64.9ms | bro don't clap i am in the middle of my ...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.3ms | hi!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   44.6ms | LANTERIN IN INTERIOR...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   38.0ms | Dam y’all good...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   31.4ms | I LOVE INDONESIA...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   35.9ms | bed...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   27.8ms | absg...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   29.7ms | markiplier...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.6ms | Hi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.7ms | xd...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   38.0ms | Nectar of the gods....
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   57.5ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   60.8ms | this is literally a dream come true i ha...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   35.9ms | its based on height...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.3ms | 1111111111111111111111111111111111111111...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   28.2ms | 1one...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   29.5ms | no...
[ENTERTAINM] | YouTube  | [Normal]     | 52%    |  188.0ms | HAPPY FOR YOU :face-fuchsia-wide-eyes::f...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   30.9ms | Higher but...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   33.0ms | Was the vent thing always there??...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   36.6ms | 6...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   35.0ms | LAMPPPP...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   81.6ms | Taiwan W:face-red-heart-shape::face-red-...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   41.6ms | it's like abortion lol...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.5ms | oh hi Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   33.8ms | You nearly did it...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.5ms | Ako ay pilipina...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   32.6ms | Noob...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   28.9ms | noob...
[GAMING/GAM] | YouTube  | [Normal]     | 81%    |   43.9ms | crazy work...
[GAMING/GAM] | YouTube  | [Normal]     | 82%    |   28.0ms | YOU SEE...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.7ms | OBVERSATION...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   25.2ms | e...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.6ms | I Like your video bro...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   40.2ms | I wanna see rainbow Six Siege!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   43.1ms | yay!...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   26.3ms | yoo...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 49%    |   45.3ms | camera messed up in yard?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.6ms | Mark the Oscar is comming for you :sligh...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   33.7ms | Hii...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   37.0ms | is that a figure in the fog?...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   42.1ms | mark behind you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   35.1ms | all over...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.5ms | hiiii...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.4ms | LeBron James...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   39.7ms | Now I remember it...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   43.5ms | GUYS HELPPP HIM...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   28.3ms | #1 director...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   31.6ms | 1 v Universe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.1ms | flare???...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   49.3ms | ah yes  thats why we stopped the floodin...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.7ms | i really like the new map designs...
[ENTERTAINM] | YouTube  | [Normal]     | 78%    |   34.7ms | ALMOST THETE...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   35.5ms | one in the light house...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.8ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 72%    |   49.7ms | I will rent out a movie theater and put ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   41.0ms | Yuppp...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   35.5ms | nothing in pit...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   53.1ms | :peach::smiling_face_with_halo::rose::al...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |   37.6ms | Creepppyyy...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   42.8ms | What’s the lore of this game?...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   33.7ms | Pakistan...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.0ms | THR MOUSETRAP...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   52.1ms | Watched Iron Lung last weekend! It was A...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.0ms | q...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   39.6ms | MR BEAST 6000 OOOOOOOOOOOOH...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   55.7ms | Dear Jimmy  could you please help me? I ...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.5ms | Helloo!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   33.3ms | ooh...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.2ms | basement mark...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   36.4ms | Lmfao this is great...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   33.7ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   51.6ms | strange broadcast? That's just Alastor f...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   56.1ms | The keepers roam sounds like someone is ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.2ms | HI BRO...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   39.0ms | wait is this markiplier?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   44.9ms | EXTRA OBJECTS NEXT TO THE SHAIR IN THE R...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   45.2ms | Hello    I am from India...
[GAMING/GAM] | YouTube  | [Normal]     | 69%    |   32.1ms | the ears...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   48.3ms | Mr beast can you give me a laptop i am f...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   34.2ms | the fuse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   45.5ms | :person-turqouise-waving:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   60.1ms | :moai::blue_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.0ms | HIIII...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   85.1ms | yeeeeeeeeeeeeeees...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   91.0ms | Hi Mr.Beast...
[GAMING/GAM] | YouTube  | [Normal]     | 59%    |   66.8ms | fake blood can make you go blind :(...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.8ms | bottle at the bottom of the screen on pi...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   62.5ms | :face-orange-biting-nails::face-orange-b...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   62.8ms | please gift me...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   37.0ms | привет...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   63.6ms | THE SACKS BASEMENT MOVED!...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   52.2ms | kasimofficial94...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   67.1ms | HIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.8ms | Hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   61.4ms | Dr Ks teachings have changed me. I freak...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   25.5ms | Yes...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.8ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   29.5ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.7ms | BARREL ORIENTATION IN BASEMENT...
[GAMING/SUR] | YouTube  | [Normal]     | 67%    |   77.5ms | hutch has all the oil and grease you nee...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   38.0ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   57.4ms | Dude I love welyn can’t wait to see his ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.5ms | Bangladesh...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |   48.6ms | raggy muje kyu bol rhe ho ye sb?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.5ms | Unsubscribed what...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   46.5ms | @fatbongripz then leave...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   53.1ms | :cat-orange-whistling::cat-orange-whistl...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   51.0ms | BARRELS MOVED DIRECTIONS IN BASEMENT...
[GAMING/GAM] | YouTube  | [Normal]     | 70%    |   57.7ms | WHAT IN THE FNAF HECK IS GOING ON HERE!?...
[GAMING/GAM] | YouTube  | [Normal]     | 68%    |   43.0ms | TOO MUCH LADDER...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.0ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   61.8ms | Fuse box is open...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   54.4ms | The panel in front of the lighthouse lig...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   29.6ms | THE BARREL IS SHORTER...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   48.5ms | :moai::blue_heart::balloon:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.4ms | I love this game...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  152.8ms | It was my first time going to the movies...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   60.2ms | STAIRWELL RAILING MOVED...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   36.2ms | Stair rail moved...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   40.2ms | evaru jagrata?...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.3ms | There's extra bottles at the dock...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   30.6ms | rotat...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  201.0ms | WATA FAK:face-blue-smiling::face-blue-sm...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   93.4ms | My goldfish brain could not...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   52.3ms | foggy yard...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   40.8ms | Who are you bro?...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   58.7ms | There's a bottle on the front crates in ...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   88.5ms | :smiling_face_with_halo::smiling_face_wi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   32.0ms | kya...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   31.6ms | nice lobster...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   48.7ms | wow he does read youtube chat lol...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.5ms | PICTURE ABOVE BED...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   37.2ms | THE OTHER BOTTLE ON THE PIER...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  116.5ms | :hand-pink-waving::hand-pink-waving::han...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.9ms | stairWELL mark...
[ENTERTAINM] | YouTube  | [Normal]     | 84%    |   84.6ms | yoooooooooooooòoooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   49.2ms | the AI almost took it  realest shi ever...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   52.1ms | Gotta get that demon hunter meal haha. T...
