---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-135404_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-135404_p4_c4_r1\bench_WIX_2.csv | node WIX | group grp_20260925-135404_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/GAM] | YouTube  | [Normal]     | 49%    |   45.9ms | YIPEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.8ms | 3 TIME CHAMPION!!!...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   42.7ms | congratssss...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.1ms | Epic...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   68.3ms | congratulations jimmy if this video gets...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   58.3ms | :rolling_on_the_floor_laughing::rolling_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 90%    |   49.8ms | Thanks shoutout to anyone international ...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   81.3ms | Hutch literally has more hours in this g...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   45.5ms | lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   36.3ms | Hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   59.2ms | :red_heart::red_heart::red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   51.2ms | broo check the billboards yooo...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   62.1ms | PLAY THE WHEEL...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   47.2ms | hiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   44.9ms | WE LOVE YOU MARK <333...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   51.8ms | mark I really love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   46.2ms | LIGHTHOUSE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   61.4ms | waise v mai new hun...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   36.8ms | hayyyy...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  212.2ms | :hands-yellow-heart-red::hands-yellow-he...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   55.6ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   31.0ms | lucky sob...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   61.9ms | I vote fore prusa:rolling_on_the_floor_l...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   98.7ms | @szarek-c2u m doing good :backhand_index...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.9ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   63.0ms | hiiiiiii!!!!!!!!!!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   68.1ms | i never thought that Iron Long would com...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   34.3ms | it laughed at you...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   33.6ms | NO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.1ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   36.1ms | NO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   44.0ms | No stand...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   41.5ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   47.3ms | what about africa...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   47.7ms | iphone 16 pro max :wrapped_gift:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   42.2ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   63.7ms | пригласите меня на шоу...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   39.2ms | double...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   40.3ms | red with machine...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   55.2ms | bro you think you can stream now to yo h...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   46.0ms | I saw it in atmos  it was dope...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   72.9ms | when does the stream end?...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   65.5ms | Mauja mila...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.4ms | هاي...
[GAMING/SUR] | YouTube  | [Normal]     | 54%    |   41.6ms | loser bung...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   61.3ms | I loved iron lung It was the best movie ...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   78.2ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   38.7ms | smaller bets...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   66.4ms | dude u can't bet so high every hand afte...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   40.0ms | :face-turquoise-drinking-coffee:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   51.0ms | My theater sounded fine from what i can ...
[SELF-HELP/] | YouTube  | [Normal]     | 70%    |   89.1ms | this is the Itachi way of life: "Do you ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   68.5ms | if the movie is environmentally telling ...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   43.5ms | w...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   54.4ms | LMFAOOOOOOOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   44.7ms | W MRBEADY...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   76.2ms | :pink_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   54.7ms | hellooou...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   63.2ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   79.0ms | im just gonna buy the fricken movie mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   81.1ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 44%    |   37.4ms | Airplane ganggggg...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   53.5ms | I love that I'm learning about the diffe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.3ms | :3c...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   60.0ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   66.2ms | Airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   42.9ms | :airplane:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  109.0ms | My home setup is a lot better than the t...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   63.6ms | woah markimoo stream this early...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |   65.8ms | hELL YEA...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  116.4ms | :person-turqouise-waving::person-turqoui...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   79.7ms | :medal-yellow-first-red::medal-yellow-fi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.1ms | 500mmm...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   45.8ms | :red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.7ms | hey jimmy congratulation for 500M subscr...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   37.0ms | yayyy...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  119.8ms | :cowboy_hat_face::cowboy_hat_face::cowbo...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   32.1ms | omggg...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   34.0ms | I am from India...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   33.0ms | gg...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  130.5ms | mantap luar biasa 500Mmantap luar biasa ...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   40.2ms | Happy Happy Happy...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   49.8ms | help me...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   48.8ms | what do you do in this game...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.2ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   30.7ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   53.8ms | :loudly_crying_face::loudly_crying_face:...
[GAMING/SUR] | YouTube  | [HATE]       | 75%    |   44.0ms | gambling is bad...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   65.3ms | okay aithe vasthundhile tension padaku :...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.8ms | Water cheese...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.2ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.0ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   34.1ms | Never seen colder tables...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   27.1ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   70.1ms | MRBEEEEEEEEEEEEEEEAAAAAAAAAASSSSSSSSSST6...
[SPORTS/FOO] | YouTube  | [Normal]     | 42%    |   53.8ms | yeeeeeeaaaaaah Germany gooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.7ms | I can't wait to see the singing siren...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  159.3ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   41.6ms | :person_facepalming:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   53.5ms | im gonna have an obversation with my bes...
[GAMING/GAM] | YouTube  | [HATE]       | 44%    |   45.1ms | theyre gonna scream and cry...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  121.1ms | :rolling_on_the_floor_laughing::rolling_...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   55.5ms | hey Mr Beast I love :sparkling_heart: I...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   42.2ms | hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   39.3ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.9ms | obsVERSTAPEN...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   37.8ms | mr beast...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   52.6ms | Poor gingy and all her work...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   56.4ms | does this game is like fred nights ?...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   51.8ms | Pakistan...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   62.7ms | ...:face-turquoise-music-note:...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   47.8ms | hahahaha...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   45.2ms | obversation...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   33.0ms | Hiiii...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   34.9ms | 100k...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   41.1ms | the poll is still going...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   45.3ms | GO BACK TO THE BASEMENT...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   75.2ms | how did he get through there? intrude th...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   48.8ms | Watching all World Cup games for 50K?:th...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   34.7ms | Kanye...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |   52.6ms | @YungDreadz_The_Artist shut up dummy...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.0ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   38.1ms | the stairs...
