---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-135404_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-135404_p4_c4_r1\bench_WIX_4.csv | node WIX | group grp_20260925-135404_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   42.8ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   43.1ms | hahahaha...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   56.0ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   52.1ms | we are sooooooooooooooooo back...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   60.0ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   47.5ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   50.1ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   65.0ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   49.1ms | Dude no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   64.3ms | 9+10...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  131.0ms | Secret Puzzle Code:(8+0) (4×1) (4) (1+1)...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   29.1ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   35.0ms | you wouldve lost anyways...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   35.0ms | i knew this would happen with these 2...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   29.9ms | haa...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   42.3ms | he wasnt up 500 he just got his scrap ba...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   67.9ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   55.1ms | yeahhhh!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   41.7ms | nah just gamble it all away...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   57.4ms | Manoj jb free hoti...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   27.6ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   48.6ms | ROB THE SCRAP NOW...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   52.4ms | oh shit...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   48.2ms | hello...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 93%    |   49.4ms | gimme dat shit lmaooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   40.0ms | @mikeeeee26 yea lol...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   44.1ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   52.0ms | MARK...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   51.2ms | yoooo...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   58.3ms | hola espero que te encuentres bien...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   44.7ms | a faaah moment from dr K...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.2ms | Jimmy  how does it feel to be rich...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   55.8ms | best plz give me a iphone plz...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   47.6ms | nope only from the atlus game...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   46.7ms | shish Singh me badhiya hu tum batao...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   51.0ms | I know your not trying to fight but that...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   58.4ms | Hey Mark  hope you have a good day. Take...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   35.0ms | taught...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   61.1ms | :triangular_flag::triangular_flag::trian...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.0ms | Welcome New Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   42.0ms | im telling everyone to see it...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   82.0ms | MARK I SAW IRON LUNG LAST WEEKEND!!!! IT...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   26.0ms | MHM MHM...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   44.6ms | WEEEEEEEEEEEEEEEEEE ARE THE CHAMPIONS :m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   39.3ms | My husband Michael loves you...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.6ms | AIRPLAIN...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   38.3ms | lighthouse...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   58.0ms | :thumbs_up::call_me_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   30.6ms | Lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.7ms | airplane...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   54.1ms | :red_heart::red_heart::red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   27.0ms | lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   41.7ms | Airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   43.4ms | DEMOCRACY!...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   60.6ms | ٠٠٠...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   46.2ms | mr beast...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |   45.0ms | You guys are terrible gamblers lol...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |   48.0ms | LIGHTHOUSERS RISE UP...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   53.7ms | MMMMAAAARRKKKKKKKIIIBOOOOO...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 75%    |   43.0ms | LETS FUCKING GOOOOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   25.3ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   31.1ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   57.2ms | I saw it yesterday  and it was awesome! ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.0ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   36.5ms | LIGHT HOUSEEEEEEEEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   48.9ms | Definitely watch it  it was 10/10 at lea...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   41.4ms | spilt...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   36.1ms | waste...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   43.7ms | japan?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   39.0ms | mrbeast luv from india...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   58.0ms | AIIIIRRRRRPLAAAANNNEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.9ms | Really excited for home media release  I...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.6ms | Hello market pliers...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  118.0ms | :heart_with_ribbon::heart_with_ribbon::h...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   37.0ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   47.1ms | PLS GIVE ME SHOUTOUT JIMMY...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   36.7ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.4ms | Lmao good thought @morfius...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   24.5ms | Taiwan...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   35.1ms | MARKIMOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   35.1ms | all in!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   42.1ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   46.3ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   62.4ms | I keep hearing about "problems with the ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.7ms | wow movie star and celebrity director Ma...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   46.6ms | Pls Shout Out...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   72.6ms | The surround sound was so good for my th...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   53.4ms | learn with speed...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   66.9ms | main aapka video roj dekhta hun like bhi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   42.6ms | Peanut can never go to vegas lol...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   46.0ms | do you know how BlackJack works Peanut?...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   50.1ms | GG...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   45.6ms | LIGHT HOUSE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   42.0ms | Atmos is...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.3ms | Hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.0ms | I went to a AMC theater once and I liked...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   89.7ms | :dothefive:TITLE MISSPELT:dothefive:TITL...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   71.5ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.6ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   60.5ms | nooo my break is almost done:face-purple...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   51.4ms | YEAAH...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   65.8ms | Hi Mr. Beast...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   69.1ms | .......
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   54.7ms | Airplane...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   66.6ms | rigged...
[NEWS/LIVE ] | YouTube  | [Normal]     | 98%    |   64.8ms | Birds are singing o...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   55.8ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   61.5ms | :_markiSHUSH:...
[ENTERTAINM] | YouTube  | [Normal]     | 80%    |   97.2ms | GREAT JOB MRBEAST YOUR THE BEST  LOOK JO...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   67.1ms | dkvic...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   67.8ms | LESS goooo...
[GAMING/SUR] | YouTube  | [Normal]     | 48%    |   69.3ms | XDDDDDDDDDDDDDDDDDD...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   53.9ms | Lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   78.2ms | ive never seen this game before but i kn...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   73.1ms | blackjack...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  149.0ms | Hi Mark! Hope you're doing well. First o...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   92.1ms | Hi Mark! Just wanted to pop in and say g...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   41.4ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.2ms | hi...
[SPORTS/FOO] | YouTube  | [Normal]     | 92%    |   33.4ms | Japan is the winner...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.3ms | same...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   45.7ms | isn't that sadly partially true?...
[GAMING/GAM] | YouTube  | [Normal]     | 78%    |   42.6ms | why does some of it look like Resident E...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.7ms | markiplier i love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   60.6ms | Also theres a roblox game called Observa...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   32.5ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   38.8ms | was the breaker always open?...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   47.3ms | ohhhh at least it isn't blood...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   47.0ms | okkkklkkkkkkk...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   42.3ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   42.7ms | Typo anomaly in the title...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   38.2ms | God bless you  Dr. K...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   36.0ms | Lots of love to you...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   41.0ms | HI MARKKK...
[MUSIC/CHIL] | YouTube  | [Normal]     | 86%    |   35.8ms | **hungry...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.7ms | NEED TO CHANGE IT TO BILLION...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.6ms | This looks so good1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   29.0ms | Ob versation  Mark...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   31.0ms | Hello...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   37.3ms | Obversation LMAOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  111.2ms | Jimmyyyyyyyyyyyyyy  I can not believe th...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   75.0ms | Sometimes I think  my partner used to mi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   52.7ms | lol lmao even...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   51.3ms | im İran:saluting_face:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   41.6ms | HES WORKING ON IT?...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.7ms | is it the capital o?...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   37.5ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   37.6ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   38.5ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   38.6ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 68%    |   47.7ms | Peamut bubber?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   30.8ms | jsjsj...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.2ms | hello...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   45.6ms | Hi all!! Hi Mark!...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   48.3ms | Do you still play Ultrakill?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   55.1ms | ХПААААЙЙЙ...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   50.9ms | Are you okay?...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   68.2ms | observation duty; schizophrenia mods...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   60.6ms | :musical_notes::relieved_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   44.8ms | John...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   81.2ms | @kavya-c9c1j fir kya tumhe chris evans c...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   40.0ms | Indonesia...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   52.3ms | gambling losses are much funnier when it...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   41.1ms | stairs were moving...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   40.2ms | bed...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   64.3ms | oof it me but w workaholism  codepednecy...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.2ms | PLATNUM HEART...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   52.2ms | #1 director in America...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.3ms | hi @beluga1...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   27.2ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   46.9ms | mrbeast can you pls give me a ps5 and ip...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.0ms | first time making a live...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 50%    |   73.1ms | Mark  I'm gonna cry. Iron Lung is not th...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   38.7ms | you’re literally my reason for living...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   33.0ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   48.0ms | I don't know. I wasn't paying attention...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   35.4ms | LOVE FROM PAKISTAN...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   44.5ms | 67...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   70.9ms | I printed the popcorn bucket but the tee...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 40%    |   54.1ms | Dream dude I can't tell if work is chasi...
[ENTERTAINM] | YouTube  | [Normal]     | 78%    |   29.4ms | OGGG...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   62.8ms | :yt::yt::yt::yt::yt:...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   54.0ms | IM HEADING TO WATCH YOUR MOVIIIIEEE...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   43.0ms | me.from Indonesia...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   47.3ms | the tea is pretty solid...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   68.4ms | what game?...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   41.2ms | bed...
[SELF-HELP/] | YouTube  | [Normal]     | 52%    |   65.8ms | Should I tell my freind that he can’t do...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   50.8ms | the bed!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   79.0ms | ভাই আমাকে একটা আইফোন দিবেন আমি সৌদি প্রব...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   52.4ms | Dream vanakam:pillow-turquoise-hot-choco...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   59.6ms | I'm watching Iron Lung tomorrow night wi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   40.6ms | :face-red-heart-shape:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   55.8ms | :waving_hand::waving_hand::waving_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.1ms | Was the bottle always standing up? In th...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  153.4ms | rajasthan:face-blue-smiling::face-blue-s...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   35.0ms | lanternnnn in interirorrrr...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   34.3ms | Can I share this live or save it for lat...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   26.2ms | l...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.5ms | Wait for welyn...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   59.0ms | Just got back from the theater. Iron Lun...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   62.5ms | Don’t matter...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   53.0ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   64.6ms | MISSING...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   67.8ms | THERE IS A LEAK IN THE ROOM...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   44.9ms | 1111111111111111111111...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   29.6ms | hii mr beast...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   27.0ms | no...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   36.1ms | LET THE PRO DO IT...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   33.2ms | WAIT...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   44.0ms | Yes...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   63.5ms | I'M FAILING YOU  I'M SORRY :tired_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   49.7ms | Was the vent thing always there??...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   43.0ms | airplane airplane bathroom...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   51.4ms | love u from Bangladesh...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   59.4ms | There’s a mousetrap in the basement!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  119.8ms | Taiwan W:face-red-heart-shape::face-red-...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.1ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   52.8ms | OOP...
[SPORTS/FOO] | YouTube  | [Normal]     | 94%    |   72.7ms | よっしゃ(ﾉ･ω･)ﾉ...
[GAMING/GAM] | YouTube  | [Normal]     | 82%    |   62.1ms | you're missing...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   67.8ms | NOOB...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   64.2ms | a new try...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   60.8ms | please :pleading_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   64.3ms | dude gave that speech more than once lol...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  113.1ms | :person-turquoise-writing-headphones::pe...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   64.2ms | HUTCH AND ROGUE GONNA HAVE TO KEEP PEANU...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   67.3ms | Actor of the year...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   60.0ms | as a librarian I stand behind you lol...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   61.1ms | Love frome bangladesh...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   54.7ms | let's goo...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   48.3ms | :star_struck:...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   36.0ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.6ms | I have a exam:loudly_crying_face::loudly...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   27.0ms | thanks Mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  257.9ms | :face-blue-smiling::face-blue-smiling::f...
[GAMING/GAM] | YouTube  | [Normal]     | 64%    |   57.5ms | Obversate better!...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   80.3ms | this is what i mean.... peanut is the wo...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   50.1ms | shoutout please love from Darjeeling :pu...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   81.7ms | Camera malfunction in GUAAAAAAM...
[PSYCHOLOGY] | YouTube  | [Normal]     | 87%    |   74.5ms | thinking you're getting canceled about u...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   47.4ms | I FROM...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   42.0ms | yay...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   53.5ms | I watched then and would totally watch t...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   44.2ms | oi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.3ms | mark does know that nothing appears unti...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   67.0ms | I hope I can get to the theater to see t...
