---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-122758_p1_c1_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-122758_p1_c1_r1\bench_WIX_1.csv | node WIX | group grp_20260925-122758_p1_c1_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   40.2ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   27.6ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   45.1ms | These naked bodies crack me up...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   62.4ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   36.6ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   40.8ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   58.7ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.6ms | lol...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   50.1ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   34.1ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   41.8ms | halinkan hindi :pouting_cat:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |  143.8ms | catu sis come on now you take care of yo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   50.2ms | Alll in...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.5ms | lmfao...
[GAMING/SUR] | YouTube  | [HATE]       | 42%    |   36.9ms | the machine is cheating...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   42.3ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   54.9ms | you wouldve lost anyways...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   37.3ms | It certainly is a day today...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   37.1ms | you do have some jedi mind tricks...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   31.2ms | haa...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   84.0ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   35.4ms | let's start...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   33.5ms | suz ok mari tinnava...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   31.4ms | EYYYYY HELLO...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   34.9ms | nah just gamble it all away...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.8ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   68.9ms | heyy alreadyy gz gz JIMYY :party_popper:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 88%    |   37.9ms | It was a joke really...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   43.7ms | JAMMMM...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   28.8ms | oh shit...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   26.4ms | yooo...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   31.5ms | thaTS MIND FROM DIUNOS...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   30.9ms | hi!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   26.9ms | MARK...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.3ms | HIIIIIII MARLKKKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.9ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   26.4ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   26.9ms | Hello everybody...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   31.7ms | a faaah moment from dr K...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   30.2ms | SEEING IT AGAIN SATURDAY...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   37.9ms | :card-red-penalty:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   34.1ms | HIIIII...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   28.7ms | bajs...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   28.4ms | WOOOOOOO...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   53.9ms | I can't disagree with irresponsible:cat-...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   39.7ms | @Sharktooth17 brother this is the origin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   34.9ms | themes of fairytales...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   29.9ms | Yo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   33.3ms | nope only from the atlus game...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   50.5ms | I think y'all do it....but I've been sub...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   35.3ms | mlb team for adam...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   35.7ms | hi mark!!!...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |   37.8ms | sick:woozy_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 48%    |   34.8ms | Da goat....
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   35.8ms | HIIII...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   47.4ms | shish Singh me badhiya hu tum batao...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   81.5ms | I know your not trying to fight but that...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   49.9ms | yeeeeyeeeeeee...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   69.6ms | 3 TIME CHAMPION!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   29.9ms | hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.7ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   34.8ms | Dr. K rocking linux? :O...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   29.5ms | Welcome New Member!...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   41.4ms | forsen...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   41.7ms | love the movie  was amazing...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   54.2ms | congratulations jimmy if this video gets...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   84.4ms | MARK I SAW IRON LUNG LAST WEEKEND!!!! IT...
[ENTERTAINM] | YouTube  | [Normal]     | 87%    |   26.3ms | no...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   41.9ms | we dont get that sort of clarity about w...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   28.7ms | hiiiiiiiiii...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   62.9ms | Hutch literally has more hours in this g...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   33.9ms | what is rogue on 30 hours...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  160.7ms | :face-blue-smiling::face-blue-smiling::f...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   31.8ms | mark I really love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   28.2ms | DEMOCRACY!...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   69.6ms | :purple_heart::green_heart::purple_heart...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   34.3ms | LIGHTHOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   47.2ms | omg this was crazy 500mil...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   41.8ms | MMMMAAAARRKKKKKKKIIIBOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   35.1ms | waise v mai new hun...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   31.3ms | hayyyy...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   36.8ms | congratulations :confetti_ball:...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  176.8ms | :hands-yellow-heart-red::hands-yellow-he...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   47.6ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   28.2ms | haiiii...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   32.9ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.1ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   29.4ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   30.0ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   52.3ms | i never thought that Iron Long would com...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   26.3ms | NO...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   27.6ms | japan?...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   26.7ms | No...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.8ms | mrbeast luv from india...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   27.0ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   30.6ms | what about africa...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   34.0ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   29.1ms | Hello market pliers...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   31.1ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   50.6ms | пригласите меня на шоу...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   37.3ms | you've come a long way mark:red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   76.3ms | :heart_with_ribbon::heart_with_ribbon::h...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.4ms | red with machine...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   25.0ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   51.2ms | Masculine/Outwards/Physical/Yang vs Femi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   41.2ms | :red_heart::red_heart::red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   30.1ms | love you...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   28.1ms | max bet...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   28.8ms | هاي...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   26.8ms | GGG...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.4ms | I went to see Iron Lung in theaters with...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.5ms | First...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.6ms | Lol...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   30.1ms | Taiwan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.0ms | MAXXX BEEEEET...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   58.8ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   29.4ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.7ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.2ms | haven't seen it yet but I'm excited to e...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.9ms | 6 7...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   52.1ms | wow movie star and celebrity director Ma...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   37.1ms | GOOOOOOOOOD MORNING BUNGULATORS...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.7ms | The surround sound was so good for my th...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   31.4ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   29.9ms | learn with speed...
[SELF-HELP/] | YouTube  | [Normal]     | 59%    |   51.0ms | Yah my biggest fear in life is proving t...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   68.8ms | main aapka video roj dekhta hun like bhi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.1ms | Peanut can never go to vegas lol...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   52.9ms | peanut you are no longer allowed to make...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   86.2ms | i don't know if that was the issue at my...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   98.5ms | im just gonna buy the fricken movie mark...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   34.8ms | bro...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   40.2ms | OOF...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   36.0ms | pakistan...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   58.0ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   63.8ms | AIRPLANE GANG RISE UPPP...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   76.6ms | LIGHT HOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   57.3ms | Dominos :check_mark_button:...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   51.3ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.4ms | Hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   42.3ms | Hey Mark...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   45.9ms | big goose eggs...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   54.5ms | I went to a AMC theater once and I liked...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   40.8ms | We all were having a nice morning chat…M...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   30.1ms | love you mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   28.3ms | Yeah budy...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   59.2ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   58.9ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   79.7ms | :smiling_face_with_smiling_eyes::smiling...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  110.8ms | My home setup is a lot better than the t...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   42.0ms | Big youtubers are in...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.6ms | Airplane...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   29.8ms | rigged...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   30.9ms | Carl...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   32.0ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   32.5ms | finally i can see chat...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   29.0ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   58.8ms | Can you give me your @BeastReacts channe...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   29.1ms | 500mmm...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   42.1ms | iH...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   35.8ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   36.1ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   39.8ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   40.8ms | Hai Marikipliaer!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   29.1ms | LESS goooo...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   29.7ms | omggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   34.2ms | tragi in stinga...
[GAMING/SUR] | YouTube  | [Normal]     | 48%    |   57.7ms | XDDDDDDDDDDDDDDDDDD...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   75.5ms | gg...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   93.6ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   43.3ms | blackjack...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   70.6ms | Hi Mark! Just wanted to pop in and say g...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.9ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   49.1ms | oooh I don't like the creepy stairs...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   46.7ms | Rogue is gonna...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   39.8ms | markiplierr help me i need 9000000009 do...
[GAMING/GAM] | YouTube  | [Normal]     | 78%    |   42.5ms | why does some of it look like Resident E...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   50.3ms | :loudly_crying_face::loudly_crying_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   39.6ms | :hand-pink-waving::hand-pink-waving:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   56.9ms | Also theres a roblox game called Observa...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   36.0ms | hii...
[MUSIC/CHIL] | YouTube  | [Normal]     | 91%    |   32.4ms | go poop...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   48.9ms | ...:face-turquoise-music-note:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   40.8ms | Water cheese...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   30.6ms | Yo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   38.1ms | obversation...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   42.2ms | iiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   41.0ms | There's a typo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   28.8ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   28.8ms | Never seen colder tables...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   39.1ms | i am happy for your 500 million YouTube ...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   38.9ms | what is the discord...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.7ms | YOU HAD 1000 SCRAP WHEN YOU LOGGED IN...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   36.2ms | This looks so good1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.0ms | Ob versation  Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.0ms | I can't wait to see the singing siren...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   27.6ms | Hello...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   35.9ms | im gonna have an obversation with my bes...
[GAMING/SUR] | YouTube  | [Normal]     | 68%    |   38.8ms | YOU CANT COUNT CARDS AGAINST A CLANKA DU...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   56.3ms | Sometimes I think  my partner used to mi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   30.6ms | lol lmao even...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   34.6ms | does it say cheat on the screan...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   33.4ms | im İran:saluting_face:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   35.4ms | HES WORKING ON IT?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   29.1ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   34.8ms | hey Mr Beast I love :sparkling_heart: I...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.8ms | is it the capital o?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   25.7ms | hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   37.6ms | sir please visit chhattisgarh india for ...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   32.0ms | thats the best part tho...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   36.5ms | 500mmmmmmmmmmmmmmmmmmmmmmm...
[GAMING/GAM] | YouTube  | [Normal]     | 72%    |   41.4ms | that stupid AI summary keeps popping up ...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   25.2ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   29.2ms | 10$help...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.9ms | I almost missed the stream  due to the t...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   33.1ms | bet green...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   36.0ms | 130K Viewers...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   26.1ms | Pakistan...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.5ms | Haiii...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   25.5ms | hz...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   28.1ms | hello...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   29.7ms | Hi all!! Hi Mark!...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   36.5ms | Whats the time at your place rn?...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.2ms | well...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   28.4ms | obversation duty...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.6ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   32.9ms | MARK FIX YOUR POSTURE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   29.9ms | the poll is still going...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   36.9ms | They logged in with 2000 scrap and left ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   40.5ms | ХПААААЙЙЙ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   53.8ms | :fearful_face::fearful_face::fearful_fac...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   39.6ms | hutch is just strolling around with 4k m...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   44.5ms | :musical_notes::relieved_face:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 85%    |   37.7ms | GTA ohh jealous...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   55.9ms | i'm so dyslexic i did not even notice th...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.0ms | CONGRATS ON THE MOVIE!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   39.0ms | John...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   34.4ms | intruder? how did he get in? intruder wi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.3ms | LOL...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   30.2ms | Kanye...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   27.4ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   47.2ms | gambling losses are much funnier when it...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.1ms | #1 is Sam Raimi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   24.8ms | 4...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.0ms | first time making a live...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   51.8ms | Who else is drinking some silly with me?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.6ms | heloooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   35.1ms | :_markiBRAIN:...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   36.3ms | you’re literally my reason for living...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.5ms | I printed the popcorn bucket but the tee...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   38.0ms | HELP HIM in the game...
