---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-151752_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-151752_p4_c4_r1\bench_WIX_2.csv | node WIX | group grp_20260925-151752_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   72.3ms | These naked bodies crack me up...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   83.7ms | 10 OR 5 !!!...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   85.6ms | be careful of the spam  y'all we got our...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   64.8ms | 3...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |  102.4ms | low-key i think dr. k is helping a whole...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.9ms | Invite HJune...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  135.4ms | :face_with_tears_of_joy::face_with_tears...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.1ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   39.9ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   40.0ms | Hello from Bosnia...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   42.1ms | blavkjack super rigged on rust...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   50.2ms | :moai:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |  148.3ms | catu sis come on now you take care of yo...
[GAMING/SUR] | YouTube  | [Normal]     | 72%    |   34.0ms | GET WREAKED...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   48.1ms | Dealer always wins...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   34.0ms | :peanuts: loves gambling...
[GAMING/SUR] | YouTube  | [HATE]       | 48%    |   45.5ms | dumb AND poor...
[PSYCHOLOGY] | YouTube  | [Normal]     | 70%    |  115.8ms | i don't get the friendzone  because i ac...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   42.6ms | very gut thanks man...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   60.7ms | oh snap i actually caught one of these l...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   69.1ms | gingy stayed up all night grinding for p...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   41.1ms | here...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   57.3ms | 1 min...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  104.8ms | MrBeast  please bless me with a gaming s...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   81.5ms | HELLOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  110.7ms | heyy alreadyy gz gz JIMYY :party_popper:...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   66.4ms | thaTS MIND FROM DIUNOS...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   46.6ms | nooo we love it. love to learn......
[NEWS/LIVE ] | YouTube  | [Normal]     | 84%    |   46.2ms | he's so stiff...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   52.0ms | PEAKKKK...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   55.8ms | Здарова всем...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   46.4ms | Chi na brathuku...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.4ms | Hello i from indonesia...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   41.0ms | UwU...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   45.8ms | :card-red-penalty:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   42.3ms | HIIIII...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   46.9ms | 와우...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   44.2ms | WOOOOOOO...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   34.6ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   49.2ms | mark you are my idol...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   69.9ms | LFG MARKKKKK:cat-orange-whistling::cat-o...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   38.4ms | mlb team for adam...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |   44.2ms | sick:woozy_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   59.0ms | congratulations brooooooooooooooo...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   30.4ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   34.6ms | oo...
[GAMING/GAM] | YouTube  | [Normal]     | 49%    |   69.1ms | YIPEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   60.6ms | 3 TIME CHAMPION!!!...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   34.0ms | congratssss...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.6ms | Epic...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   67.7ms | congratulations jimmy if this video gets...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   66.1ms | :rolling_on_the_floor_laughing::rolling_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 90%    |   63.8ms | Thanks shoutout to anyone international ...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   75.5ms | Hutch literally has more hours in this g...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   35.0ms | lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   32.9ms | Hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   49.4ms | :red_heart::red_heart::red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   42.2ms | broo check the billboards yooo...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   36.6ms | PLAY THE WHEEL...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   37.8ms | hiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   46.3ms | WE LOVE YOU MARK <333...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.0ms | mark I really love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   38.6ms | LIGHTHOUSE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   31.7ms | waise v mai new hun...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   42.0ms | hayyyy...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  164.7ms | :hands-yellow-heart-red::hands-yellow-he...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   52.1ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   27.9ms | lucky sob...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   57.6ms | I vote fore prusa:rolling_on_the_floor_l...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   83.3ms | @szarek-c2u m doing good :backhand_index...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.1ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   58.7ms | hiiiiiii!!!!!!!!!!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   56.0ms | i never thought that Iron Long would com...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   28.1ms | it laughed at you...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   35.7ms | NO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   27.0ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   37.2ms | NO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   36.0ms | No stand...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   53.8ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   70.2ms | what about africa...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   71.8ms | iphone 16 pro max :wrapped_gift:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   52.6ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   75.0ms | пригласите меня на шоу...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   54.1ms | double...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   67.2ms | red with machine...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   72.2ms | bro you think you can stream now to yo h...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   59.3ms | I saw it in atmos  it was dope...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   46.0ms | when does the stream end?...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   62.7ms | Mauja mila...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   66.5ms | هاي...
[GAMING/SUR] | YouTube  | [Normal]     | 54%    |   62.5ms | loser bung...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   97.3ms | I loved iron lung It was the best movie ...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   82.8ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   49.1ms | smaller bets...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   66.5ms | dude u can't bet so high every hand afte...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   45.7ms | :face-turquoise-drinking-coffee:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   46.7ms | My theater sounded fine from what i can ...
[SELF-HELP/] | YouTube  | [Normal]     | 70%    |   56.9ms | this is the Itachi way of life: "Do you ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   46.5ms | if the movie is environmentally telling ...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   43.5ms | w...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   64.0ms | LMFAOOOOOOOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   53.4ms | W MRBEADY...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   42.8ms | :pink_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   41.3ms | hellooou...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.6ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   65.1ms | im just gonna buy the fricken movie mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.3ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 44%    |   38.7ms | Airplane ganggggg...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   69.9ms | I love that I'm learning about the diffe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.5ms | :3c...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   50.6ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   35.2ms | Airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   36.7ms | :airplane:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  111.5ms | My home setup is a lot better than the t...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.5ms | woah markimoo stream this early...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |   36.8ms | hELL YEA...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   77.7ms | :person-turqouise-waving::person-turqoui...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   97.9ms | :medal-yellow-first-red::medal-yellow-fi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.8ms | 500mmm...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   50.6ms | :red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.1ms | hey jimmy congratulation for 500M subscr...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   43.5ms | yayyy...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  125.5ms | :cowboy_hat_face::cowboy_hat_face::cowbo...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   50.8ms | omggg...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   58.4ms | I am from India...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   33.2ms | gg...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  133.2ms | mantap luar biasa 500Mmantap luar biasa ...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   43.8ms | Happy Happy Happy...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   29.0ms | help me...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   50.8ms | what do you do in this game...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.6ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   49.6ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  114.8ms | :loudly_crying_face::loudly_crying_face:...
[GAMING/SUR] | YouTube  | [HATE]       | 75%    |   58.7ms | gambling is bad...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   64.0ms | okay aithe vasthundhile tension padaku :...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.1ms | Water cheese...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   42.7ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.9ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   40.2ms | Never seen colder tables...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.7ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   59.5ms | MRBEEEEEEEEEEEEEEEAAAAAAAAAASSSSSSSSSST6...
[SPORTS/FOO] | YouTube  | [Normal]     | 42%    |   56.8ms | yeeeeeeaaaaaah Germany gooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.3ms | I can't wait to see the singing siren...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  159.3ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   37.1ms | :person_facepalming:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   52.9ms | im gonna have an obversation with my bes...
[GAMING/GAM] | YouTube  | [HATE]       | 44%    |   33.7ms | theyre gonna scream and cry...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  108.1ms | :rolling_on_the_floor_laughing::rolling_...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   53.1ms | hey Mr Beast I love :sparkling_heart: I...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   40.0ms | hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   26.8ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   52.8ms | obsVERSTAPEN...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   45.6ms | mr beast...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   64.6ms | Poor gingy and all her work...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   64.8ms | does this game is like fred nights ?...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   56.8ms | Pakistan...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   67.6ms | ...:face-turquoise-music-note:...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   44.4ms | hahahaha...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.9ms | obversation...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   54.5ms | Hiiii...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   45.8ms | 100k...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   39.6ms | the poll is still going...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   72.5ms | GO BACK TO THE BASEMENT...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   59.4ms | how did he get through there? intrude th...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   52.1ms | Watching all World Cup games for 50K?:th...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   37.9ms | Kanye...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |   53.6ms | @YungDreadz_The_Artist shut up dummy...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.4ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   47.6ms | the stairs...
