---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-151752_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-151752_p4_c4_r1\bench_WIX_3.csv | node WIX | group grp_20260925-151752_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   39.2ms | Alll in...
[GAMING/SUR] | YouTube  | [Normal]     | 71%    |   48.0ms | NOOOOOOOOOOOOOOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   78.1ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   40.1ms | 5...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   60.4ms | you do have some jedi mind tricks...
[PSYCHOLOGY] | YouTube  | [Normal]     | 82%    |   67.2ms | dr k   can you do a stream with only acc...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  148.6ms | Peanut & Starforge PC's are partnered! C...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   79.0ms | suz ok mari tinnava...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   44.4ms | wolfs...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   48.6ms | Rust can be a trivia game if you play it...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.8ms | EYYYYY HELLO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   37.6ms | OMG...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   53.1ms | india opppp...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.9ms | yooo...
[ENTERTAINM] | YouTube  | [Normal]     | 83%    |   48.4ms | world record jimmmyy...
[GAMING/SUR] | YouTube  | [Normal]     | 63%    |   63.1ms | TAKE IT TO GAMBLEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.0ms | hi!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   46.0ms | :lizard::person:‍:ballet_shoes::ram:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   40.0ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   43.7ms | HIIIIIII MARLKKKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   45.4ms | MARK!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   49.8ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   62.8ms | :red_heart::red_heart::red_heart::red_he...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   39.6ms | we need pirate ships...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   46.2ms | SEEING IT AGAIN SATURDAY...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   41.3ms | GOING AGAIN THIS WEEKEND LES GOOOOO...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   57.4ms | I can't disagree with irresponsible:cat-...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   55.2ms | @FellowshipInGod he paid me 10 bucks for...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   66.2ms | @Sharktooth17 brother this is the origin...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   33.8ms | Yo...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.2ms | I think y'all do it....but I've been sub...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   31.5ms | NUMBER ONE BABY!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   49.8ms | OH YEAHHHH...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   50.5ms | good...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   51.1ms | yeeeeyeeeeeee...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   42.1ms | WTF LMAO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   51.6ms | D mall ki vellavaa ninna:woman_detective...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   38.3ms | vsannu:body-blue-raised-arms:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   33.6ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   41.7ms | Yes...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   40.2ms | Dr. K rocking linux? :O...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   54.1ms | YOOOOO HELLOOOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.5ms | WE WON...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   59.6ms | Dattabayo Dattabayo...
[ENTERTAINM] | YouTube  | [Normal]     | 87%    |   45.1ms | no...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   90.2ms | I just got back from my third viewing :r...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.7ms | hiiiiiiiiii...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   83.6ms | :warning::warning::warning::warning::war...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   40.3ms | yoooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   31.7ms | what is rogue on 30 hours...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   55.8ms | Or find a mod for the server that rigs t...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   54.0ms | Mr bean please give me a 10000 dollar...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.3ms | Saw Iron Lung last night! IT WAS SO GOOD...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   27.0ms | Congratulations...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   52.1ms | Vadiki future ekadidi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   42.0ms | congratulations :confetti_ball:...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   45.0ms | When Iron Lung is out of theaters where ...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.2ms | congrats on the film!...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   28.0ms | haiiii...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   30.0ms | jimmy...
[GAMING/GAM] | YouTube  | [Normal]     | 45%    |   35.6ms | ITALYYYY...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.7ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   27.1ms | split...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   67.6ms | portugal!? MY PEOPLE...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   55.0ms | pakistan...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   79.1ms | Masculine/Outwards/Physical/Yang vs Femi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   57.1ms | Double...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   47.5ms | Hi in Türkiye...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   44.3ms | you have to hit there...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   68.7ms | :red_heart::red_heart::red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   48.6ms | love you...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   99.5ms | I went to see Iron Lung in theaters with...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   81.0ms | Hiii markkkk...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   33.4ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.6ms | 6-7...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   87.0ms | MAXXX BEEEEET...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   68.2ms | haven't seen it yet but I'm excited to e...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   60.1ms | Jimmy give me 1000$...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   61.8ms | I struggled to hear a bit at odeon in th...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   50.2ms | People acting like pro gamblers when the...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   48.0ms | @Markiplier...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   26.4ms | Stay...
[SELF-HELP/] | YouTube  | [Normal]     | 59%    |   41.6ms | Yah my biggest fear in life is proving t...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   33.0ms | My om...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   29.5ms | ouch...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  128.6ms | :yt::yt::yt::yt::yt::stayhome::yt::yt::y...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   53.8ms | lmaoooo...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   61.6ms | peanut you are no longer allowed to make...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   38.6ms | Hi:red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   31.6ms | OOF...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   43.2ms | AIRPLANE GANG RISE UPPP...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.4ms | sar please help me :pleading_face::disap...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   46.8ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   33.0ms | Hey Mark...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   49.1ms | big goose eggs...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   53.5ms | We all were having a nice morning chat…M...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   68.7ms | :_markiHEART::_markiHEART::_markiHEART::...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  106.0ms | :smiling_face_with_smiling_eyes::smiling...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   41.2ms | hai warkiplier...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   36.1ms | what?...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   36.6ms | lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   41.2ms | Big youtubers are in...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.5ms | You have a title typo  Observation is mi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.1ms | WE WIN...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   29.4ms | hello...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   31.8ms | ko*...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   59.3ms | Mrbeast can you give me money please :pl...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   62.6ms | please follow me...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   57.6ms | finally i can see chat...
[GAMING/GAM] | YouTube  | [Normal]     | 59%    |   61.1ms | At least they put you in Guam...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   44.5ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   74.5ms | Can you give me your @BeastReacts channe...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.5ms | Hi...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |  205.6ms | mr mrbeast!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |   43.2ms | buy me a new phone mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.5ms | iH...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.3ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   41.1ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   55.7ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   66.5ms | I'm going tomorrow night!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   32.8ms | The OCEAN...
[SELF-HELP/] | YouTube  | [Normal]     | 75%    |   52.0ms | a life they want for themself...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   45.5ms | :green_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   32.2ms | NOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   43.3ms | ........
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   81.2ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   52.1ms | mrbeast you will soon get 1 billion...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.9ms | Wait  did you see that?...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   66.1ms | seeing Delirious on here is crazy...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   40.9ms | Rogue is gonna...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   70.5ms | markiplierr help me i need 9000000009 do...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   96.1ms | give me 10000 dollars...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   86.5ms | pls say my name :folded_hands::folded_ha...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   71.5ms | I just got back from my second viewing o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   56.3ms | ...:face-turquoise-music-note:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   41.4ms | love from india :red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.4ms | lol...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   46.2ms | Yo...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   47.2ms | Hhubu...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   49.3ms | tower of terror best tower...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   45.5ms | obversation...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.8ms | iiiii...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   30.8ms | ui oui...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   46.8ms | OBVERSATION LMFAOO...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   37.8ms | me...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   47.7ms | i am happy for your 500 million YouTube ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   47.1ms | YOU HAD 1000 SCRAP WHEN YOU LOGGED IN...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   39.4ms | today is my birthday...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   87.3ms | Keep On Bungulating LATE Into The Night ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   48.1ms | mark you spelled the title wrong...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   45.6ms | have you considered not letting the deal...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   40.3ms | how will you go on...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   67.4ms | He’s never gonna stop lol :face_with_tea...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   50.8ms | ...:face-turquoise-music-note:...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   42.0ms | thats the best part tho...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   40.7ms | 500mmmmmmmmmmmmmmmmmmmmmmm...
[GAMING/SUR] | YouTube  | [Normal]     | 61%    |   37.3ms | a true addict...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   52.1ms | Yooo...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   53.5ms | so were just throwing it away lol...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   49.6ms | o...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   70.7ms | I almost missed the stream  due to the t...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   46.3ms | 130K Viewers...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   43.9ms | THREE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   50.0ms | LOL...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   55.5ms | Haiii...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   33.2ms | hz...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   60.2ms | mark you pick dr pepper or coke...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   64.2ms | gotta love my dyslexic five time champio...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   49.4ms | hi...
[SELF-HELP/] | YouTube  | [Normal]     | 73%    |   97.9ms | For me I'm just really confused by why t...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   43.7ms | MARK FIX YOUR POSTURE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   92.5ms | They logged in with 2000 scrap and left ...
[ENTERTAINM] | YouTube  | [Normal]     | 72%    |   94.7ms | WHERE ARE THE OTHER BEAST MEMBERS...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   67.1ms | bro's killing it with the live streams r...
[MUSIC/CHIL] | YouTube  | [Normal]     | 85%    |   38.3ms | GTA ohh jealous...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.3ms | CONGRATS ON THE MOVIE!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.2ms | intruder? how did he get in? intruder wi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.9ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   40.1ms | 5...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   73.3ms | #1 is Sam Raimi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   28.8ms | wow...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   52.6ms | I subbed :D...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   64.2ms | please still be live in an hour...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.7ms | holaa mr beasttt...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |   45.7ms | Mr beast I watch you everyday hope you s...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   62.4ms | rogue hid the extra 1k hahahah...
[PSYCHOLOGY] | YouTube  | [Normal]     | 52%    |   41.1ms | the stoics?...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   49.7ms | THE STAIIIRS...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   50.7ms | Disconnected  Analytical  Systems-focuse...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   57.4ms | lol...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   54.3ms | hi mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.4ms | LANTERIN IN INTERIOR...
[GAMING/GAM] | YouTube  | [Normal]     | 56%    |   40.9ms | MARK IM ABOUT TO GO SEE IORN LUNG YOU BE...
[GAMING/GAM] | YouTube  | [Normal]     | 73%    |   52.3ms | is it just me or do markiplier and jacks...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.8ms | Mr best...
[ENTERTAINM] | YouTube  | [Normal]     | 83%    |  173.4ms | :face-blue-smiling::face-blue-smiling::f...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   31.6ms | :1st_place_medal:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.8ms | new member...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   34.0ms | bucket...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   68.9ms | I once ate deodorant and still doing it ...
[SPORTS/FOO] | YouTube  | [Normal]     | 67%    |   56.6ms | Germany are way to slow. it's like watch...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   39.3ms | please give me a laptop for my college s...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   52.0ms | theres three ropes hanging at the interi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.6ms | noob lol...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   28.6ms | markiplier...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   39.2ms | no but it's an option...
[ENTERTAINM] | YouTube  | [Normal]     | 88%    |   37.8ms | Your last concept are really cool ex on ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   31.6ms | xd...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   60.2ms | :elbowcough::elbowcough::elbowcough::elb...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   63.2ms | mr queef!...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   77.9ms | I have a question how is it possible tha...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.0ms | RAILING MOVED...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   39.6ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 51%    |   48.5ms | The one eyed man that runs the lighthous...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   32.0ms | its based on height...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   49.4ms | HEY MARK ME AND MY GIRLFRIEND LOVE YOU S...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   36.2ms | Is there a extra light here also?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   49.4ms | I am in the theater waiting to see Iron ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.4ms | 6...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  125.4ms | congratulations for 500M:clapping_hands:...
[ENTERTAINM] | YouTube  | [Normal]     | 52%    |  224.6ms | HAPPY FOR YOU :face-fuchsia-wide-eyes::f...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   35.1ms | more energy output if you build higher...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   30.9ms | welyn help this man...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   39.8ms | Yes... love from India...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   33.6ms | :heart_suit::heart_suit:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   52.2ms | Good morning...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.1ms | 6...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.9ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   83.4ms | Hey Mark! Congratulations on the release...
