---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-151752_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-151752_p4_c4_r1\bench_WIX_4.csv | node WIX | group grp_20260925-151752_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   62.7ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   71.2ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   42.8ms | HUTCHS WEINER IS OUT...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   67.1ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   73.3ms | lmfao it's delirious wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   73.5ms | WERE WINNING BIG THIS TIME...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   67.9ms | h20 ??...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   48.1ms | shikha basically i don't eat   certainly...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   46.2ms | 1/3 have more spaces...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   38.6ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   34.5ms | hahahaha...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   53.8ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   50.5ms | we are sooooooooooooooooo back...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   46.7ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   48.0ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   32.5ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.0ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   41.4ms | Dude no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.1ms | 9+10...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  131.4ms | Secret Puzzle Code:(8+0) (4×1) (4) (1+1)...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   31.0ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   39.0ms | you wouldve lost anyways...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   76.2ms | i knew this would happen with these 2...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   40.4ms | haa...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   68.8ms | he wasnt up 500 he just got his scrap ba...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   75.6ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   51.1ms | yeahhhh!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   44.1ms | nah just gamble it all away...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   53.8ms | Manoj jb free hoti...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   45.7ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   77.0ms | ROB THE SCRAP NOW...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   66.3ms | oh shit...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   55.2ms | hello...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 93%    |   65.8ms | gimme dat shit lmaooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   38.1ms | @mikeeeee26 yea lol...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   38.2ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   46.0ms | MARK...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   39.2ms | yoooo...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   66.0ms | hola espero que te encuentres bien...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   38.0ms | a faaah moment from dr K...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   36.8ms | Jimmy  how does it feel to be rich...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   52.4ms | best plz give me a iphone plz...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   44.9ms | nope only from the atlus game...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   48.7ms | shish Singh me badhiya hu tum batao...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   39.9ms | I know your not trying to fight but that...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.7ms | Hey Mark  hope you have a good day. Take...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   65.9ms | taught...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   51.6ms | :triangular_flag::triangular_flag::trian...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   36.4ms | Welcome New Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   37.6ms | im telling everyone to see it...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   85.4ms | MARK I SAW IRON LUNG LAST WEEKEND!!!! IT...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   51.5ms | MHM MHM...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   67.7ms | WEEEEEEEEEEEEEEEEEE ARE THE CHAMPIONS :m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   64.6ms | My husband Michael loves you...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   66.2ms | AIRPLAIN...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   35.5ms | lighthouse...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   48.2ms | :thumbs_up::call_me_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   30.6ms | Lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   36.9ms | airplane...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   51.3ms | :red_heart::red_heart::red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   40.3ms | lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   49.0ms | Airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   59.0ms | DEMOCRACY!...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   38.2ms | ٠٠٠...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   28.8ms | mr beast...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |   54.0ms | You guys are terrible gamblers lol...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |   30.7ms | LIGHTHOUSERS RISE UP...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   53.2ms | MMMMAAAARRKKKKKKKIIIBOOOOO...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 75%    |   38.7ms | LETS FUCKING GOOOOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.9ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   41.2ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   54.6ms | I saw it yesterday  and it was awesome! ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.7ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   45.7ms | LIGHT HOUSEEEEEEEEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.0ms | Definitely watch it  it was 10/10 at lea...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.0ms | spilt...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   25.0ms | waste...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   36.0ms | japan?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   42.2ms | mrbeast luv from india...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   56.9ms | AIIIIRRRRRPLAAAANNNEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   86.3ms | Really excited for home media release  I...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   65.5ms | Hello market pliers...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  122.8ms | :heart_with_ribbon::heart_with_ribbon::h...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   52.0ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.6ms | PLS GIVE ME SHOUTOUT JIMMY...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   63.2ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   73.6ms | Lmao good thought @morfius...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   39.7ms | Taiwan...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.8ms | MARKIMOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   76.0ms | all in!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   58.8ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   65.1ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   63.3ms | I keep hearing about "problems with the ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   57.5ms | wow movie star and celebrity director Ma...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.5ms | Pls Shout Out...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   49.7ms | The surround sound was so good for my th...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   39.5ms | learn with speed...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   53.5ms | main aapka video roj dekhta hun like bhi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   73.6ms | Peanut can never go to vegas lol...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   60.5ms | do you know how BlackJack works Peanut?...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   43.3ms | GG...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   41.9ms | LIGHT HOUSE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   34.8ms | Atmos is...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   32.0ms | Hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.6ms | I went to a AMC theater once and I liked...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   62.0ms | :dothefive:TITLE MISSPELT:dothefive:TITL...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   67.1ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   55.3ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   69.9ms | nooo my break is almost done:face-purple...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.3ms | YEAAH...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   33.9ms | Hi Mr. Beast...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   29.0ms | .......
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.4ms | Airplane...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   33.3ms | rigged...
[NEWS/LIVE ] | YouTube  | [Normal]     | 98%    |   40.7ms | Birds are singing o...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.9ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   61.9ms | :_markiSHUSH:...
[ENTERTAINM] | YouTube  | [Normal]     | 80%    |   88.9ms | GREAT JOB MRBEAST YOUR THE BEST  LOOK JO...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.6ms | dkvic...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   49.1ms | LESS goooo...
[GAMING/SUR] | YouTube  | [Normal]     | 48%    |   61.4ms | XDDDDDDDDDDDDDDDDDD...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.6ms | Lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   67.9ms | ive never seen this game before but i kn...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   37.1ms | blackjack...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  116.7ms | Hi Mark! Hope you're doing well. First o...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   81.4ms | Hi Mark! Just wanted to pop in and say g...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   41.0ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.1ms | hi...
[SPORTS/FOO] | YouTube  | [Normal]     | 92%    |   60.1ms | Japan is the winner...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.9ms | same...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   59.6ms | isn't that sadly partially true?...
[GAMING/GAM] | YouTube  | [Normal]     | 78%    |  112.0ms | why does some of it look like Resident E...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   69.4ms | markiplier i love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   79.1ms | Also theres a roblox game called Observa...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   55.4ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   46.0ms | was the breaker always open?...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   57.9ms | ohhhh at least it isn't blood...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   54.7ms | okkkklkkkkkkk...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   43.2ms | New member...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   50.0ms | Typo anomaly in the title...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   45.3ms | God bless you  Dr. K...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.3ms | Lots of love to you...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.8ms | HI MARKKK...
[MUSIC/CHIL] | YouTube  | [Normal]     | 86%    |   34.3ms | **hungry...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   43.1ms | NEED TO CHANGE IT TO BILLION...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   43.5ms | This looks so good1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.7ms | Ob versation  Mark...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.0ms | Hello...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   41.4ms | Obversation LMAOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  101.3ms | Jimmyyyyyyyyyyyyyy  I can not believe th...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   57.8ms | Sometimes I think  my partner used to mi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.0ms | lol lmao even...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   33.7ms | im İran:saluting_face:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   44.3ms | HES WORKING ON IT?...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   41.5ms | is it the capital o?...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   33.2ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   51.8ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.6ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   39.2ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 68%    |   67.9ms | Peamut bubber?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.6ms | jsjsj...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   47.9ms | hello...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.3ms | Hi all!! Hi Mark!...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   40.3ms | Do you still play Ultrakill?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   40.4ms | ХПААААЙЙЙ...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   87.6ms | Are you okay?...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   82.0ms | observation duty; schizophrenia mods...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   60.8ms | :musical_notes::relieved_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   35.8ms | John...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   58.6ms | @kavya-c9c1j fir kya tumhe chris evans c...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.5ms | Indonesia...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   75.7ms | gambling losses are much funnier when it...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   28.0ms | stairs were moving...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   31.7ms | bed...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   65.9ms | oof it me but w workaholism  codepednecy...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.3ms | PLATNUM HEART...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.7ms | #1 director in America...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   29.4ms | hi @beluga1...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   35.4ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   67.3ms | mrbeast can you pls give me a ps5 and ip...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   49.7ms | first time making a live...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 50%    |   96.2ms | Mark  I'm gonna cry. Iron Lung is not th...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   56.5ms | you’re literally my reason for living...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   44.0ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   64.7ms | I don't know. I wasn't paying attention...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.6ms | LOVE FROM PAKISTAN...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.1ms | 67...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   65.0ms | I printed the popcorn bucket but the tee...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 40%    |   66.4ms | Dream dude I can't tell if work is chasi...
[ENTERTAINM] | YouTube  | [Normal]     | 78%    |   35.6ms | OGGG...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   56.2ms | :yt::yt::yt::yt::yt:...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   60.6ms | IM HEADING TO WATCH YOUR MOVIIIIEEE...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   35.1ms | me.from Indonesia...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   38.6ms | the tea is pretty solid...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.6ms | what game?...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   28.2ms | bed...
[SELF-HELP/] | YouTube  | [Normal]     | 52%    |   55.2ms | Should I tell my freind that he can’t do...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   38.1ms | the bed!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   72.2ms | ভাই আমাকে একটা আইফোন দিবেন আমি সৌদি প্রব...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   50.8ms | Dream vanakam:pillow-turquoise-hot-choco...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   58.3ms | I'm watching Iron Lung tomorrow night wi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   47.1ms | :face-red-heart-shape:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   53.4ms | :waving_hand::waving_hand::waving_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.1ms | Was the bottle always standing up? In th...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  162.1ms | rajasthan:face-blue-smiling::face-blue-s...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   59.4ms | lanternnnn in interirorrrr...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   42.0ms | Can I share this live or save it for lat...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   24.1ms | l...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   41.7ms | Wait for welyn...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   37.1ms | Just got back from the theater. Iron Lun...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   33.3ms | Don’t matter...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   29.3ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   32.0ms | MISSING...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   37.6ms | THERE IS A LEAK IN THE ROOM...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   49.8ms | 1111111111111111111111...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.3ms | hii mr beast...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   30.3ms | no...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   42.4ms | LET THE PRO DO IT...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   34.3ms | WAIT...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   27.4ms | Yes...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   47.7ms | I'M FAILING YOU  I'M SORRY :tired_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.6ms | Was the vent thing always there??...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   46.9ms | airplane airplane bathroom...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   35.7ms | love u from Bangladesh...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   40.2ms | There’s a mousetrap in the basement!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   64.3ms | Taiwan W:face-red-heart-shape::face-red-...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.3ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.5ms | OOP...
[SPORTS/FOO] | YouTube  | [Normal]     | 94%    |   35.6ms | よっしゃ(ﾉ･ω･)ﾉ...
[GAMING/GAM] | YouTube  | [Normal]     | 82%    |   49.4ms | you're missing...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   30.2ms | NOOB...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   32.9ms | a new try...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.3ms | please :pleading_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   44.8ms | dude gave that speech more than once lol...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   81.0ms | :person-turquoise-writing-headphones::pe...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   48.9ms | HUTCH AND ROGUE GONNA HAVE TO KEEP PEANU...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   32.2ms | Actor of the year...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   53.0ms | as a librarian I stand behind you lol...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   47.8ms | Love frome bangladesh...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   63.0ms | let's goo...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   92.4ms | :star_struck:...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   73.0ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  112.3ms | I have a exam:loudly_crying_face::loudly...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   76.8ms | thanks Mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  314.2ms | :face-blue-smiling::face-blue-smiling::f...
[GAMING/GAM] | YouTube  | [Normal]     | 64%    |   69.3ms | Obversate better!...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |  106.6ms | this is what i mean.... peanut is the wo...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   91.8ms | shoutout please love from Darjeeling :pu...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   84.1ms | Camera malfunction in GUAAAAAAM...
[PSYCHOLOGY] | YouTube  | [Normal]     | 87%    |   92.4ms | thinking you're getting canceled about u...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   67.3ms | I FROM...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   50.0ms | yay...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   60.3ms | I watched then and would totally watch t...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   69.9ms | oi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.9ms | mark does know that nothing appears unti...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   69.3ms | I hope I can get to the theater to see t...
