---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-233648_p2_c2_r2
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-233648_p2_c2_r2\bench_WIX_1.csv | node WIX | group grp_20260923-233648_p2_c2_r2
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |   60.9ms | Aha...so How much do you charge for suck...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   41.2ms | h20 my kinggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   57.5ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  112.2ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |  154.5ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |   72.7ms | Pete doesnt care what God you support in...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   48.7ms | JUNGIANS...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   54.3ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   65.8ms | dont do o...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   76.9ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   79.0ms | if rust went on sale right now  id buy i...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  135.9ms | D same dialogue cheppi force chesthe vac...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |  100.5ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   74.1ms | Dubl’n up the zyn is sick...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   79.2ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   58.5ms | EAST SIDE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   52.1ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   49.3ms | KEEP GOING DOWN...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   54.9ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   57.7ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   47.5ms | train car...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   61.4ms | South...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   59.8ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   62.1ms | that's a yes to feminist:face-green-smil...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   63.3ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   56.1ms | It’s at bandit camp...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   58.5ms | i feel you love to my...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   54.9ms | :people_hugging: :hugging_face: :open_ha...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.3ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   38.3ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   40.8ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   43.6ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   42.5ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   52.6ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   45.6ms | 3...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   47.3ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   70.1ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   44.8ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   44.0ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   51.3ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   44.9ms | lmqo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   62.9ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   41.8ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   50.4ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   55.3ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   51.9ms | what's good peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   54.7ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   47.7ms | shikha basically i don't eat   certainly...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   52.5ms | Daniki chevudu ela vinipisthadi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   41.0ms | Hello from Bosnia...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   88.4ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   46.6ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   63.0ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   51.8ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   49.9ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   41.6ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   96.6ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   77.1ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   86.6ms | It’s rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   89.2ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   70.4ms | ha to question bhi to hone chahiye na...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   53.9ms | she is asking do u eat wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   43.3ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   57.7ms | DO HALF SO YTOU CAN DUBL...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   36.4ms | :moai:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   30.9ms | wow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |  134.6ms | catu sis come on now you take care of yo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.7ms | Alll in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   42.1ms | sorry spoty net......
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   57.5ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 71%    |   53.1ms | NOOOOOOOOOOOOOOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   45.0ms | lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   72.3ms | LMAO FFFFFFFFFFFFFFFFF...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   79.6ms | Fun’s over lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   40.1ms | Dealer always wins...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   43.5ms | ON YOUR OWN SERVER...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   58.1ms | back to oil rig!!!!!!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   75.8ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   47.8ms | Can we get the mortgage to bet on...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   40.8ms | bnane chali gayi?...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   29.0ms | Stay...
[GAMING/SUR] | YouTube  | [HATE]       | 48%    |   41.0ms | dumb AND poor...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   36.7ms | you wouldve lost anyways...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   43.8ms | i knew this would happen with these 2...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   43.5ms | Hi Dr k:winking_face:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 70%    |   92.3ms | i don't get the friendzone  because i ac...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   40.4ms | 5...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   40.7ms | .....
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   98.0ms | peanut needs some shoes...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   96.8ms | going bust in rust...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  136.2ms | Ida :face_with_tears_of_joy::face_with_t...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   70.6ms | 1...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |  106.7ms | hello. Jung will never die...
[PSYCHOLOGY] | YouTube  | [Normal]     | 82%    |  115.0ms | dr k   can you do a stream with only acc...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  104.2ms | that's Insane:rolling_on_the_floor_laugh...
[GAMING/SUR] | YouTube  | [Normal]     | 78%    |   73.8ms | And that is why you don't gamble kids. X...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  111.7ms | Peanut & Starforge PC's are partnered! C...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   57.7ms | gingy stayed up all night grinding for p...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 80%    |   62.5ms | shish sing wclm bro :smiling_face_with_t...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   47.9ms | ye...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   37.9ms | wolfs...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   33.7ms | here...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   49.5ms | Rust can be a trivia game if you play it...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   39.3ms | EYYYYY HELLO...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   40.1ms | nah just gamble it all away...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   26.6ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   31.7ms | OMG...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   29.0ms | Probably a storage base...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   33.6ms | but what do you mean by explain?...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   29.1ms | ROB THE SCRAP NOW...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   27.5ms | HELLOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   30.7ms | Hola...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   59.5ms | this is gonna be so metal my lungs might...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   70.8ms | JAMMMM...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   48.2ms | oh shit...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   46.1ms | yooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   65.6ms | mr beast gift 67 $ i from Russia:money_m...
[ENTERTAINM] | YouTube  | [Normal]     | 52%    |   56.7ms | Let’s goooo jimmy...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  153.2ms | :rolling_on_the_floor_laughing::rolling_...
[ENTERTAINM] | YouTube  | [Normal]     | 83%    |   62.2ms | world record jimmmyy...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   84.2ms | thaTS MIND FROM DIUNOS...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   73.2ms | Congratulations...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   88.4ms | HIII...
[GAMING/SUR] | YouTube  | [Normal]     | 63%    |   84.3ms | TAKE IT TO GAMBLEEEE...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 93%    |   69.9ms | gimme dat shit lmaooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   65.4ms | @mikeeeee26 yea lol...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   56.0ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   63.0ms | Good:cigarette::face_exhaling:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  196.8ms | 170k to go...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   66.6ms | PEAKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   64.8ms | Sup dude...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   79.6ms | Здарова всем...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.5ms | hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   51.7ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   70.6ms | hi please give me an gift plz...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   42.4ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   43.8ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   56.0ms | MARK...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.6ms | hi mark...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   47.1ms | :smiling_face_with_halo:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.1ms | HIII...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   37.7ms | I need $1 000...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.2ms | MARK!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   40.9ms | #1...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   40.1ms | WOOOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   47.2ms | Stranger my net is not slow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   48.2ms | Chi na brathuku...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.1ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   42.9ms | Hello i from indonesia...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   68.7ms | :red_heart::red_heart::red_heart::red_he...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   43.7ms | Dr. K needs a NAS...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   47.9ms | OMG MARK LIVE...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   61.3ms | hola espero que te encuentres bien...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   49.7ms | we need pirate ships...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   50.7ms | Hello everybody...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   54.9ms | a faaah moment from dr K...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  112.3ms | mohit mujhe nii pata    friends Aapke he...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   46.7ms | Jimmy  how does it feel to be rich...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   36.8ms | SEEING IT AGAIN SATURDAY...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   33.2ms | UwU...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   43.6ms | :card-red-penalty:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   42.0ms | HIIIII...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   47.2ms | GOING AGAIN THIS WEEKEND LES GOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   44.7ms | 와우...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   78.1ms | is that a DJI gimbal in the background o...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   54.3ms | WOOOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   50.7ms | please please please release on streamin...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   40.9ms | Yo...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.9ms | hellooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   57.2ms | the Iron Lung star has a Youtube??:face-...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   45.9ms | mark you are my idol...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   45.9ms | nope only from the atlus game...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   73.1ms | LFG MARKKKKK:cat-orange-whistling::cat-o...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   66.7ms | mlb team for adam...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   51.9ms | YAY...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   49.0ms | YOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   42.3ms | give me 10k$ please...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   44.3ms | I'm already subscribed...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   49.3ms | hi mark!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   67.7ms | wow Rogue must have had an hours sleep l...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |   59.5ms | sick:woozy_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   47.8ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   49.1ms | Mrbeast...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   68.1ms | rogue slept for 20 minutes ll...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   37.5ms | congratulations brooooooooooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   33.4ms | HIIII...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   39.6ms | MARKPLIERR IS LIVEVEE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   44.4ms | shish Singh me badhiya hu tum batao...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   38.3ms | yeeeeyeeeeeee...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   39.8ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   47.8ms | Hey Mark  hope you have a good day. Take...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   50.8ms | will there be ever a digital copy? :smil...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   44.9ms | give me only one ipad please sir...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   40.7ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 49%    |   53.0ms | YIPEEEEE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   44.9ms | WTF LMAO...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.7ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.5ms | hiii...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |   47.1ms | 9 june...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   54.2ms | sounds like a tongue twister...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   41.8ms | Hiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.2ms | 3 TIME CHAMPION!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   48.4ms | ...by the wolves :lion:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   48.5ms | I hope you bring more scp videos back!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   43.9ms | ha to batao.. kha...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.7ms | hi mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   41.0ms | Yes...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   42.8ms | congratssss...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   43.3ms | forsen...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   45.4ms | im telling everyone to see it...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.5ms | WE WON...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   33.5ms | love the movie  was amazing...
