---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-130525_p1_c1_cuda_r3
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cuda...
-> GPU: NVIDIA GeForce GTX 1650 with Max-Q Design
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-130525_p1_c1_cuda_r3\bench_WIX_1.csv | node WIX | group grp_20260925-130525_p1_c1_cuda_r3
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [HATE]       | 52%    |   10.0ms | PEANUTS STREAMINGGGGGG:face-fuchsia-tong...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |    8.0ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    8.0ms | :ok_hand::ok_hand::ok_hand::thumbs_up::t...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.5ms | new intro...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |    8.0ms | :peanuts::peanuts::peanuts::peanuts::pea...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    8.2ms | JOHNNY...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    8.0ms | EEEEE...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |    8.1ms | Bro was up until sunrise :face_with_tear...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.0ms | Great song...
[NEWS/LIVE ] | YouTube  | [Normal]     | 90%    |    9.6ms | more like codes...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |    8.0ms | thank fuck he's on  hutch is boring af...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    6.6ms | THE KING HAS RETURNED...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 57%    |    8.5ms | SHESSSSHHHH LETS GOOO EARLY AS HELL...
[PSYCHOLOGY] | YouTube  | [Normal]     | 88%    |    7.0ms | Woo...
[GAMING/SUR] | YouTube  | [Normal]     | 66%    |    7.0ms | LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   10.0ms | Suz tell your halikan to stop overfeedin...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    9.1ms | good to see ya P...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    7.6ms | no  no. how are YOUUUU peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   10.5ms | let's ride...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   10.5ms | muje tu bhi kabhi kabhi lgta pgl ashiqq ...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |    8.0ms | whats wrong with your eye...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   19.3ms | bungus...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.5ms | :crown::crown: LONG LIVE THE KING PEANUT...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   21.0ms | hahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.2ms | :_PeanutJork::_PeanutJork::_PeanutJork:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   26.0ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/SUR] | YouTube  | [Normal]     | 58%    |   29.1ms | did you ask hutch bout his ass tattoo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   14.2ms | tu sach mei sanki to nhi ho gyaa:face_wi...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   18.4ms | :face-blue-wide-eyes::face-blue-wide-eye...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   12.0ms | ILl ALLoW IT...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   11.0ms | late sam...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   12.0ms | We are so fkn back...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   16.0ms | He and Gingy and Rogue have been grindin...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   12.5ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   13.0ms | Diarrhea live on the stream...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   13.2ms | Gingy and Rouge did 20 Hours...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   11.7ms | .......
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   28.0ms | About to go lose all y’all’s money at th...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.6ms | GINGY DID 20 HOURS...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   19.8ms | 19 hours...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.0ms | got off an hr before u got on...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   21.6ms | HUTCH HAS MADE OFF WITH 1000 SCRAP...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.7ms | hi:_PeanutFire::_PeanutFire:an chat does...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   21.0ms | wait did stream rest a little?...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   21.0ms | Gingys built different...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   23.0ms | Suz :rolling_on_the_floor_laughing::roll...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 82%    |   21.6ms | Hol up...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   22.0ms | Rouge put in massive work...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.1ms | CREAM OF SUM YOUNG GUY...
[NEWS/LIVE ] | YouTube  | [Normal]     | 43%    |   23.1ms | Ok how about the poor dig a hole or make...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 79%    |   23.1ms | :_LetsGo::_LetsGo::_LetsGo::_LetsGo::_Le...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   23.0ms | Yes rust will do that to you I haven’t p...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   23.0ms | G ey area lo park chesav ?:baseball-whit...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   27.6ms | Manoj haan:smiling_face_with_tear:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.6ms | hmmmm.hmmm.hmmmm...
[PSYCHOLOGY] | YouTube  | [Normal]     | 84%    |   23.0ms | jungian punch...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.5ms | Ayeee :smiling_face_with_sunglasses:...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   23.0ms | Aha....Don't defame my name by taking my...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   20.3ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   20.1ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 52%    |   21.4ms | GOOP GOOP GOOP...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   23.7ms | he closed it...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   29.0ms | Oh my god he's already on :rolling_on_th...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.0ms | H20 :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.3ms | h2o...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 90%    |   22.1ms | fuckin delerious LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   21.0ms | Shut the door!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.0ms | LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   20.6ms | h2o no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.0ms | WE WANT WELYN...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   21.7ms | h2o coool...
[GAMING/SUR] | YouTube  | [HATE]       | 64%    |   22.6ms | HES THE GOAT!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.2ms | That’s everyone’s childhood...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 35%    |   20.7ms | my OG GOAT GAMER H20!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.6ms | :hot_beverage::musical_notes::ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   28.8ms | H20 and Kyle have been getting fed all d...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.0ms | H20 is a YT O.G....
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   21.0ms | he is a fucking legend...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   19.5ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   22.7ms | rogue tries too hard...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.0ms | Watch the zone...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   21.6ms | close the gate...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | Vanoss crew og member...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.0ms | hit TAB...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.5ms | BRUH THAT DOORFRAME BEEN TWIG FOR 24HRS...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.8ms | tab top right...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.1ms | HIT TAB AND LOOK TOP RIGHT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   22.6ms | must have been the wind...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.2ms | !peanuts...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.3ms | peanut how late did you stay up last nig...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   21.7ms | YOUR GATE IS OPEN THERE BUD...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   24.7ms | Golfing in the rain in FL rn :saluting_f...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |   22.7ms | Aha...so How much do you charge for suck...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   19.7ms | MAGA...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   22.0ms | I only help American Citizens :star_stru...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   21.2ms | h20 my kinggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   22.0ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   27.2ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   20.5ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   19.4ms | WALL GATE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.5ms | Need to work on research tree...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |   29.2ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |   23.7ms | Pete doesnt care what God you support in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   21.7ms | :camel:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   21.0ms | DESANTIS 2028...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   22.1ms | fred me ? :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   21.6ms | never leave anything open...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   29.1ms | Hutch and gingy got a air strike...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.0ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   27.5ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   20.5ms | JUNGIANS...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   22.7ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   23.1ms | dont do o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   24.5ms | suz saaanu peru sam :face_with_tears_of_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   28.1ms | I don't think you can work out even simp...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   19.4ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   28.4ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.0ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   21.0ms | hello you are funny you pinaput...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   29.2ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   22.6ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   21.9ms | interesting:face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   22.6ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.7ms | crack in the box...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   22.2ms | if rust went on sale right now  id buy i...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.3ms | it's both :3...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   28.4ms | D same dialogue cheppi force chesthe vac...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.3ms | Helf is Welf...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   28.5ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   29.3ms | Dubl’n up the zyn is sick...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   24.4ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   29.6ms | omg hes addicted! I love it!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.8ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   19.0ms | EAST SIDE...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   22.3ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   34.6ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   21.1ms | KEEP GOING DOWN...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   22.7ms | remember the bonk...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   22.1ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   22.3ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   19.0ms | train car...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   20.0ms | South...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.0ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   21.5ms | HUTCHS WEINER IS OUT...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   21.0ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   28.0ms | that's a yes to feminist:face-green-smil...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   20.4ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   20.9ms | It’s at bandit camp...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   26.3ms | 2boys 1 cup:face-green-smiling::face-gre...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   22.1ms | HAPPY TO BE HERE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.0ms | i feel you love to my...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   21.1ms | :people_hugging: :hugging_face: :open_ha...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   27.1ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   20.9ms | These naked bodies crack me up...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.1ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.6ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   22.3ms | No way H20...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.1ms | RAINBOW ROAD WOOT WOOT...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   19.7ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.2ms | lmfao it's delirious wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.3ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   22.6ms | GRAB H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   21.1ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 10...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   23.6ms | be careful of the spam  y'all we got our...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   21.1ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   28.7ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.2ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   22.2ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   20.5ms | Yes it’s him...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.1ms | Manoj puri Kahani Samajh aayi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.1ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.5ms | WERE WINNING BIG THIS TIME...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   23.6ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   24.1ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   29.0ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.1ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.5ms | Invite HJune...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   28.5ms | e amuzat Ai cu termenii...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   21.8ms | HAHAHA...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.7ms | lmqo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.9ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.6ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   35.0ms | :face_with_tears_of_joy::face_with_tears...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.0ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   21.9ms | Misinput...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | h20 ??...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   19.6ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.7ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   27.7ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.2ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   23.0ms | HJune...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.1ms | what's good peanut...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   28.6ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   21.0ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   28.7ms | don't swing at people there  lol...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   28.4ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   23.6ms | shikha basically i don't eat   certainly...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   22.2ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.7ms | 1/3 have more spaces...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   27.7ms | Daniki chevudu ela vinipisthadi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   23.0ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.1ms | Hello from Bosnia...
[GAMING/SUR] | YouTube  | [Normal]     | 55%    |   21.0ms | Check the dead guys machine...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   27.5ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.0ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.0ms | lmaaoo...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   21.8ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   22.0ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   21.0ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.6ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   21.5ms | its called a miscalculation sir...
[SPORTS/FOO] | YouTube  | [Normal]     | 97%    |   22.1ms | this live?...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.1ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   20.5ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   28.7ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   19.9ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   22.0ms | It’s rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   21.6ms | hahahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   21.1ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   24.0ms | ha to question bhi to hone chahiye na...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   22.6ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.5ms | :fire::fire:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   23.1ms | we are sooooooooooooooooo back...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   20.0ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   21.6ms | she is asking do u eat wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   33.0ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   19.0ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   22.2ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.1ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.4ms | Omg hahahahahaha...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   22.0ms | :moai:...
