---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-235829_p4_c4_r2
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-235829_p4_c4_r2\bench_WIX_1.csv | node WIX | group grp_20260923-235829_p4_c4_r2
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   53.3ms | HIT TAB AND LOOK TOP RIGHT...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   58.2ms | peanut how late did you stay up last nig...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |   79.6ms | Aha...so How much do you charge for suck...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   59.5ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   86.4ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |  104.5ms | Aha  now don't say that you do everythin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   53.0ms | JUNGIANS...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   49.1ms | dont do o...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   48.6ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   46.6ms | if rust went on sale right now  id buy i...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   40.7ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   41.7ms | EAST SIDE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   58.8ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   60.3ms | South...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   35.5ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   41.4ms | It’s at bandit camp...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   40.0ms | i feel you love to my...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   32.6ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   47.1ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   55.6ms | 3...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   48.7ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   91.7ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   67.5ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   88.1ms | lmqo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   76.8ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   56.5ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   53.6ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   45.6ms | what's good peanut...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   57.6ms | Daniki chevudu ela vinipisthadi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   42.1ms | Hello from Bosnia...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   64.6ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   37.2ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   39.7ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   34.5ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   52.5ms | ha to question bhi to hone chahiye na...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   38.5ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   55.9ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   54.6ms | wow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |  165.4ms | catu sis come on now you take care of yo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   44.5ms | sorry spoty net......
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   49.8ms | lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   48.8ms | Fun’s over lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.1ms | Dealer always wins...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   37.9ms | ON YOUR OWN SERVER...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   91.3ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   71.7ms | Stay...
[GAMING/SUR] | YouTube  | [HATE]       | 48%    |   55.9ms | dumb AND poor...
[PSYCHOLOGY] | YouTube  | [Normal]     | 70%    |  163.9ms | i don't get the friendzone  because i ac...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   48.5ms | peanut needs some shoes...
[PSYCHOLOGY] | YouTube  | [Normal]     | 82%    |   48.2ms | dr k   can you do a stream with only acc...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   76.3ms | that's Insane:rolling_on_the_floor_laugh...
[GAMING/SUR] | YouTube  | [Normal]     | 78%    |   48.3ms | And that is why you don't gamble kids. X...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   38.7ms | gingy stayed up all night grinding for p...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   46.4ms | ye...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   57.2ms | wolfs...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   78.4ms | here...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   80.2ms | EYYYYY HELLO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   68.1ms | OMG...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   48.9ms | Probably a storage base...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   63.3ms | ROB THE SCRAP NOW...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   64.9ms | Hola...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   61.0ms | JAMMMM...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   79.5ms | yooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  100.8ms | mr beast gift 67 $ i from Russia:money_m...
[ENTERTAINM] | YouTube  | [Normal]     | 52%    |   64.2ms | Let’s goooo jimmy...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  157.7ms | :rolling_on_the_floor_laughing::rolling_...
[ENTERTAINM] | YouTube  | [Normal]     | 83%    |   71.8ms | world record jimmmyy...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   78.7ms | HIII...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 93%    |   87.8ms | gimme dat shit lmaooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   71.3ms | @mikeeeee26 yea lol...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   72.8ms | Good:cigarette::face_exhaling:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   65.0ms | 170k to go...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   65.0ms | PEAKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   50.5ms | Sup dude...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.0ms | hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   42.4ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.0ms | Hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   51.6ms | :smiling_face_with_halo:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.1ms | I need $1 000...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   40.7ms | MARK!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   33.9ms | WOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   62.3ms | Hello i from indonesia...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   86.2ms | :red_heart::red_heart::red_heart::red_he...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   55.0ms | OMG MARK LIVE...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   49.7ms | we need pirate ships...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.0ms | SEEING IT AGAIN SATURDAY...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   41.6ms | :card-red-penalty:...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   39.7ms | WOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   42.4ms | hellooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   57.1ms | the Iron Lung star has a Youtube??:face-...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.5ms | mark you are my idol...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   38.0ms | YAY...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   46.8ms | I'm already subscribed...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   42.1ms | Mrbeast...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   41.5ms | HIIII...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   57.7ms | shish Singh me badhiya hu tum batao...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   42.3ms | yeeeeyeeeeeee...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.6ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   73.3ms | Hey Mark  hope you have a good day. Take...
[GAMING/GAM] | YouTube  | [Normal]     | 49%    |   46.3ms | YIPEEEEE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   48.4ms | WTF LMAO...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.6ms | lmao...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |   59.4ms | 9 june...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   51.6ms | ha to batao.. kha...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   50.6ms | congratssss...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   26.9ms | forsen...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   44.4ms | love the movie  was amazing...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   83.7ms | MARK I SAW IRON LUNG LAST WEEKEND!!!! IT...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   82.2ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   48.6ms | MHM MHM...
[ENTERTAINM] | YouTube  | [Normal]     | 87%    |   36.0ms | no...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   43.6ms | is INFJ an archetype ?...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   34.5ms | play geometry dash please...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   90.1ms | :warning::warning::warning::warning::war...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   69.6ms | Or find a mod for the server that rigs t...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   54.9ms | Ooh lighthouse sounds neat...
[PSYCHOLOGY] | YouTube  | [Normal]     | 51%    |   80.5ms | manosphere womanosphere...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   46.0ms | lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   42.3ms | Airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   40.4ms | WE LOVE YOU MARK <333...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   77.5ms | :yt::yt::yt::yt::yt::yt::yt::yt::yt:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.7ms | Congratulations...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   46.3ms | mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   58.4ms | hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   66.1ms | doom dark ages?...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   62.8ms | MMMMAAAARRKKKKKKKIIIBOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   57.2ms | Will you make another movie?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   59.1ms | WHICH MAP DOES HUGE MAN APPEAR IN?...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   80.5ms | haiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   68.6ms | when are you gonna be the king fnaf in U...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   86.9ms | Elon about to hit $1 Trillion and Jimmy ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.0ms | 2...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   85.0ms | i never thought that Iron Long would com...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.1ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   47.1ms | No stand...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   50.1ms | MARK PLEASE PLAY AMNESIA REBIRTH YOU NEV...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   36.9ms | split...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   75.3ms | Will Iron Lungs only be on theater or wi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.7ms | Really excited for home media release  I...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   75.5ms | i’m on observation duty movie next...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   56.4ms | bcb...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   67.8ms | Hello market pliers...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   65.6ms | time to leave...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.3ms | red with machine...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   47.1ms | bro you think you can stream now to yo h...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.8ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.8ms | I saw it in atmos  it was dope...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   38.2ms | india...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   42.3ms | you have to hit there...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   60.8ms | :red_heart::red_heart::red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   52.7ms | Mauja mila...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   33.0ms | هاي...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   44.8ms | Hiii markkkk...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   51.7ms | Its not over untill AIRPLANE WINS...
[GAMING/SUR] | YouTube  | [Normal]     | 54%    |   44.4ms | loser bung...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.0ms | Lol...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   50.5ms | Taiwan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   50.6ms | Bombaclaaaaaaaaat...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   48.3ms | MAXXX BEEEEET...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   47.5ms | Jimmy give me 1000$...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   49.2ms | Pls Shout Out...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   56.1ms | :face-turquoise-drinking-coffee:...
[GAMING/GAM] | YouTube  | [Normal]     | 72%    |   33.0ms | a conspiracy...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   50.9ms | @Markiplier...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   52.6ms | wait i just realized this is a live...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   76.8ms | MrBeast how were you initially inspired ...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   81.8ms | I could hear it but my mom couldn't.. bu...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   73.1ms | Any plans on bringing the movie to Europ...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   64.2ms | 100th video special...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   53.1ms | My om...
[SELF-HELP/] | YouTube  | [Normal]     | 70%    |   93.4ms | this is the Itachi way of life: "Do you ...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   99.8ms | main aapka video roj dekhta hun like bhi...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  180.8ms | :yt::yt::yt::yt::yt::stayhome::yt::yt::y...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   46.7ms | 111...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   72.4ms | LMFAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   65.7ms | lmaoooo...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   62.7ms | 100...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   67.1ms | yeah we could not understand some parts ...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   71.9ms | do you know how BlackJack works Peanut?...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   71.7ms | Yo the movie is not at my movie theater...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   41.1ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |  103.4ms | im just gonna buy the fricken movie mark...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   45.2ms | wow  cool...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   55.7ms | big goose eggs...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   52.4ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   77.4ms | :dothefive:TITLE MISSPELT:dothefive:TITL...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   83.5ms | 100k concurrent viewers whilst going for...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   29.5ms | am dude...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   40.0ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   40.3ms | hai warkiplier...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.2ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   51.7ms | Fiddling eh?...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   46.6ms | :airplane:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  101.3ms | My home setup is a lot better than the t...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   63.9ms | You have a title typo  Observation is mi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   68.2ms | Hi Mr. Beast...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 90%    |   61.1ms | hell yeeeeee...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   58.0ms | Airplane...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   93.0ms | jung believes men had an anima and women...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   53.6ms | dayum you've grown so much...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   46.8ms | Carl...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   91.3ms | :person-turqouise-waving::person-turqoui...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   63.4ms | H20000...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   64.1ms | finally i can see chat...
[GAMING/GAM] | YouTube  | [Normal]     | 59%    |   75.3ms | At least they put you in Guam...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   92.4ms | :medal-yellow-first-red::medal-yellow-fi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.8ms | MARKY...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   68.8ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  114.9ms | :buffering::buffering::buffering::buffer...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   62.1ms | Super epic :smiling_face_with_heart_eyes...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   54.6ms | iH...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   73.7ms | hey jimmy congratulation for 500M subscr...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   72.4ms | I'm going tomorrow night!!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   63.3ms | First time catching a Markiplier livestr...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   46.8ms | NOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   31.1ms | tragi in stinga...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   49.2ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   59.0ms | gg...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   54.9ms | explain the game pls...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   51.3ms | How is your day...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   73.7ms | markiplier pls do a dvd release of iron ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   42.5ms | :red_heart:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   40.5ms | manosphere?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   47.6ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   71.9ms | THERES A GUY IN THE TOP LEFT OF THE SCRE...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   80.6ms | if a person succeeded in ways I can't i ...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   77.9ms | Also theres a roblox game called Observa...
[GAMING/SUR] | YouTube  | [HATE]       | 75%    |   54.5ms | gambling is bad...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.5ms | That was fast lol...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   74.8ms | ...:face-turquoise-music-note:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   70.6ms | New member...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   90.6ms | okay aithe vasthundhile tension padaku :...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   84.6ms | Hhubu...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   39.1ms | iiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.6ms | Obversation...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   38.1ms | ui oui...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   53.8ms | 67...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   60.1ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   56.0ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.8ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   37.1ms | today is my birthday...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.6ms | Ob versation  Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   61.5ms | Obversation :loudly_crying_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   45.8ms | mark you spelled the title wrong...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.5ms | I can't wait to see the singing siren...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.4ms | Hello...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   48.5ms | have you considered not letting the deal...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   46.9ms | Obversation LMAOO...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   65.7ms | how will you go on...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   49.8ms | i play baseball in Russia...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.1ms | im İran:saluting_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   38.8ms | Welcome to Member!...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  163.1ms | :rolling_on_the_floor_laughing::rolling_...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   69.6ms | hey Mr Beast I love :sparkling_heart: I...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   46.4ms | is it the capital o?...
[GAMING/GAM] | YouTube  | [Normal]     | 84%    |   37.8ms | im surprised its an accidental mispellin...
