---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-235829_p4_c4_r2
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-235829_p4_c4_r2\bench_WIX_3.csv | node WIX | group grp_20260923-235829_p4_c4_r2
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.8ms | lmfao...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.9ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   53.0ms | :triangular_flag::triangular_flag::trian...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   42.6ms | Dr. K rocking linux? :O...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   54.9ms | kavya me to daily aata hu tum notice n k...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   40.0ms | YOOOOO HELLOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   58.3ms | Dattabayo Dattabayo...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   49.6ms | half a billion subscribers is crazy...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   57.7ms | WEEEEEEEEEEEEEEEEEE ARE THE CHAMPIONS :m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   60.4ms | My husband Michael loves you...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   85.0ms | I just got back from my third viewing :r...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   64.1ms | we dont get that sort of clarity about w...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   62.4ms | FASHION!!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  101.5ms | Me and my fam have devoted our lives to ...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   44.4ms | JACKHAMMER THE ROADSIGNS...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   35.4ms | yoooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   59.7ms | The lighthouse!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   57.9ms | :thumbs_up::call_me_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   38.9ms | Lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.2ms | 54 bucks...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   43.5ms | I'm from Philippines I sub...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   43.1ms | ٠٠٠...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   35.6ms | LIGHTHOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 67%    |   33.2ms | That is insane :exploding_head:...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |   50.4ms | LIGHTHOUSERS RISE UP...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   80.5ms | When was the last time he played maratho...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   39.6ms | waise v mai new hun...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   81.8ms | Where you trot out statistics and treat ...
[GAMING/GAM] | YouTube  | [Normal]     | 86%    |   43.0ms | The plane sounds interesting  the lighth...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   60.6ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.0ms | congrats on the film!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   63.9ms | I vote fore prusa:rolling_on_the_floor_l...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   56.7ms | jimmy...
[ENTERTAINM] | YouTube  | [Normal]     | 84%    |   40.2ms | حح...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   43.7ms | I'm awesome shish u say?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   32.7ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   49.0ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   70.8ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   54.6ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.3ms | Definitely watch it  it was 10/10 at lea...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   58.7ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   59.5ms | no...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   36.0ms | No...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   37.4ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   42.0ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   37.6ms | IM LATE HELLO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   32.0ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   59.8ms | Tables are hot!!...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   87.3ms | AIRPLANE YALLL VOTE AIRPLANE:airplane::a...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   81.9ms | пригласите меня на шоу...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   73.3ms | double...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   71.0ms | h...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  109.5ms | :heart_with_ribbon::heart_with_ribbon::h...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   53.3ms | do itttttt...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   34.8ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   58.6ms | Masculine/Outwards/Physical/Yang vs Femi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   76.8ms | Hey mark seen iron Lung last night while...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   49.1ms | GGG...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   53.5ms | GOOD MORNING BUNGULATOR...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.0ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.2ms | Lmao good thought @morfius...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   42.5ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.5ms | MARKIMOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   48.1ms | plz give me i phone in india...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   73.6ms | I loved iron lung It was the best movie ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   54.8ms | Markiplier Im gon watch the movie today ...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   36.7ms | smaller bets...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   58.7ms | I keep hearing about "problems with the ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   64.6ms | me and my brother watched Iron Lung and ...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   87.7ms | tc too dear fredox:waving_hand::waving_h...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   73.4ms | People acting like pro gamblers when the...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   51.6ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   46.5ms | New member...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |   49.0ms | Love you Japan...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   58.1ms | IRON LUNG TO ASIAAAAA...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   66.1ms | My theater sounded fine from what i can ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   67.8ms | learn with speed...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   50.1ms | mom...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   82.4ms | I told my brother's girlfriend about wha...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   74.6ms | 100 vidio...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   65.3ms | my theater jacked it up...
[GAMING/GAM] | YouTube  | [Normal]     | 50%    |   65.5ms | At my place  I didn't have any issues wi...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   48.0ms | ouch...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   75.0ms | all the boxes in the movie theaters had ...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  122.0ms | i don't know if that was the issue at my...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   65.2ms | RIGGED...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   66.1ms | MAGANDANG UMAGA LAPISPLAIS!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   92.7ms | 3 time #1 movie maker!?!?!...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   77.0ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   46.9ms | Hey Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  105.3ms | I love that I'm learning about the diffe...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   53.7ms | hello los franços...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   53.7ms | We all were having a nice morning chat…M...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.6ms | :3c...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   51.4ms | sup...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   95.4ms | yeah i wasn't able to really hear anythi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   72.6ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   71.8ms | :_markiHEART::_markiHEART::_markiHEART::...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   64.2ms | sup Markiplier:smiling_face_with_sunglas...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   33.0ms | :text-green-game-over:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   36.4ms | Airplane...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   60.6ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |   62.5ms | hELL YEA...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   82.6ms | nooo my break is almost done:face-purple...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   73.1ms | CMON MARK I BELIEVE IN YOU...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   67.0ms | YEAAH...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   67.3ms | rigged...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.6ms | I love obs duty!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   73.5ms | just watched the movie 30 minutes ago an...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   66.1ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  206.8ms | :finger-red-number-one::finger-red-numbe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   61.2ms | :_markiSHUSH:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   58.2ms | please follow me...
[SPORTS/FOO] | YouTube  | [Normal]     | 98%    |   91.5ms | ok  thank you:red_heart::cat_with_tears_...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   96.5ms | bahlillllllllllllllllllll...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   79.5ms | dkvic...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   57.6ms | I love you jimi...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   55.6ms | Is Dobby freed when you hit 500m?...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |   60.8ms | buy me a new phone mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   50.3ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   29.7ms | #1ST...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   54.9ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   59.0ms | <3...
[ENTERTAINM] | YouTube  | [Normal]     | 65%    |   67.2ms | Can you speak Vietnamese ?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   72.5ms | yayyy...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   57.8ms | Hai Marikipliaer!!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  140.7ms | :cowboy_hat_face::cowboy_hat_face::cowbo...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   43.1ms | LESS goooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   52.5ms | :green_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   52.1ms | heloooooooo! Mr. Beast...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.8ms | Lmao...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  106.1ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   42.6ms | blackjack...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   36.0ms | mrbeast you will soon get 1 billion...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   80.9ms | Hi Mark! Just wanted to pop in and say g...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.7ms | Wait  did you see that?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   45.0ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   72.7ms | what do you do in this game...
[SELF-HELP/] | YouTube  | [Normal]     | 63%    |   85.1ms | so they give the feedback they think the...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   83.0ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   62.2ms | oooh I don't like the creepy stairs...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   58.4ms | markiplierr help me i need 9000000009 do...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   60.9ms | give me 10000 dollars...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   68.0ms | AYEEEEEEEEEEEEEEEEEEEEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   62.9ms | markiplier i love you...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   89.9ms | if you make it to 500 000 000 subscriber...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   55.1ms | was the breaker always open?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   50.2ms | okkkklkkkkkkk...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   49.7ms | "when the two become one"...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   44.5ms | i love boss...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   46.8ms | obversation lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   42.2ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.2ms | Observation is spelled wrong...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   81.2ms | Dr. K's NEW Guide to Love  Sex  & Relati...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.3ms | 0 5 billon subscriptions...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   45.1ms | Ohhh my god sooo true...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   39.9ms | I do...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   63.8ms | obversation...
