---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-234455_p2_c2_r3
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-234455_p2_c2_r3\bench_WIX_1.csv | node WIX | group grp_20260923-234455_p2_c2_r3
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   78.8ms | Aha....Don't defame my name by taking my...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   44.1ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   49.5ms | he closed it...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 90%    |   48.5ms | fuckin delerious LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   61.7ms | Shut the door!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   41.1ms | h2o no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.0ms | WE WANT WELYN...
[GAMING/SUR] | YouTube  | [HATE]       | 64%    |   48.6ms | HES THE GOAT!!!!!!!...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 35%    |   42.7ms | my OG GOAT GAMER H20!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   48.4ms | :hot_beverage::musical_notes::ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   38.7ms | H20 is a YT O.G....
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   35.2ms | he is a fucking legend...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.5ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   33.4ms | close the gate...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   40.4ms | hit TAB...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   53.2ms | BRUH THAT DOORFRAME BEEN TWIG FOR 24HRS...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.9ms | HIT TAB AND LOOK TOP RIGHT...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.1ms | !peanuts...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   54.9ms | peanut how late did you stay up last nig...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |   51.8ms | Aha...so How much do you charge for suck...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   37.1ms | h20 my kinggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   43.4ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   67.8ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |   82.9ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |   44.6ms | Pete doesnt care what God you support in...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   29.7ms | JUNGIANS...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   33.4ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   28.0ms | dont do o...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   36.0ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   38.9ms | if rust went on sale right now  id buy i...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   63.0ms | D same dialogue cheppi force chesthe vac...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   43.0ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   42.5ms | Dubl’n up the zyn is sick...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.6ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   73.9ms | EAST SIDE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   54.3ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   48.8ms | KEEP GOING DOWN...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   41.6ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   37.6ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   37.3ms | train car...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   30.8ms | South...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   32.9ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   45.2ms | that's a yes to feminist:face-green-smil...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   28.2ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   62.6ms | It’s at bandit camp...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   39.9ms | i feel you love to my...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   45.7ms | :people_hugging: :hugging_face: :open_ha...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.1ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   36.6ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   28.0ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   29.1ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   27.2ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   34.9ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   25.6ms | 3...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   29.6ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   57.7ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   35.8ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   26.7ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   34.8ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   35.1ms | lmqo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   49.5ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   28.7ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   36.3ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   40.9ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.9ms | what's good peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   42.9ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   40.9ms | shikha basically i don't eat   certainly...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   43.6ms | Daniki chevudu ela vinipisthadi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.0ms | Hello from Bosnia...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   70.8ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   34.3ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   31.0ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   32.2ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   50.1ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   37.0ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   39.6ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.1ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   33.3ms | It’s rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   35.8ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   41.5ms | ha to question bhi to hone chahiye na...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   37.9ms | she is asking do u eat wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   33.4ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   42.5ms | DO HALF SO YTOU CAN DUBL...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   38.7ms | :moai:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   35.3ms | wow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |  119.7ms | catu sis come on now you take care of yo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   35.4ms | Alll in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   39.6ms | sorry spoty net......
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   54.3ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 71%    |   45.9ms | NOOOOOOOOOOOOOOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   35.6ms | lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   44.2ms | LMAO FFFFFFFFFFFFFFFFF...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   49.3ms | Fun’s over lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.0ms | Dealer always wins...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   39.6ms | ON YOUR OWN SERVER...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   56.5ms | back to oil rig!!!!!!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   72.7ms | :rolling_on_the_floor_laughing::rolling_...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   36.0ms | Can we get the mortgage to bet on...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   36.5ms | bnane chali gayi?...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   27.7ms | Stay...
[GAMING/SUR] | YouTube  | [HATE]       | 48%    |   31.1ms | dumb AND poor...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   49.7ms | you wouldve lost anyways...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   36.7ms | i knew this would happen with these 2...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   33.1ms | Hi Dr k:winking_face:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 70%    |   74.9ms | i don't get the friendzone  because i ac...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   35.0ms | 5...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   42.3ms | .....
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   39.1ms | peanut needs some shoes...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   38.8ms | going bust in rust...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   66.6ms | Ida :face_with_tears_of_joy::face_with_t...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   36.1ms | 1...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   39.2ms | hello. Jung will never die...
[PSYCHOLOGY] | YouTube  | [Normal]     | 82%    |   49.1ms | dr k   can you do a stream with only acc...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   81.0ms | that's Insane:rolling_on_the_floor_laugh...
[GAMING/SUR] | YouTube  | [Normal]     | 78%    |   55.8ms | And that is why you don't gamble kids. X...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   99.1ms | Peanut & Starforge PC's are partnered! C...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   55.7ms | gingy stayed up all night grinding for p...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 80%    |   67.6ms | shish sing wclm bro :smiling_face_with_t...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   39.6ms | ye...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   30.2ms | wolfs...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   35.9ms | here...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   55.5ms | Rust can be a trivia game if you play it...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   48.6ms | EYYYYY HELLO...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   38.3ms | nah just gamble it all away...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   35.8ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   37.2ms | OMG...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   36.6ms | Probably a storage base...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   36.7ms | but what do you mean by explain?...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   34.0ms | ROB THE SCRAP NOW...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.7ms | HELLOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.3ms | Hola...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   50.9ms | this is gonna be so metal my lungs might...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   34.6ms | JAMMMM...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   35.4ms | oh shit...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.4ms | yooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   41.2ms | mr beast gift 67 $ i from Russia:money_m...
[ENTERTAINM] | YouTube  | [Normal]     | 52%    |   32.6ms | Let’s goooo jimmy...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   89.9ms | :rolling_on_the_floor_laughing::rolling_...
[ENTERTAINM] | YouTube  | [Normal]     | 83%    |   31.1ms | world record jimmmyy...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   40.6ms | thaTS MIND FROM DIUNOS...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.0ms | Congratulations...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   42.7ms | HIII...
[GAMING/SUR] | YouTube  | [Normal]     | 63%    |   37.3ms | TAKE IT TO GAMBLEEEE...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 93%    |   40.0ms | gimme dat shit lmaooooo...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   60.2ms | @mikeeeee26 yea lol...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.3ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   42.3ms | Good:cigarette::face_exhaling:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   39.1ms | 170k to go...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   32.3ms | PEAKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   35.6ms | Sup dude...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   44.9ms | Здарова всем...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   32.2ms | hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   37.0ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   40.0ms | hi please give me an gift plz...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   37.0ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   36.5ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   58.0ms | MARK...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.7ms | hi mark...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   36.5ms | :smiling_face_with_halo:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   26.4ms | HIII...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   32.3ms | I need $1 000...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.8ms | MARK!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   24.5ms | #1...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   32.6ms | WOOOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   40.6ms | Stranger my net is not slow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   38.6ms | Chi na brathuku...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.0ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   41.6ms | Hello i from indonesia...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   54.0ms | :red_heart::red_heart::red_heart::red_he...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   35.7ms | Dr. K needs a NAS...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   32.1ms | OMG MARK LIVE...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   48.5ms | hola espero que te encuentres bien...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   40.2ms | we need pirate ships...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   35.8ms | Hello everybody...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   38.6ms | a faaah moment from dr K...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   57.1ms | mohit mujhe nii pata    friends Aapke he...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.9ms | Jimmy  how does it feel to be rich...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   37.2ms | SEEING IT AGAIN SATURDAY...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   29.7ms | UwU...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   38.0ms | :card-red-penalty:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   30.3ms | HIIIII...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   33.0ms | GOING AGAIN THIS WEEKEND LES GOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   34.2ms | 와우...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   50.7ms | is that a DJI gimbal in the background o...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   36.3ms | WOOOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   38.3ms | please please please release on streamin...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   27.5ms | Yo...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   32.7ms | hellooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   44.3ms | the Iron Lung star has a Youtube??:face-...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.9ms | mark you are my idol...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   34.3ms | nope only from the atlus game...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   71.7ms | LFG MARKKKKK:cat-orange-whistling::cat-o...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   29.7ms | mlb team for adam...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   30.1ms | YAY...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   27.5ms | YOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   30.9ms | give me 10k$ please...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   34.1ms | I'm already subscribed...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.6ms | hi mark!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   37.5ms | wow Rogue must have had an hours sleep l...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |   31.0ms | sick:woozy_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.5ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   32.5ms | Mrbeast...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.9ms | rogue slept for 20 minutes ll...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   34.6ms | congratulations brooooooooooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   25.1ms | HIIII...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   32.4ms | MARKPLIERR IS LIVEVEE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   36.5ms | shish Singh me badhiya hu tum batao...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   32.3ms | yeeeeyeeeeeee...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   25.0ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   38.4ms | Hey Mark  hope you have a good day. Take...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   48.5ms | will there be ever a digital copy? :smil...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   35.8ms | give me only one ipad please sir...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   30.3ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 49%    |   30.0ms | YIPEEEEE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   31.9ms | WTF LMAO...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.5ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   28.2ms | hiii...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |   28.8ms | 9 june...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   33.0ms | sounds like a tongue twister...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   28.9ms | Hiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.1ms | 3 TIME CHAMPION!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   42.5ms | ...by the wolves :lion:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.5ms | I hope you bring more scp videos back!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   39.4ms | ha to batao.. kha...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   34.6ms | hi mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   27.0ms | Yes...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   26.5ms | congratssss...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   32.6ms | forsen...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   35.1ms | im telling everyone to see it...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.5ms | WE WON...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.0ms | love the movie  was amazing...
