---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-234455_p2_c2_r3
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-234455_p2_c2_r3\bench_WIX_2.csv | node WIX | group grp_20260923-234455_p2_c2_r3
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   41.2ms | thank fuck he's on  hutch is boring af...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   29.6ms | THE KING HAS RETURNED...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 57%    |   35.5ms | SHESSSSHHHH LETS GOOO EARLY AS HELL...
[GAMING/SUR] | YouTube  | [Normal]     | 66%    |   45.9ms | LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   33.7ms | good to see ya P...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   37.9ms | no  no. how are YOUUUU peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   31.1ms | let's ride...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   38.1ms | whats wrong with your eye...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   34.4ms | bungus...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   32.1ms | hahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   47.5ms | :_PeanutJork::_PeanutJork::_PeanutJork:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   73.7ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   59.0ms | tu sach mei sanki to nhi ho gyaa:face_wi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   31.1ms | late sam...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   39.4ms | We are so fkn back...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   42.0ms | He and Gingy and Rogue have been grindin...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   34.8ms | .......
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   47.0ms | About to go lose all y’all’s money at th...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   45.9ms | GINGY DID 20 HOURS...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   45.1ms | HUTCH HAS MADE OFF WITH 1000 SCRAP...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   40.6ms | wait did stream rest a little?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   65.8ms | Suz :rolling_on_the_floor_laughing::roll...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   70.8ms | Yes rust will do that to you I haven’t p...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   60.1ms | G ey area lo park chesav ?:baseball-whit...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   48.2ms | hmmmm.hmmm.hmmmm...
[PSYCHOLOGY] | YouTube  | [Normal]     | 84%    |   43.3ms | jungian punch...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   37.2ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 52%    |   46.7ms | GOOP GOOP GOOP...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   93.9ms | Oh my god he's already on :rolling_on_th...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   52.1ms | H20 :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   49.9ms | h2o...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   40.5ms | LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   62.1ms | h2o coool...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.1ms | That’s everyone’s childhood...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   44.0ms | H20 and Kyle have been getting fed all d...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   35.5ms | rogue tries too hard...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   39.9ms | Watch the zone...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   40.8ms | Vanoss crew og member...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.2ms | tab top right...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   36.4ms | must have been the wind...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   46.1ms | YOUR GATE IS OPEN THERE BUD...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   57.7ms | Golfing in the rain in FL rn :saluting_f...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   37.2ms | MAGA...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   53.8ms | I only help American Citizens :star_stru...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   40.0ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   31.1ms | WALL GATE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   45.5ms | Need to work on research tree...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   33.1ms | :camel:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   40.2ms | DESANTIS 2028...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   39.2ms | fred me ? :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   42.1ms | never leave anything open...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   36.6ms | Hutch and gingy got a air strike...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   39.3ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   46.9ms | dream sam na :face_with_tears_of_joy:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   53.0ms | suz saaanu peru sam :face_with_tears_of_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   39.0ms | I don't think you can work out even simp...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   26.6ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   37.4ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   30.3ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   37.6ms | hello you are funny you pinaput...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   39.7ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   43.7ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   32.6ms | interesting:face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   76.9ms | crack in the box...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   54.3ms | it's both :3...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   50.0ms | Helf is Welf...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   66.6ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   42.1ms | omg hes addicted! I love it!...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   40.9ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   51.8ms | @TheBurntPeanut The wheel is down by the...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   36.2ms | remember the bonk...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.9ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   54.8ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   47.4ms | HUTCHS WEINER IS OUT...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   62.2ms | 2boys 1 cup:face-green-smiling::face-gre...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   36.1ms | HAPPY TO BE HERE...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   61.5ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   32.5ms | These naked bodies crack me up...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   28.6ms | No way H20...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   38.7ms | RAINBOW ROAD WOOT WOOT...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   37.0ms | lmfao it's delirious wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   28.5ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   30.1ms | GRAB H20...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   26.9ms | 10...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   61.1ms | be careful of the spam  y'all we got our...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   34.2ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   47.0ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   37.8ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   31.6ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   34.6ms | Yes it’s him...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   42.3ms | Manoj puri Kahani Samajh aayi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.4ms | WERE WINNING BIG THIS TIME...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   39.1ms | Invite HJune...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   41.1ms | e amuzat Ai cu termenii...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   37.4ms | HAHAHA...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   39.5ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  112.5ms | :face_with_tears_of_joy::face_with_tears...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.1ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   26.2ms | Misinput...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.3ms | h20 ??...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.8ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   35.0ms | HJune...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   38.8ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   33.4ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   34.5ms | don't swing at people there  lol...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   48.0ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   32.6ms | 1/3 have more spaces...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   31.1ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 55%    |   35.5ms | Check the dead guys machine...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   36.8ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   39.3ms | lmaaoo...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   36.9ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   36.6ms | its called a miscalculation sir...
[SPORTS/FOO] | YouTube  | [Normal]     | 97%    |   31.0ms | this live?...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   36.3ms | hahahaha...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   47.8ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   42.4ms | :fire::fire:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   44.9ms | we are sooooooooooooooooo back...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   35.6ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   43.1ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   42.3ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   40.0ms | Omg hahahahahaha...
[PSYCHOLOGY] | YouTube  | [Normal]     | 85%    |   39.2ms | called you out...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   54.9ms | :fire::fire::fire::fire::fire:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   42.0ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   30.6ms | Dude no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.0ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 72%    |   33.1ms | GET WREAKED...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.1ms | 9+10...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  148.9ms | Secret Puzzle Code:(8+0) (4×1) (4) (1+1)...
[GAMING/SUR] | YouTube  | [HATE]       | 42%    |   28.1ms | the machine is cheating...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   28.3ms | Hello dr.k...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   35.0ms | :peanuts: loves gambling...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   35.0ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   39.5ms | HIT...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   36.9ms | better odds...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 60%    |   41.3ms | :_LetsGo:...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   41.5ms | Hello...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   43.8ms | !relationship \@Saurora6...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   70.6ms | Cultivate the skills you need to overcom...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   40.0ms | It certainly is a day today...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   42.4ms | very gut thanks man...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   45.8ms | you do have some jedi mind tricks...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   45.2ms | the dark arts!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   48.9ms | how do i join...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   56.6ms | she spent so much time getting that scra...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   59.6ms | oh snap i actually caught one of these l...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 41%    |   40.3ms | Yes he’s stupid....
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   31.0ms | 1 INCOMING...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   31.2ms | haa...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   58.2ms | I mean ur kinda trash at blackjack ngl l...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   45.2ms | he wasnt up 500 he just got his scrap ba...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.8ms | Praise god he has to leave his house to ...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   62.3ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   43.6ms | complimentary ball check?...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   35.3ms | let's start...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   31.8ms | jimmy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   37.8ms | suz ok mari tinnava...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   36.4ms | yeahhhh!!!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   41.8ms | Manoj jb free hoti...
[ENTERTAINM] | YouTube  | [Normal]     | 50%    |   36.6ms | you are late...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   49.0ms | Left handed people slander as usual :_Dr...
[GAMING/SUR] | YouTube  | [Normal]     | 45%    |   60.0ms | being sore losers literally ruined the s...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   34.2ms | is there a limit to energy build up?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   30.6ms | india opppp...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.3ms | 1 min...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   45.7ms | MrBeast  please bless me with a gaming s...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   70.0ms | heyy alreadyy gz gz JIMYY :party_popper:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 88%    |   38.0ms | It was a joke really...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   40.2ms | hii...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   31.2ms | no...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   32.9ms | W...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   55.2ms | E...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   41.3ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.3ms | IRON LUNG 2 CONFIRMED?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   36.4ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   31.8ms | hello...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   35.6ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   38.8ms | yooooo...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   44.8ms | nooo we love it. love to learn......
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   39.0ms | amazing refresh pull...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   35.0ms | LOL...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.0ms | hi!...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   47.5ms | go get your own scrap and gamble that...
[NEWS/LIVE ] | YouTube  | [Normal]     | 84%    |   61.8ms | he's so stiff...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.4ms | hiiiiiii...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   40.4ms | :lizard::person:‍:ballet_shoes::ram:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   26.3ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   59.3ms | jimmy give me 10000 dollar pls :pleading...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   26.5ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   70.3ms | Anna edi okasari chelli ani piluvu :grin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   40.2ms | Huh? It’s literally a question...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.6ms | HIIIIIII MARLKKKKKK...
[GAMING/SUR] | YouTube  | [Normal]     | 72%    |   41.5ms | how you gonna play a game worse than tar...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   37.6ms | yoooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.6ms | epic...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   29.6ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   58.6ms | MR beast day by day :fire::red_heart:& C...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   34.4ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   48.1ms | More news? is it 4 TIMES? xD...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   34.4ms | love ya bro...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 82%    |   39.8ms | YOO CONGRATSSSSSS OMGGG...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   31.8ms | 500M W...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   42.3ms | 500 complete done :thumbs_up::check_mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   29.5ms | bajs...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   27.4ms | somewhat...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   27.3ms | SAY MY NAME...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   37.6ms | bro is staring at 200k in advance...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   33.0ms | best plz give me a iphone plz...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   46.0ms | I can't disagree with irresponsible:cat-...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   54.9ms | @FellowshipInGod he paid me 10 bucks for...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   43.4ms | @Sharktooth17 brother this is the origin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   39.0ms | themes of fairytales...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   39.7ms | Hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   31.5ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.0ms | Hello :waving_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.2ms | missed a k...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.0ms | I think y'all do it....but I've been sub...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   41.6ms | we cant hear u that much...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   33.3ms | im going to see the movie tomorrow...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   31.0ms | NUMBER ONE BABY!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   30.8ms | Woah...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   29.0ms | Ayeeeeeee...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   47.6ms | I sadly couldnt make it to see the movie...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   60.9ms | CAPTAINSPIDEY HES BEEN PLAYING FOR HOURS...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   32.3ms | OH YEAHHHH...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   32.0ms | Whooooooo!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 48%    |   35.1ms | Da goat....
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   71.9ms | you know what my favorite scene was? THA...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.1ms | WE ARE NUMBER ONE...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   38.5ms | I know your not trying to fight but that...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   27.6ms | good...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   33.3ms | oo...
[GAMING/SUR] | YouTube  | [Normal]     | 43%    |   30.0ms | stoo the rouge  they have a problem...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   25.7ms | taught...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   40.3ms | D mall ki vellavaa ninna:woman_detective...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   26.4ms | 500m...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.2ms | lmfao...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   40.6ms | CONGRATULATIONS ON TH3 MOVIE MARK I WAT ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   31.7ms | HIIIIIIIIIII...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   41.1ms | vsannu:body-blue-raised-arms:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   28.5ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   27.0ms | W...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   45.2ms | :triangular_flag::triangular_flag::trian...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   34.8ms | Dr. K rocking linux? :O...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   30.3ms | Epic...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   33.3ms | Welcome New Member!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   53.9ms | kavya me to daily aata hu tum notice n k...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   41.3ms | YOOOOO HELLOOOOOOO...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 92%    |   40.5ms | WOWOWOAHAGGAHAHA...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   63.0ms | @Valt-142 it's a sort of yin/yang divine...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   33.1ms | Dattabayo Dattabayo...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   30.0ms | half a billion subscribers is crazy...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   30.5ms | Play with H20 Delirious...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   30.5ms | Hello from SC!...
[GAMING/GAM] | YouTube  | [HATE]       | 50%    |   29.6ms | fax...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   51.0ms | :green_heart::green_heart::green_heart::...
[ENTERTAINM] | YouTube  | [Normal]     | 68%    |   33.0ms | it is lagging...
