---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260924-000332_p4_c4_r3
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260924-000332_p4_c4_r3\bench_WIX_1.csv | node WIX | group grp_20260924-000332_p4_c4_r3
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   50.2ms | must have been the wind...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   53.6ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   56.1ms | never leave anything open...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   65.8ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   60.5ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   51.5ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   56.4ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   27.6ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   53.4ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   64.6ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   77.6ms | interesting:face-green-smiling:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   85.4ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   44.4ms | omg hes addicted! I love it!...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   48.3ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   51.8ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   48.1ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   46.5ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   40.7ms | HUTCHS WEINER IS OUT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   77.8ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   39.2ms | No way H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   49.4ms | lmfao it's delirious wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   53.7ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   64.2ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   61.8ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   52.8ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   51.2ms | WERE WINNING BIG THIS TIME...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   51.9ms | Invite HJune...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   46.2ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   40.7ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   32.3ms | Misinput...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   70.8ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   48.5ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   63.1ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   36.3ms | lol...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   38.2ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   46.6ms | its called a miscalculation sir...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   58.3ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   46.3ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   39.5ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   50.0ms | Dude no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   51.1ms | 9+10...
[GAMING/SUR] | YouTube  | [HATE]       | 42%    |   45.5ms | the machine is cheating...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   58.0ms | better odds...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   44.9ms | Hello...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   53.2ms | !relationship \@Saurora6...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   55.4ms | you do have some jedi mind tricks...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   57.5ms | the dark arts!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   98.0ms | she spent so much time getting that scra...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   91.2ms | oh snap i actually caught one of these l...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   70.4ms | 1 INCOMING...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   94.0ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   55.6ms | let's start...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   56.0ms | jimmy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   71.5ms | suz ok mari tinnava...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   80.4ms | yeahhhh!!!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   70.3ms | Manoj jb free hoti...
[ENTERTAINM] | YouTube  | [Normal]     | 50%    |   64.5ms | you are late...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   47.4ms | is there a limit to energy build up?...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.7ms | 1 min...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   77.5ms | MrBeast  please bless me with a gaming s...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  113.7ms | heyy alreadyy gz gz JIMYY :party_popper:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   70.4ms | hii...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   56.0ms | no...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   44.4ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   48.7ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   77.2ms | yooooo...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   72.8ms | nooo we love it. love to learn......
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   69.7ms | amazing refresh pull...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   44.1ms | LOL...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.3ms | hi!...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   45.2ms | go get your own scrap and gamble that...
[NEWS/LIVE ] | YouTube  | [Normal]     | 84%    |   38.4ms | he's so stiff...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   54.1ms | :lizard::person:‍:ballet_shoes::ram:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   81.4ms | jimmy give me 10000 dollar pls :pleading...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  122.9ms | Anna edi okasari chelli ani piluvu :grin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   55.8ms | Huh? It’s literally a question...
[GAMING/SUR] | YouTube  | [Normal]     | 72%    |   79.2ms | how you gonna play a game worse than tar...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   50.2ms | epic...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   38.4ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   73.0ms | 500 complete done :thumbs_up::check_mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   47.0ms | somewhat...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   40.0ms | bro is staring at 200k in advance...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.2ms | @FellowshipInGod he paid me 10 bucks for...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   47.7ms | @Sharktooth17 brother this is the origin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   42.8ms | themes of fairytales...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   28.5ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   47.6ms | Hello :waving_hand:...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   91.3ms | we cant hear u that much...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   71.0ms | NUMBER ONE BABY!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   52.6ms | Woah...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   64.4ms | I sadly couldnt make it to see the movie...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   46.7ms | Whooooooo!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   42.8ms | I know your not trying to fight but that...
[GAMING/SUR] | YouTube  | [Normal]     | 43%    |   47.8ms | stoo the rouge  they have a problem...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   59.1ms | taught...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   63.4ms | lmfao...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   65.9ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   82.8ms | :triangular_flag::triangular_flag::trian...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   57.6ms | Dr. K rocking linux? :O...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   67.3ms | kavya me to daily aata hu tum notice n k...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   50.4ms | YOOOOO HELLOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   52.5ms | Dattabayo Dattabayo...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   58.2ms | half a billion subscribers is crazy...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   69.9ms | WEEEEEEEEEEEEEEEEEE ARE THE CHAMPIONS :m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   54.8ms | My husband Michael loves you...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   86.1ms | I just got back from my third viewing :r...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   78.0ms | we dont get that sort of clarity about w...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   45.1ms | FASHION!!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  104.7ms | Me and my fam have devoted our lives to ...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   83.0ms | JACKHAMMER THE ROADSIGNS...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   59.7ms | yoooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   83.7ms | The lighthouse!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   69.1ms | :thumbs_up::call_me_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   58.3ms | Lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   48.5ms | 54 bucks...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   50.9ms | I'm from Philippines I sub...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   37.8ms | ٠٠٠...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   40.2ms | LIGHTHOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 67%    |   58.1ms | That is insane :exploding_head:...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |   42.0ms | LIGHTHOUSERS RISE UP...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   41.5ms | When was the last time he played maratho...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   41.2ms | waise v mai new hun...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   79.7ms | Where you trot out statistics and treat ...
[GAMING/GAM] | YouTube  | [Normal]     | 86%    |   72.1ms | The plane sounds interesting  the lighth...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   91.8ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.9ms | congrats on the film!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   61.5ms | I vote fore prusa:rolling_on_the_floor_l...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.2ms | jimmy...
[ENTERTAINM] | YouTube  | [Normal]     | 84%    |   73.3ms | حح...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   85.6ms | I'm awesome shish u say?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.4ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   43.3ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   39.6ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   54.8ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   77.2ms | Definitely watch it  it was 10/10 at lea...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   64.3ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   55.4ms | no...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   32.8ms | No...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   38.4ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   56.9ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.5ms | IM LATE HELLO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   42.7ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   49.6ms | Tables are hot!!...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   98.8ms | AIRPLANE YALLL VOTE AIRPLANE:airplane::a...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   70.7ms | пригласите меня на шоу...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   51.8ms | double...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   38.8ms | h...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  108.4ms | :heart_with_ribbon::heart_with_ribbon::h...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   68.1ms | do itttttt...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   37.3ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   64.0ms | Masculine/Outwards/Physical/Yang vs Femi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   79.4ms | Hey mark seen iron Lung last night while...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   61.7ms | GGG...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   59.3ms | GOOD MORNING BUNGULATOR...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.9ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   71.2ms | Lmao good thought @morfius...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   53.1ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   52.9ms | MARKIMOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   54.5ms | plz give me i phone in india...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   83.2ms | I loved iron lung It was the best movie ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   96.4ms | Markiplier Im gon watch the movie today ...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   84.5ms | smaller bets...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |  117.8ms | I keep hearing about "problems with the ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   94.4ms | me and my brother watched Iron Lung and ...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |  106.6ms | tc too dear fredox:waving_hand::waving_h...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   94.9ms | People acting like pro gamblers when the...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   63.7ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   55.9ms | New member...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |   88.6ms | Love you Japan...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   91.2ms | IRON LUNG TO ASIAAAAA...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   79.3ms | My theater sounded fine from what i can ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   62.2ms | learn with speed...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   63.8ms | mom...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   90.6ms | I told my brother's girlfriend about wha...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.6ms | 100 vidio...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   60.6ms | my theater jacked it up...
[GAMING/GAM] | YouTube  | [Normal]     | 50%    |  122.6ms | At my place  I didn't have any issues wi...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   69.4ms | ouch...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   75.1ms | all the boxes in the movie theaters had ...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   76.7ms | i don't know if that was the issue at my...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   50.6ms | RIGGED...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   61.8ms | MAGANDANG UMAGA LAPISPLAIS!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   67.2ms | 3 time #1 movie maker!?!?!...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   65.1ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   52.9ms | Hey Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   64.9ms | I love that I'm learning about the diffe...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   43.2ms | hello los franços...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   64.7ms | We all were having a nice morning chat…M...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.1ms | :3c...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   52.2ms | sup...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   95.1ms | yeah i wasn't able to really hear anythi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  102.0ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   90.6ms | :_markiHEART::_markiHEART::_markiHEART::...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   66.8ms | sup Markiplier:smiling_face_with_sunglas...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   62.1ms | :text-green-game-over:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   52.4ms | Airplane...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   44.7ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |   38.2ms | hELL YEA...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   55.9ms | nooo my break is almost done:face-purple...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   53.5ms | CMON MARK I BELIEVE IN YOU...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   46.6ms | YEAAH...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   28.7ms | rigged...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   51.2ms | I love obs duty!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   64.6ms | just watched the movie 30 minutes ago an...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   47.2ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  250.7ms | :finger-red-number-one::finger-red-numbe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   60.7ms | :_markiSHUSH:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   47.8ms | please follow me...
[SPORTS/FOO] | YouTube  | [Normal]     | 98%    |   79.4ms | ok  thank you:red_heart::cat_with_tears_...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   78.0ms | bahlillllllllllllllllllll...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   50.2ms | dkvic...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   39.1ms | I love you jimi...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   58.5ms | Is Dobby freed when you hit 500m?...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |   67.9ms | buy me a new phone mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   60.5ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   55.2ms | #1ST...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   62.4ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   52.6ms | <3...
[ENTERTAINM] | YouTube  | [Normal]     | 65%    |   51.8ms | Can you speak Vietnamese ?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   36.7ms | yayyy...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   40.7ms | Hai Marikipliaer!!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  131.6ms | :cowboy_hat_face::cowboy_hat_face::cowbo...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   54.1ms | LESS goooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   42.5ms | :green_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   45.5ms | heloooooooo! Mr. Beast...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   50.7ms | Lmao...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   94.0ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   46.1ms | blackjack...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   59.2ms | mrbeast you will soon get 1 billion...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  101.6ms | Hi Mark! Just wanted to pop in and say g...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   57.5ms | Wait  did you see that?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   72.5ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   54.3ms | what do you do in this game...
[SELF-HELP/] | YouTube  | [Normal]     | 63%    |   51.0ms | so they give the feedback they think the...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.6ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   53.9ms | oooh I don't like the creepy stairs...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   52.6ms | markiplierr help me i need 9000000009 do...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   49.5ms | give me 10000 dollars...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   62.1ms | AYEEEEEEEEEEEEEEEEEEEEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.4ms | markiplier i love you...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   71.6ms | if you make it to 500 000 000 subscriber...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   67.9ms | was the breaker always open?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   68.0ms | okkkklkkkkkkk...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   58.3ms | "when the two become one"...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   34.2ms | i love boss...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   48.9ms | obversation lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   33.1ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   57.7ms | Observation is spelled wrong...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   88.2ms | Dr. K's NEW Guide to Love  Sex  & Relati...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   43.2ms | 0 5 billon subscriptions...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   49.5ms | Ohhh my god sooo true...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   62.4ms | I do...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   67.3ms | obversation...
