---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-124022_p1_c1_cuda_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cuda...
-> GPU: NVIDIA GeForce GTX 1650 with Max-Q Design
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-124022_p1_c1_cuda_r1\bench_WIX_1.csv | node WIX | group grp_20260925-124022_p1_c1_cuda_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 57%    |   21.6ms | SHESSSSHHHH LETS GOOO EARLY AS HELL...
[PSYCHOLOGY] | YouTube  | [Normal]     | 88%    |   24.0ms | Woo...
[GAMING/SUR] | YouTube  | [Normal]     | 66%    |   22.8ms | LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   21.4ms | Suz tell your halikan to stop overfeedin...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.3ms | good to see ya P...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   30.0ms | no  no. how are YOUUUU peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.8ms | let's ride...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   23.4ms | muje tu bhi kabhi kabhi lgta pgl ashiqq ...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   21.9ms | whats wrong with your eye...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   20.2ms | bungus...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   23.6ms | :crown::crown: LONG LIVE THE KING PEANUT...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   22.9ms | hahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.5ms | :_PeanutJork::_PeanutJork::_PeanutJork:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   28.3ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/SUR] | YouTube  | [Normal]     | 58%    |   30.2ms | did you ask hutch bout his ass tattoo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.5ms | tu sach mei sanki to nhi ho gyaa:face_wi...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   32.5ms | :face-blue-wide-eyes::face-blue-wide-eye...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   22.1ms | ILl ALLoW IT...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   19.9ms | late sam...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   21.1ms | We are so fkn back...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   31.7ms | He and Gingy and Rogue have been grindin...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   20.6ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.1ms | Diarrhea live on the stream...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.7ms | Gingy and Rouge did 20 Hours...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   45.4ms | .......
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   51.0ms | About to go lose all y’all’s money at th...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.3ms | GINGY DID 20 HOURS...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   19.8ms | 19 hours...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   21.3ms | got off an hr before u got on...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   21.8ms | HUTCH HAS MADE OFF WITH 1000 SCRAP...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | hi:_PeanutFire::_PeanutFire:an chat does...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   22.4ms | wait did stream rest a little?...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   28.9ms | Gingys built different...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   23.3ms | Suz :rolling_on_the_floor_laughing::roll...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 82%    |   25.7ms | Hol up...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   25.0ms | Rouge put in massive work...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   12.8ms | CREAM OF SUM YOUNG GUY...
[NEWS/LIVE ] | YouTube  | [Normal]     | 43%    |   12.7ms | Ok how about the poor dig a hole or make...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 79%    |   12.0ms | :_LetsGo::_LetsGo::_LetsGo::_LetsGo::_Le...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   12.0ms | Yes rust will do that to you I haven’t p...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   12.5ms | G ey area lo park chesav ?:baseball-whit...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   15.0ms | Manoj haan:smiling_face_with_tear:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   11.6ms | hmmmm.hmmm.hmmmm...
[PSYCHOLOGY] | YouTube  | [Normal]     | 84%    |   11.3ms | jungian punch...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   12.0ms | Ayeee :smiling_face_with_sunglasses:...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   12.7ms | Aha....Don't defame my name by taking my...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   11.0ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   11.2ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 52%    |   11.0ms | GOOP GOOP GOOP...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   12.8ms | he closed it...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   16.6ms | Oh my god he's already on :rolling_on_th...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   11.1ms | H20 :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   12.3ms | h2o...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 90%    |   11.6ms | fuckin delerious LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   12.0ms | Shut the door!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   11.0ms | LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   11.2ms | h2o no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   11.7ms | WE WANT WELYN...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   12.5ms | h2o coool...
[GAMING/SUR] | YouTube  | [HATE]       | 64%    |   12.0ms | HES THE GOAT!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   12.7ms | That’s everyone’s childhood...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 35%    |   12.0ms | my OG GOAT GAMER H20!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   15.0ms | :hot_beverage::musical_notes::ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   18.0ms | H20 and Kyle have been getting fed all d...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   33.1ms | H20 is a YT O.G....
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |    9.2ms | he is a fucking legend...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   15.5ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |    8.5ms | rogue tries too hard...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |    8.6ms | Watch the zone...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |    9.0ms | close the gate...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.0ms | Vanoss crew og member...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   10.1ms | hit TAB...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   11.4ms | BRUH THAT DOORFRAME BEEN TWIG FOR 24HRS...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    9.3ms | tab top right...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    9.0ms | HIT TAB AND LOOK TOP RIGHT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |    7.5ms | must have been the wind...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.0ms | !peanuts...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.0ms | peanut how late did you stay up last nig...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |    7.0ms | YOUR GATE IS OPEN THERE BUD...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   10.0ms | Golfing in the rain in FL rn :saluting_f...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |    7.7ms | Aha...so How much do you charge for suck...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   10.1ms | MAGA...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |    7.0ms | I only help American Citizens :star_stru...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |    7.8ms | h20 my kinggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |    9.0ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   10.0ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |    9.1ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |    7.0ms | WALL GATE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |    8.2ms | Need to work on research tree...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |   11.0ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |    7.5ms | Pete doesnt care what God you support in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |    8.1ms | :camel:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   10.0ms | DESANTIS 2028...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   21.8ms | fred me ? :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   22.3ms | never leave anything open...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   28.5ms | Hutch and gingy got a air strike...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.1ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   27.5ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   19.7ms | JUNGIANS...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   21.5ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   22.9ms | dont do o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.8ms | suz saaanu peru sam :face_with_tears_of_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   28.2ms | I don't think you can work out even simp...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   19.8ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   29.0ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.2ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.1ms | hello you are funny you pinaput...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   29.1ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   23.1ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   22.0ms | interesting:face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   21.4ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   23.5ms | crack in the box...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   23.0ms | if rust went on sale right now  id buy i...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   22.4ms | it's both :3...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   26.6ms | D same dialogue cheppi force chesthe vac...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   21.0ms | Helf is Welf...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   28.4ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   29.0ms | Dubl’n up the zyn is sick...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   23.6ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   29.2ms | omg hes addicted! I love it!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.0ms | EAST SIDE...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   22.0ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.7ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   27.9ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   21.5ms | KEEP GOING DOWN...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   23.0ms | remember the bonk...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   23.0ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.5ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   22.1ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.1ms | train car...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   20.0ms | South...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.6ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   20.5ms | HUTCHS WEINER IS OUT...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   24.5ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   27.4ms | that's a yes to feminist:face-green-smil...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   19.9ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   20.2ms | It’s at bandit camp...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   27.0ms | 2boys 1 cup:face-green-smiling::face-gre...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   29.5ms | HAPPY TO BE HERE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   27.9ms | i feel you love to my...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   12.6ms | :people_hugging: :hugging_face: :open_ha...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   15.0ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   11.3ms | These naked bodies crack me up...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   12.5ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   11.2ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   12.0ms | No way H20...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   11.8ms | RAINBOW ROAD WOOT WOOT...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   11.3ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   13.0ms | lmfao it's delirious wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   12.0ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   11.7ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   11.5ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   12.0ms | GRAB H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   11.6ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   12.6ms | 10...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   12.0ms | be careful of the spam  y'all we got our...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   13.1ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   14.2ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   11.0ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   13.0ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   12.0ms | Yes it’s him...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   13.0ms | Manoj puri Kahani Samajh aayi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   12.2ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   12.0ms | WERE WINNING BIG THIS TIME...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   12.0ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   12.7ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   28.2ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   19.7ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.3ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.0ms | Invite HJune...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   28.3ms | e amuzat Ai cu termenii...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   23.3ms | HAHAHA...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.8ms | lmqo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   25.8ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.6ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   41.3ms | :face_with_tears_of_joy::face_with_tears...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.1ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   24.0ms | Misinput...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.6ms | h20 ??...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   10.0ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    9.0ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |    7.7ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.5ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    8.3ms | HJune...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   14.1ms | what's good peanut...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |    9.1ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |    8.0ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    7.0ms | don't swing at people there  lol...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |    8.9ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |    8.0ms | shikha basically i don't eat   certainly...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    8.5ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |    6.9ms | 1/3 have more spaces...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |    7.0ms | Daniki chevudu ela vinipisthadi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   10.0ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.2ms | Hello from Bosnia...
[GAMING/SUR] | YouTube  | [Normal]     | 55%    |    6.9ms | Check the dead guys machine...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |    9.2ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.0ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   10.2ms | lmaaoo...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   11.3ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |    9.3ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |    9.6ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    8.0ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   14.4ms | its called a miscalculation sir...
[SPORTS/FOO] | YouTube  | [Normal]     | 97%    |   10.5ms | this live?...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.0ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |    8.0ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |    8.0ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   26.3ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   22.8ms | It’s rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   21.6ms | hahahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   21.0ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   21.8ms | ha to question bhi to hone chahiye na...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   22.2ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.0ms | :fire::fire:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   22.7ms | we are sooooooooooooooooo back...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   20.0ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   22.0ms | she is asking do u eat wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   35.7ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   19.6ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.5ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   22.2ms | Omg hahahahahaha...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   22.0ms | :moai:...
