---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-145555_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-145555_p4_c4_r1\bench_WIX_2.csv | node WIX | group grp_20260925-145555_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   34.4ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   32.6ms | never leave anything open...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   30.9ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   41.6ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   35.7ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   33.1ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   30.0ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   34.3ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   38.2ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   35.6ms | interesting:face-green-smiling:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   55.2ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   33.5ms | omg hes addicted! I love it!...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   34.8ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   40.7ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.4ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   26.6ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   33.1ms | HUTCHS WEINER IS OUT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   63.4ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   36.2ms | No way H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   63.4ms | lmfao it's delirious wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   41.8ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   52.7ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   42.2ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   33.7ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   36.5ms | WERE WINNING BIG THIS TIME...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.5ms | Invite HJune...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   36.3ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.9ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   32.0ms | Misinput...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   34.6ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   31.7ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   44.5ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   25.6ms | lol...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   25.6ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   32.4ms | its called a miscalculation sir...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   45.0ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   25.5ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.6ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   39.9ms | Dude no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.5ms | 9+10...
[GAMING/SUR] | YouTube  | [HATE]       | 42%    |   33.7ms | the machine is cheating...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   31.0ms | better odds...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   27.5ms | Hello...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   34.6ms | !relationship \@Saurora6...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   29.3ms | you do have some jedi mind tricks...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   35.7ms | the dark arts!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   41.1ms | she spent so much time getting that scra...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   33.8ms | oh snap i actually caught one of these l...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   27.6ms | 1 INCOMING...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   54.5ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   29.2ms | let's start...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   26.2ms | jimmy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   39.0ms | suz ok mari tinnava...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   30.3ms | yeahhhh!!!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   31.1ms | Manoj jb free hoti...
[ENTERTAINM] | YouTube  | [Normal]     | 50%    |   27.3ms | you are late...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   32.6ms | is there a limit to energy build up?...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   25.6ms | 1 min...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   49.4ms | MrBeast  please bless me with a gaming s...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   58.6ms | heyy alreadyy gz gz JIMYY :party_popper:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   25.5ms | hii...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   24.0ms | no...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   26.0ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   26.0ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   32.4ms | yooooo...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   39.6ms | nooo we love it. love to learn......
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.7ms | amazing refresh pull...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.9ms | LOL...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   36.3ms | hi!...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   42.6ms | go get your own scrap and gamble that...
[NEWS/LIVE ] | YouTube  | [Normal]     | 84%    |   55.8ms | he's so stiff...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   53.2ms | :lizard::person:‍:ballet_shoes::ram:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   80.5ms | jimmy give me 10000 dollar pls :pleading...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   66.9ms | Anna edi okasari chelli ani piluvu :grin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   43.7ms | Huh? It’s literally a question...
[GAMING/SUR] | YouTube  | [Normal]     | 72%    |   37.7ms | how you gonna play a game worse than tar...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   63.8ms | epic...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   61.2ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  138.4ms | 500 complete done :thumbs_up::check_mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   73.4ms | somewhat...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   69.0ms | bro is staring at 200k in advance...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   91.3ms | @FellowshipInGod he paid me 10 bucks for...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   83.3ms | @Sharktooth17 brother this is the origin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   75.7ms | themes of fairytales...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   91.5ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  158.7ms | Hello :waving_hand:...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |  113.1ms | we cant hear u that much...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  134.3ms | NUMBER ONE BABY!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  111.2ms | Woah...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  192.3ms | I sadly couldnt make it to see the movie...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |  291.9ms | Whooooooo!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |  155.9ms | I know your not trying to fight but that...
[GAMING/SUR] | YouTube  | [Normal]     | 43%    |  141.2ms | stoo the rouge  they have a problem...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   84.1ms | taught...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   67.0ms | lmfao...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  122.8ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   72.5ms | :triangular_flag::triangular_flag::trian...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   73.0ms | Dr. K rocking linux? :O...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   87.4ms | kavya me to daily aata hu tum notice n k...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   52.0ms | YOOOOO HELLOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   81.1ms | Dattabayo Dattabayo...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   93.2ms | half a billion subscribers is crazy...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  186.4ms | WEEEEEEEEEEEEEEEEEE ARE THE CHAMPIONS :m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  100.1ms | My husband Michael loves you...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  186.1ms | I just got back from my third viewing :r...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |  113.0ms | we dont get that sort of clarity about w...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   70.4ms | FASHION!!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  247.7ms | Me and my fam have devoted our lives to ...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |  151.7ms | JACKHAMMER THE ROADSIGNS...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   73.3ms | yoooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   80.6ms | The lighthouse!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |  175.3ms | :thumbs_up::call_me_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  103.8ms | Lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  151.2ms | 54 bucks...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  185.9ms | I'm from Philippines I sub...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |  145.6ms | ٠٠٠...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  118.0ms | LIGHTHOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 67%    |  198.6ms | That is insane :exploding_head:...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |  187.2ms | LIGHTHOUSERS RISE UP...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  131.4ms | When was the last time he played maratho...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   98.3ms | waise v mai new hun...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |  296.1ms | Where you trot out statistics and treat ...
[GAMING/GAM] | YouTube  | [Normal]     | 86%    |  160.9ms | The plane sounds interesting  the lighth...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  198.4ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  151.8ms | congrats on the film!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  134.1ms | I vote fore prusa:rolling_on_the_floor_l...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  130.5ms | jimmy...
[ENTERTAINM] | YouTube  | [Normal]     | 84%    |   89.6ms | حح...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |  104.2ms | I'm awesome shish u say?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  191.2ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  198.9ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  293.7ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   75.9ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  120.0ms | Definitely watch it  it was 10/10 at lea...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.9ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   91.4ms | no...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   51.6ms | No...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   88.6ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   96.6ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   78.6ms | IM LATE HELLO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   77.6ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   88.5ms | Tables are hot!!...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  272.1ms | AIRPLANE YALLL VOTE AIRPLANE:airplane::a...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  398.5ms | пригласите меня на шоу...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  145.1ms | double...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  132.4ms | h...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  308.2ms | :heart_with_ribbon::heart_with_ribbon::h...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  149.3ms | do itttttt...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  129.3ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |  162.7ms | Masculine/Outwards/Physical/Yang vs Femi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  222.9ms | Hey mark seen iron Lung last night while...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |  109.8ms | GGG...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  106.6ms | GOOD MORNING BUNGULATOR...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  145.2ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  188.9ms | Lmao good thought @morfius...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  346.0ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  174.0ms | MARKIMOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  114.5ms | plz give me i phone in india...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  162.5ms | I loved iron lung It was the best movie ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  191.4ms | Markiplier Im gon watch the movie today ...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |  109.3ms | smaller bets...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |  177.6ms | I keep hearing about "problems with the ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  193.3ms | me and my brother watched Iron Lung and ...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |  210.8ms | tc too dear fredox:waving_hand::waving_h...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |  284.3ms | People acting like pro gamblers when the...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  213.1ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  131.0ms | New member...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |  201.3ms | Love you Japan...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |  207.3ms | IRON LUNG TO ASIAAAAA...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  207.3ms | My theater sounded fine from what i can ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  160.1ms | learn with speed...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |  178.1ms | mom...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |  284.6ms | I told my brother's girlfriend about wha...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  120.6ms | 100 vidio...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  327.2ms | my theater jacked it up...
[GAMING/GAM] | YouTube  | [Normal]     | 50%    |  332.1ms | At my place  I didn't have any issues wi...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |  283.2ms | ouch...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |  239.4ms | all the boxes in the movie theaters had ...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  305.3ms | i don't know if that was the issue at my...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   92.0ms | RIGGED...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  214.1ms | MAGANDANG UMAGA LAPISPLAIS!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  135.0ms | 3 time #1 movie maker!?!?!...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |  169.2ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  167.7ms | Hey Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  243.7ms | I love that I'm learning about the diffe...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  136.6ms | hello los franços...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |  173.8ms | We all were having a nice morning chat…M...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  203.1ms | :3c...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  160.6ms | sup...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |  246.9ms | yeah i wasn't able to really hear anythi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  241.6ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  221.3ms | :_markiHEART::_markiHEART::_markiHEART::...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  158.5ms | sup Markiplier:smiling_face_with_sunglas...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  146.4ms | :text-green-game-over:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  149.3ms | Airplane...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  113.0ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |  108.0ms | hELL YEA...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  126.8ms | nooo my break is almost done:face-purple...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  129.6ms | CMON MARK I BELIEVE IN YOU...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  131.1ms | YEAAH...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |  106.1ms | rigged...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  124.7ms | I love obs duty!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  175.8ms | just watched the movie 30 minutes ago an...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  131.2ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  506.1ms | :finger-red-number-one::finger-red-numbe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  134.9ms | :_markiSHUSH:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  140.1ms | please follow me...
[SPORTS/FOO] | YouTube  | [Normal]     | 98%    |  184.9ms | ok  thank you:red_heart::cat_with_tears_...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  136.7ms | bahlillllllllllllllllllll...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   99.2ms | dkvic...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  104.5ms | I love you jimi...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  125.3ms | Is Dobby freed when you hit 500m?...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |  151.4ms | buy me a new phone mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  114.7ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   94.1ms | #1ST...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  108.1ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   96.3ms | <3...
[ENTERTAINM] | YouTube  | [Normal]     | 65%    |  114.3ms | Can you speak Vietnamese ?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   93.6ms | yayyy...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   75.4ms | Hai Marikipliaer!!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  186.2ms | :cowboy_hat_face::cowboy_hat_face::cowbo...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   47.1ms | LESS goooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.1ms | :green_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   90.6ms | heloooooooo! Mr. Beast...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   75.4ms | Lmao...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  148.4ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   75.4ms | blackjack...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   83.4ms | mrbeast you will soon get 1 billion...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  155.5ms | Hi Mark! Just wanted to pop in and say g...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   95.2ms | Wait  did you see that?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   88.4ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   73.3ms | what do you do in this game...
[SELF-HELP/] | YouTube  | [Normal]     | 63%    |  110.1ms | so they give the feedback they think the...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   97.0ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   89.9ms | oooh I don't like the creepy stairs...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   96.0ms | markiplierr help me i need 9000000009 do...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   71.5ms | give me 10000 dollars...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  111.7ms | AYEEEEEEEEEEEEEEEEEEEEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  114.1ms | markiplier i love you...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  140.5ms | if you make it to 500 000 000 subscriber...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   95.0ms | was the breaker always open?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   66.3ms | okkkklkkkkkkk...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   79.7ms | "when the two become one"...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   58.3ms | i love boss...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   70.3ms | obversation lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  111.6ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   97.0ms | Observation is spelled wrong...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |  143.9ms | Dr. K's NEW Guide to Love  Sex  & Relati...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   84.0ms | 0 5 billon subscriptions...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   79.1ms | Ohhh my god sooo true...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   50.5ms | I do...
