---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-145555_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-145555_p4_c4_r1\bench_WIX_4.csv | node WIX | group grp_20260925-145555_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  116.2ms | Secret Puzzle Code:(8+0) (4×1) (4) (1+1)...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   32.6ms | Hello dr.k...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   34.7ms | :peanuts: loves gambling...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   27.6ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   35.0ms | HIT...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 60%    |   29.6ms | :_LetsGo:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   56.3ms | Cultivate the skills you need to overcom...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   41.2ms | It certainly is a day today...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   29.1ms | very gut thanks man...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   30.8ms | how do i join...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 41%    |   31.0ms | Yes he’s stupid....
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   28.3ms | haa...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   43.1ms | I mean ur kinda trash at blackjack ngl l...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   39.9ms | he wasnt up 500 he just got his scrap ba...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.0ms | Praise god he has to leave his house to ...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   32.2ms | complimentary ball check?...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   40.7ms | Left handed people slander as usual :_Dr...
[GAMING/SUR] | YouTube  | [Normal]     | 45%    |   58.7ms | being sore losers literally ruined the s...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   28.2ms | india opppp...
[NEWS/LIVE ] | YouTube  | [Normal]     | 88%    |   27.5ms | It was a joke really...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   23.5ms | W...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   24.3ms | E...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   31.8ms | IRON LUNG 2 CONFIRMED?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   29.5ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   29.0ms | hello...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   44.3ms | hiiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   31.6ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   36.1ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   32.2ms | HIIIIIII MARLKKKKKK...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   92.7ms | yoooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  106.3ms | MR beast day by day :fire::red_heart:& C...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   60.3ms | lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  113.4ms | More news? is it 4 TIMES? xD...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  109.6ms | love ya bro...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 82%    |   96.0ms | YOO CONGRATSSSSSS OMGGG...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   99.1ms | 500M W...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   74.8ms | bajs...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   61.4ms | SAY MY NAME...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   77.2ms | best plz give me a iphone plz...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |  115.7ms | I can't disagree with irresponsible:cat-...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.5ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   81.4ms | missed a k...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  182.8ms | I think y'all do it....but I've been sub...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  110.1ms | im going to see the movie tomorrow...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  118.3ms | Ayeeeeeee...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |  177.2ms | CAPTAINSPIDEY HES BEEN PLAYING FOR HOURS...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  157.4ms | OH YEAHHHH...
[GAMING/GAM] | YouTube  | [Normal]     | 48%    |  196.8ms | Da goat....
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  337.6ms | you know what my favorite scene was? THA...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  124.9ms | WE ARE NUMBER ONE...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   71.9ms | good...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   60.2ms | oo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |  118.6ms | D mall ki vellavaa ninna:woman_detective...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   77.9ms | 500m...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  110.0ms | CONGRATULATIONS ON TH3 MOVIE MARK I WAT ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   76.8ms | HIIIIIIIIIII...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  119.0ms | vsannu:body-blue-raised-arms:...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   66.6ms | W...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   65.9ms | Epic...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   91.5ms | Welcome New Member!...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 92%    |   73.6ms | WOWOWOAHAGGAHAHA...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |  139.7ms | @Valt-142 it's a sort of yin/yang divine...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  107.9ms | Play with H20 Delirious...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   73.5ms | Hello from SC!...
[GAMING/GAM] | YouTube  | [HATE]       | 50%    |   61.6ms | fax...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  151.2ms | :green_heart::green_heart::green_heart::...
[ENTERTAINM] | YouTube  | [Normal]     | 68%    |  135.3ms | it is lagging...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   98.1ms | Blackjack...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   98.0ms | AIRPLAIN...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   91.1ms | hiiiiiiiiii...
[NEWS/LIVE ] | YouTube  | [Normal]     | 90%    |   91.8ms | Thanks shoutout to anyone international ...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  145.3ms | Hutch literally has more hours in this g...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |  125.6ms | what is rogue on 30 hours...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   83.1ms | Hiii...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   79.7ms | lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   89.4ms | Lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   96.5ms | NUMBER ONE MOVIE...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  212.8ms | :red_heart::red_heart::red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  204.1ms | HIIIII...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |  174.4ms | PLAY THE WHEEL...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  563.6ms | :face-blue-smiling::face-blue-smiling::f...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  171.4ms | hiiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   86.0ms | Lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  165.7ms | :red_heart::red_heart::red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |  106.3ms | helooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  144.7ms | LIGHTHOUSEE...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  143.4ms | Mr bean please give me a 10000 dollar...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  116.4ms | mark I really love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  103.1ms | DEMOCRACY!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  148.8ms | omg this was crazy 500mil...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |  106.9ms | Vadiki future ekadidi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  153.8ms | gw dari indo...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 61%    |  203.1ms | your movie was fuckin fire...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  156.4ms | congratulations :confetti_ball:...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |  282.1ms | When Iron Lung is out of theaters where ...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  144.6ms | oo awesome!!!...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 75%    |  401.6ms | LETS FUCKING GOOOOOOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  501.5ms | :hands-yellow-heart-red::hands-yellow-he...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   76.7ms | lucky sob...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  125.6ms | hiiiiiii!!!!!!!!!!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  107.9ms | LIGHT HOUSEEEEEEEEEEEEE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   59.1ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   96.8ms | BRO STOOD ON A 12 WTF HOW DOES PEANUT GA...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   60.0ms | spilt...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   79.6ms | it laughed at you...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   78.5ms | waste...
[GAMING/GAM] | YouTube  | [Normal]     | 45%    |   87.8ms | ITALYYYY...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  111.1ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |  224.8ms | NO...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  157.4ms | mrbeast luv from india...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  120.6ms | 1111111111...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |  115.6ms | what about africa...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |  144.5ms | Turkey when...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  145.3ms | portugal!? MY PEOPLE...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  140.1ms | iphone 16 pro max :wrapped_gift:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  114.1ms | 1...
[GAMING/ESP] | YouTube  | [Normal]     | 98%    |  150.7ms | lgd gonna be fly high :clapping_hands::c...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  128.6ms | the sound on my second viewing was much ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  152.4ms | i made a review of your movie!!! i loved...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  164.5ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  153.1ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  372.3ms | Hi in Türkiye...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  205.0ms | When are we getting the Distractable tou...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  230.5ms | EXITO:face-red-heart-shape::face-red-hea...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  126.2ms | love you...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |  139.3ms | max bet...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  192.6ms | I went to see Iron Lung in theaters with...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  174.6ms | Watching this while doing my BioCalc...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  170.8ms | I’m From Canada...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |  128.8ms | Rosa ??...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  190.0ms | First...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |  266.9ms | Peanut shows that gambling doesn't pay i...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  126.4ms | all in!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  415.6ms | LOVE FROM INDIA JIMMY:sparkles::bottle_w...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |  176.4ms | lower bet...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  182.3ms | 500 before hutch is back...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  238.9ms | Hi Mark!Love all the streams...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  222.2ms | haven't seen it yet but I'm excited to e...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  128.4ms | 6 7...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  120.1ms | huh I learned something today...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |  201.3ms | Airplanee...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  455.8ms | dude u can't bet so high every hand afte...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  222.4ms | The surround sound was so good for my th...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |  158.5ms | Stay...
[GAMING/SUR] | YouTube  | [Normal]     | 57%    |  176.3ms | now let them win...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  170.2ms | @celestialservicek9s498 omg stay strong ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  134.5ms | my my study...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |  160.7ms | w...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |  165.7ms | hello Alok.:waving_hand:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  153.8ms | Hello...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  230.8ms | hellooou...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  176.2ms | I just got MILKED and I feel so refreshe...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |  167.5ms | peanut you are no longer allowed to make...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  217.9ms | 3 of a kind in blackjack???...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |  174.1ms | bro...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  171.1ms | Molar...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  222.6ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |  155.3ms | AIRPLANE GANG RISE UPPP...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  185.2ms | sar please help me :pleading_face::disap...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |  102.2ms | LIGHT HOUSE...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 44%    |  124.9ms | Airplane ganggggg...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  275.4ms | that explains why I couldn't hear some t...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  113.5ms | Atmos is...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   91.0ms | Hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   93.4ms | airplne ok...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  162.1ms | I saw it in two different theatres in di...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |  153.0ms | LIGHTHOUSE I WANNA SEE A GUY JORK IT LIK...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |  163.3ms | Loved Iron lung!!!!!! ugh best movie eve...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |  117.6ms | love you mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   93.8ms | Yeah budy...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  114.6ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  143.9ms | мистер бист...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  124.1ms | lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |  119.7ms | Big youtubers are in...
[ENTERTAINM] | YouTube  | [Normal]     | 83%    |  132.3ms | crinnnge...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |  132.7ms | .......
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  121.0ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  129.3ms | Mrbeast can you give me money please :pl...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  141.8ms | I finally made it to a live but I’m work...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  122.2ms | I just watched from Germany  very nice !...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |  158.1ms | gingy gonna be mad when she gets back on...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  124.4ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 80%    |  156.4ms | GREAT JOB MRBEAST YOUR THE BEST  LOOK JO...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  133.8ms | Jimmy big fan :heart_suit: $100 please :...
[ENTERTAINM] | YouTube  | [HATE]       | 45%    |  109.3ms | Asian Sticker...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   70.3ms | 500mmm...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   85.1ms | Hi...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |  341.9ms | mr mrbeast!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   50.2ms | airplane...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   61.4ms | lmfaaaaaaaaaao...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   80.1ms | Airplane. :airplane: second tower...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  144.4ms | :blue_heart::blue_heart::blue_heart::blu...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  109.0ms | @kavya-c9c1j apki shaadi kab hogi...
[SELF-HELP/] | YouTube  | [Normal]     | 75%    |   71.7ms | a life they want for themself...
