---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-145555_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-145555_p4_c4_r1\bench_WIX_3.csv | node WIX | group grp_20260925-145555_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   32.6ms | what so :briefs::duck:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   62.1ms | D same dialogue cheppi force chesthe vac...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   44.1ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   38.7ms | Dubl’n up the zyn is sick...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   31.4ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   26.2ms | KEEP GOING DOWN...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   28.1ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   30.6ms | train car...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   32.5ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   40.8ms | that's a yes to feminist:face-green-smil...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   45.2ms | :people_hugging: :hugging_face: :open_ha...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.8ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   38.6ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   39.0ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   36.3ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   26.2ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   33.6ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   29.8ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   37.0ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   39.8ms | shikha basically i don't eat   certainly...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   65.5ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   33.8ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   30.0ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   30.0ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   31.7ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   29.0ms | It’s rigged...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   39.0ms | she is asking do u eat wtf...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   26.7ms | :moai:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.0ms | Alll in...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.1ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 71%    |   41.7ms | NOOOOOOOOOOOOOOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   42.6ms | LMAO FFFFFFFFFFFFFFFFF...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   45.3ms | back to oil rig!!!!!!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   33.0ms | Can we get the mortgage to bet on...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   38.3ms | bnane chali gayi?...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   32.1ms | you wouldve lost anyways...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   32.1ms | i knew this would happen with these 2...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   40.2ms | Hi Dr k:winking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   28.0ms | 5...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   24.7ms | .....
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   27.0ms | going bust in rust...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   47.8ms | Ida :face_with_tears_of_joy::face_with_t...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   31.0ms | 1...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   31.0ms | hello. Jung will never die...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   66.2ms | Peanut & Starforge PC's are partnered! C...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 80%    |   41.0ms | shish sing wclm bro :smiling_face_with_t...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   42.2ms | Rust can be a trivia game if you play it...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   31.0ms | nah just gamble it all away...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   37.5ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   32.0ms | but what do you mean by explain?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   25.0ms | HELLOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   35.6ms | this is gonna be so metal my lungs might...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   30.2ms | oh shit...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   32.7ms | thaTS MIND FROM DIUNOS...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   25.2ms | Congratulations...
[GAMING/SUR] | YouTube  | [Normal]     | 63%    |   34.4ms | TAKE IT TO GAMBLEEEE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   36.7ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   60.0ms | Здарова всем...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   40.9ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   43.8ms | hi please give me an gift plz...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   28.5ms | MARK...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   37.7ms | hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   28.2ms | HIII...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   69.0ms | #1...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |  120.7ms | Stranger my net is not slow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   63.5ms | Chi na brathuku...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   55.6ms | Welcome New Member!...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   70.7ms | Dr. K needs a NAS...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   75.9ms | hola espero que te encuentres bien...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   52.6ms | Hello everybody...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |  102.0ms | a faaah moment from dr K...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  177.6ms | mohit mujhe nii pata    friends Aapke he...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   95.1ms | Jimmy  how does it feel to be rich...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   71.6ms | UwU...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   60.8ms | HIIIII...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   57.0ms | GOING AGAIN THIS WEEKEND LES GOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   51.0ms | 와우...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   89.2ms | is that a DJI gimbal in the background o...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   91.3ms | please please please release on streamin...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   62.8ms | Yo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |  103.6ms | nope only from the atlus game...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  197.0ms | LFG MARKKKKK:cat-orange-whistling::cat-o...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |  101.6ms | mlb team for adam...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   90.4ms | YOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  155.0ms | give me 10k$ please...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  150.2ms | hi mark!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  268.7ms | wow Rogue must have had an hours sleep l...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |  319.9ms | sick:woozy_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  121.4ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   87.4ms | rogue slept for 20 minutes ll...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  172.2ms | congratulations brooooooooooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   92.0ms | MARKPLIERR IS LIVEVEE...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  167.0ms | will there be ever a digital copy? :smil...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   79.6ms | give me only one ipad please sir...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   70.0ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   62.5ms | hiii...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   68.3ms | sounds like a tongue twister...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   99.3ms | Hiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   73.5ms | 3 TIME CHAMPION!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   73.7ms | ...by the wolves :lion:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  113.5ms | I hope you bring more scp videos back!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   65.5ms | hi mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   69.6ms | Yes...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   54.9ms | im telling everyone to see it...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   59.9ms | WE WON...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |  133.8ms | Please give me $200000 my loan will be a...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  135.9ms | congratulations jimmy if this video gets...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   77.4ms | hi jimmy please shout out kabir...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |  137.8ms | CLose the door...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   89.0ms | Ranch!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   62.2ms | AIRPLANE...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   71.4ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |  117.1ms | w mrbeast...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   92.4ms | lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   85.1ms | hiii beast...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   73.3ms | faaaaaa...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  108.4ms | not a fan of this game but the content i...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   58.5ms | lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  101.8ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  173.1ms | Airplanneeeee...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  185.9ms | broo check the billboards yooo...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  216.8ms | Imagine 23 000 people trying to talk ove...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |  157.8ms | people be voting...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  203.4ms | Saw Iron Lung last night! IT WAS SO GOOD...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  349.8ms | :purple_heart::green_heart::purple_heart...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |  128.3ms | lighthouse...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |   94.3ms | You guys are terrible gamblers lol...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  146.7ms | hayyyy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |  272.8ms | @szarek-c2u m doing good :backhand_index...
[ENTERTAINM] | YouTube  | [Normal]     | 62%    |  153.8ms | The fact that he is almost at 500 mil...
[GAMING/GAM] | YouTube  | [Normal]     | 77%    |  151.0ms | SCOTLAAAAANDD FOREVEEEEEEEER...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  195.4ms | I saw it yesterday  and it was awesome! ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  146.4ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  151.2ms | 1...
[SELF-HELP/] | YouTube  | [Normal]     | 69%    |  283.7ms | @VenaraEchoes im sure there are way our ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  104.1ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |  130.5ms | NO...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  295.5ms | japan?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   67.8ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  124.0ms | Iron Lung is coming soon not that far aw...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   93.6ms | AIIIIRRRRRPLAAAANNNEE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   77.7ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   75.2ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   51.6ms | pakistan...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |  107.4ms | are you going to make a second movie...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  109.6ms | you've come a long way mark:red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  105.5ms | :red_heart::red_heart::red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   99.6ms | Loved your Movie :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   76.0ms | push...
[NEWS/LIVE ] | YouTube  | [Normal]     | 48%    |  114.7ms | Weegee getting that italian sausage now...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  148.7ms | mohit tumhari gf h ??...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  335.0ms | Double...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  154.9ms | when does the stream end?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  122.4ms | :ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  101.1ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |  115.5ms | 250...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 61%    |  148.3ms | THE HECK? A SHAM...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  273.0ms | I must admit first time I saw it  audio ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  123.8ms | PLS GIVE ME SHOUTOUT JIMMY...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  150.8ms | I LOVE IRON LUNG  MY FAVORITE MOVIEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   99.4ms | I loved the movie  thank you!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  106.4ms | 6-7...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  107.8ms | india...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  148.9ms | Maxxxx...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |  204.9ms | THIS IS SO RIGGED OH MY GOD...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  454.5ms | can't lie  im glad to see mark back. I m...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |  169.9ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   93.2ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  132.8ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  159.4ms | :face-blue-smiling::face-blue-smiling::f...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  144.7ms | papa hutch...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  142.8ms | please help me...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  155.6ms | hi Mr beast :smiling_face_with_halo:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  272.0ms | I struggled to hear a bit at odeon in th...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  278.6ms | wow movie star and celebrity director Ma...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  129.4ms | go Aul In...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |  269.1ms | GOOOOOOOOOD MORNING BUNGULATORS...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  226.8ms | CLOAK IRON LUNG MERCH!!!???...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 55%    |  163.2ms | ur screwed...
[GAMING/SUR] | YouTube  | [Normal]     | 54%    |  196.9ms | try bandit...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 82%    |  309.8ms | tc too dearshish:waving_hand::waving_han...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  988.4ms | bhai 500 milian subscriber hone wale Hai...
[SELF-HELP/] | YouTube  | [Normal]     | 59%    |  323.8ms | Yah my biggest fear in life is proving t...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  206.5ms | The sound was great at my theatre....
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |  237.1ms | if the movie is environmentally telling ...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  132.1ms | Bangladesh :red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 84%    |  179.9ms | my brother in law saw you in guam   he w...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  178.8ms | Peanut can never go to vegas lol...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |  135.9ms | W MRBEADY...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  166.9ms | :pink_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  190.9ms | Hi:red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  154.6ms | Who stands at 14...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |  118.1ms | GG...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  204.8ms | OOF...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |  158.0ms | pakistan...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  211.6ms | Dominos :check_mark_button:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |  176.7ms | ruunn...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  142.0ms | okay that makes sense why some of the vo...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  123.8ms | theres 1000 scrap at the base...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  155.4ms | I went to a AMC theater once and I liked...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |  135.6ms | take me back to the La...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  330.1ms | its my birthday today 25 :partying_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  116.4ms | let's go...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  155.2ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  250.4ms | :smiling_face_with_smiling_eyes::smiling...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  134.5ms | big fan sri lanka fan:star_struck::fire:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  148.9ms | hello sir I am your big fan...I am from ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |  116.7ms | what?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   79.6ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  139.9ms | Pfffft  amateur hour...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  106.1ms | AIRPLANE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  128.5ms | woah markimoo stream this early...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   90.9ms | WE WIN...
[GAMING/GAM] | YouTube  | [Normal]     | 67%    |  162.0ms | NUMBER ONEEE! :party_popper:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  178.5ms | Just caught your movie last night  Mark ...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |  118.2ms | WE WIN...
[NEWS/LIVE ] | YouTube  | [Normal]     | 98%    |   96.9ms | Birds are singing o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |  109.3ms | ko*...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  242.5ms | Jaitsii saccha pyar long time me hota h ...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |  155.9ms | THAT GUY IS ZESTYYYYYY...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |  117.3ms | REAL H20...
[GAMING/GAM] | YouTube  | [Normal]     | 70%    |  105.7ms | YIPPIEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   96.3ms | Hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  105.2ms | ya des français ?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  106.3ms | Hi Mr Beast...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  182.4ms | AKO RA ISA BISAYA??????????? AHAHAHAHHAH...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  219.4ms | :stayhome::stayhome::stayhome::stayhome:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  102.0ms | Can you give me your @BeastReacts channe...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   92.3ms | I love you mr best...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   92.1ms | Jimmy...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   83.8ms | :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   81.3ms | Omg :face_screaming_in_fear:...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |  140.5ms | :face-turquoise-drinking-coffee::face-tu...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   77.5ms | give me PC broooooo...
