---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-125301_p1_c1_cuda_r2
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cuda...
-> GPU: NVIDIA GeForce GTX 1650 with Max-Q Design
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-125301_p1_c1_cuda_r2\bench_WIX_1.csv | node WIX | group grp_20260925-125301_p1_c1_cuda_r2
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    8.0ms | eeeeeeeeeeeeeeeeeeeeeeeeeeeee...
[GAMING/SUR] | YouTube  | [Normal]     | 61%    |    7.0ms | lets goooooooooo chat!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |    7.0ms | NICE BROS !...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.7ms | Happy birthday peanut...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |    7.5ms | domestic flight ye...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.9ms | EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.0ms | Happy birthday peanut...
[GAMING/SUR] | YouTube  | [HATE]       | 52%    |   10.1ms | PEANUTS STREAMINGGGGGG:face-fuchsia-tong...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |    8.0ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    9.0ms | :ok_hand::ok_hand::ok_hand::thumbs_up::t...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.0ms | new intro...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |    8.6ms | :peanuts::peanuts::peanuts::peanuts::pea...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |    8.0ms | JOHNNY...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    7.0ms | EEEEE...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |    7.0ms | Bro was up until sunrise :face_with_tear...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   10.4ms | Great song...
[NEWS/LIVE ] | YouTube  | [Normal]     | 90%    |   11.5ms | more like codes...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |    7.5ms | thank fuck he's on  hutch is boring af...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    8.1ms | THE KING HAS RETURNED...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 57%    |    8.8ms | SHESSSSHHHH LETS GOOO EARLY AS HELL...
[PSYCHOLOGY] | YouTube  | [Normal]     | 88%    |    6.0ms | Woo...
[GAMING/SUR] | YouTube  | [Normal]     | 66%    |   11.1ms | LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |    7.5ms | Suz tell your halikan to stop overfeedin...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    7.0ms | good to see ya P...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |    7.6ms | no  no. how are YOUUUU peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   11.0ms | let's ride...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |    7.0ms | muje tu bhi kabhi kabhi lgta pgl ashiqq ...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |    8.0ms | whats wrong with your eye...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   19.7ms | bungus...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   22.0ms | :crown::crown: LONG LIVE THE KING PEANUT...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   21.0ms | hahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   21.1ms | :_PeanutJork::_PeanutJork::_PeanutJork:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   28.0ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/SUR] | YouTube  | [Normal]     | 58%    |   28.9ms | did you ask hutch bout his ass tattoo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   23.0ms | tu sach mei sanki to nhi ho gyaa:face_wi...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   27.4ms | :face-blue-wide-eyes::face-blue-wide-eye...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   22.1ms | ILl ALLoW IT...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   20.0ms | late sam...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.2ms | We are so fkn back...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   28.6ms | He and Gingy and Rogue have been grindin...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   22.0ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.4ms | Diarrhea live on the stream...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.6ms | Gingy and Rouge did 20 Hours...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   22.6ms | .......
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   28.5ms | About to go lose all y’all’s money at th...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.0ms | GINGY DID 20 HOURS...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   20.3ms | 19 hours...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.3ms | got off an hr before u got on...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   21.2ms | HUTCH HAS MADE OFF WITH 1000 SCRAP...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.8ms | hi:_PeanutFire::_PeanutFire:an chat does...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   21.1ms | wait did stream rest a little?...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   21.0ms | Gingys built different...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   22.8ms | Suz :rolling_on_the_floor_laughing::roll...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 82%    |   22.1ms | Hol up...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.0ms | Rouge put in massive work...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.7ms | CREAM OF SUM YOUNG GUY...
[NEWS/LIVE ] | YouTube  | [Normal]     | 43%    |   23.7ms | Ok how about the poor dig a hole or make...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 79%    |   24.0ms | :_LetsGo::_LetsGo::_LetsGo::_LetsGo::_Le...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   23.2ms | Yes rust will do that to you I haven’t p...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.1ms | G ey area lo park chesav ?:baseball-whit...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   28.0ms | Manoj haan:smiling_face_with_tear:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.5ms | hmmmm.hmmm.hmmmm...
[PSYCHOLOGY] | YouTube  | [Normal]     | 84%    |   23.0ms | jungian punch...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   23.0ms | Ayeee :smiling_face_with_sunglasses:...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   23.6ms | Aha....Don't defame my name by taking my...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   20.0ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   20.0ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 52%    |   21.3ms | GOOP GOOP GOOP...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   22.0ms | he closed it...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   28.2ms | Oh my god he's already on :rolling_on_th...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   20.7ms | H20 :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   32.1ms | h2o...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 90%    |   20.8ms | fuckin delerious LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   22.0ms | Shut the door!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.3ms | LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   21.1ms | h2o no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   24.0ms | WE WANT WELYN...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   21.1ms | h2o coool...
[GAMING/SUR] | YouTube  | [HATE]       | 64%    |   22.6ms | HES THE GOAT!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | That’s everyone’s childhood...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 35%    |   20.7ms | my OG GOAT GAMER H20!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.1ms | :hot_beverage::musical_notes::ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.0ms | H20 and Kyle have been getting fed all d...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.1ms | H20 is a YT O.G....
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   21.2ms | he is a fucking legend...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.0ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   22.7ms | rogue tries too hard...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.1ms | Watch the zone...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   22.1ms | close the gate...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.2ms | Vanoss crew og member...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.0ms | hit TAB...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.1ms | BRUH THAT DOORFRAME BEEN TWIG FOR 24HRS...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.1ms | tab top right...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | HIT TAB AND LOOK TOP RIGHT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   21.2ms | must have been the wind...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.1ms | !peanuts...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | peanut how late did you stay up last nig...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   22.1ms | YOUR GATE IS OPEN THERE BUD...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   22.8ms | Golfing in the rain in FL rn :saluting_f...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |   22.0ms | Aha...so How much do you charge for suck...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   19.8ms | MAGA...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   21.8ms | I only help American Citizens :star_stru...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   21.0ms | h20 my kinggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   21.5ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   27.0ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.5ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   20.0ms | WALL GATE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   23.0ms | Need to work on research tree...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |   28.4ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |   22.6ms | Pete doesnt care what God you support in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   22.0ms | :camel:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   21.6ms | DESANTIS 2028...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   21.5ms | fred me ? :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   22.1ms | never leave anything open...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   29.3ms | Hutch and gingy got a air strike...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.0ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   27.8ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   20.0ms | JUNGIANS...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   22.1ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   22.1ms | dont do o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.6ms | suz saaanu peru sam :face_with_tears_of_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   28.3ms | I don't think you can work out even simp...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   19.6ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   29.7ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   21.4ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   21.6ms | hello you are funny you pinaput...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   28.6ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   22.2ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   22.3ms | interesting:face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   20.8ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   23.2ms | crack in the box...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   23.1ms | if rust went on sale right now  id buy i...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   20.8ms | it's both :3...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   29.2ms | D same dialogue cheppi force chesthe vac...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   21.0ms | Helf is Welf...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   27.3ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   28.2ms | Dubl’n up the zyn is sick...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   23.7ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   29.1ms | omg hes addicted! I love it!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.7ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   21.0ms | EAST SIDE...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   21.6ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.6ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   27.5ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   23.2ms | KEEP GOING DOWN...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   22.1ms | remember the bonk...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   22.1ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.6ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   22.5ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.0ms | train car...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   19.1ms | South...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   20.0ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   21.7ms | HUTCHS WEINER IS OUT...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   21.1ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   28.0ms | that's a yes to feminist:face-green-smil...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   19.7ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   21.9ms | It’s at bandit camp...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   28.1ms | 2boys 1 cup:face-green-smiling::face-gre...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   22.3ms | HAPPY TO BE HERE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.1ms | i feel you love to my...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   21.6ms | :people_hugging: :hugging_face: :open_ha...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   27.1ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   20.2ms | These naked bodies crack me up...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.8ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.8ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   22.0ms | No way H20...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.1ms | RAINBOW ROAD WOOT WOOT...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   19.6ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   23.0ms | lmfao it's delirious wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.6ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.1ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   23.0ms | GRAB H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.8ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 10...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   24.2ms | be careful of the spam  y'all we got our...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   22.3ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   30.0ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.3ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.5ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   21.0ms | Yes it’s him...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   23.2ms | Manoj puri Kahani Samajh aayi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.3ms | WERE WINNING BIG THIS TIME...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   23.1ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   24.5ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   29.4ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.0ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.0ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.1ms | Invite HJune...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   29.3ms | e amuzat Ai cu termenii...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   22.5ms | HAHAHA...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.6ms | lmqo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.0ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.8ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   35.3ms | :face_with_tears_of_joy::face_with_tears...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   22.1ms | Misinput...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   22.0ms | h20 ??...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   19.5ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.1ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.1ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.7ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.2ms | HJune...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | what's good peanut...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   29.1ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   22.3ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.0ms | don't swing at people there  lol...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   27.6ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   22.0ms | shikha basically i don't eat   certainly...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   25.1ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   21.5ms | 1/3 have more spaces...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   22.0ms | Daniki chevudu ela vinipisthadi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   23.0ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.8ms | Hello from Bosnia...
[GAMING/SUR] | YouTube  | [Normal]     | 55%    |   21.0ms | Check the dead guys machine...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   28.2ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   20.1ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | lmaaoo...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   21.6ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   22.5ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   21.0ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.2ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   22.6ms | its called a miscalculation sir...
[SPORTS/FOO] | YouTube  | [Normal]     | 97%    |   27.6ms | this live?...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   23.0ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   18.9ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   28.2ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   19.8ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   23.0ms | It’s rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   22.6ms | hahahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   22.2ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   23.0ms | ha to question bhi to hone chahiye na...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   23.2ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.0ms | :fire::fire:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   23.1ms | we are sooooooooooooooooo back...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   19.6ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   21.0ms | she is asking do u eat wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   28.5ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   19.6ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.0ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   19.6ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   22.0ms | Omg hahahahahaha...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   24.0ms | :moai:...
