---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-123505_p1_c1_cuda_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cuda...
-> GPU: NVIDIA GeForce GTX 1650 with Max-Q Design
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-123505_p1_c1_cuda_r1\bench_WIX_1.csv | node WIX | group grp_20260925-123505_p1_c1_cuda_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.0ms | peanut how late did you stay up last nig...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |    8.0ms | Need to work on research tree...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |    8.5ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |    8.0ms | Pete doesnt care what God you support in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   11.3ms | what so :briefs::duck:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   10.0ms | suz saaanu peru sam :face_with_tears_of_...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |    8.9ms | omg hes addicted! I love it!...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |    8.0ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |    8.1ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |    6.9ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |    8.5ms | These naked bodies crack me up...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |    9.1ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |    9.3ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   27.5ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   22.5ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   19.8ms | lol...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   21.8ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   20.0ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   27.8ms | halinkan hindi :pouting_cat:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |   33.7ms | catu sis come on now you take care of yo...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.6ms | Alll in...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   21.7ms | lmfao...
[GAMING/SUR] | YouTube  | [HATE]       | 42%    |   21.6ms | the machine is cheating...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   19.6ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   19.5ms | you wouldve lost anyways...
[SELF-HELP/] | YouTube  | [Normal]     | 96%    |   20.8ms | It certainly is a day today...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   21.9ms | you do have some jedi mind tricks...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   19.5ms | haa...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   22.6ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   23.0ms | let's start...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   22.7ms | suz ok mari tinnava...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   21.0ms | EYYYYY HELLO...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   22.1ms | nah just gamble it all away...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   19.7ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   26.3ms | heyy alreadyy gz gz JIMYY :party_popper:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 88%    |   21.2ms | It was a joke really...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   21.7ms | JAMMMM...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   19.6ms | oh shit...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   21.1ms | yooo...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   21.9ms | thaTS MIND FROM DIUNOS...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   20.3ms | hi!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   27.6ms | MARK...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   21.9ms | HIIIIIII MARLKKKKKK...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   22.4ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   20.0ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.1ms | Hello everybody...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   21.4ms | a faaah moment from dr K...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   22.6ms | SEEING IT AGAIN SATURDAY...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   21.0ms | :card-red-penalty:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   21.8ms | HIIIII...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   19.1ms | bajs...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   22.4ms | WOOOOOOO...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   22.9ms | I can't disagree with irresponsible:cat-...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   28.0ms | @Sharktooth17 brother this is the origin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   21.7ms | themes of fairytales...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   19.8ms | Yo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.6ms | nope only from the atlus game...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   22.5ms | I think y'all do it....but I've been sub...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   21.8ms | mlb team for adam...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   21.4ms | hi mark!!!...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |   20.9ms | sick:woozy_face:...
[GAMING/GAM] | YouTube  | [Normal]     | 48%    |   22.6ms | Da goat....
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   19.6ms | HIIII...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   22.1ms | shish Singh me badhiya hu tum batao...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   29.0ms | I know your not trying to fight but that...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   21.1ms | yeeeeyeeeeeee...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   21.4ms | 3 TIME CHAMPION!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   21.1ms | hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   19.8ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   21.2ms | Dr. K rocking linux? :O...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   22.6ms | Welcome New Member!...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   20.0ms | forsen...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   21.2ms | love the movie  was amazing...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   23.0ms | congratulations jimmy if this video gets...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   28.2ms | MARK I SAW IRON LUNG LAST WEEKEND!!!! IT...
[ENTERTAINM] | YouTube  | [Normal]     | 87%    |   22.2ms | no...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   28.7ms | we dont get that sort of clarity about w...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   24.5ms | hiiiiiiiiii...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   24.2ms | Hutch literally has more hours in this g...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   21.0ms | what is rogue on 30 hours...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   52.3ms | :face-blue-smiling::face-blue-smiling::f...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   20.8ms | mark I really love you...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   20.3ms | DEMOCRACY!...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   26.1ms | :purple_heart::green_heart::purple_heart...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   20.2ms | LIGHTHOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   22.1ms | omg this was crazy 500mil...
[GAMING/GAM] | YouTube  | [Normal]     | 75%    |   22.5ms | MMMMAAAARRKKKKKKKIIIBOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   21.8ms | waise v mai new hun...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   22.6ms | hayyyy...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   22.1ms | congratulations :confetti_ball:...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   49.8ms | :hands-yellow-heart-red::hands-yellow-he...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   23.1ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   19.7ms | haiiii...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   20.3ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   26.5ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   20.7ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   19.3ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   25.7ms | i never thought that Iron Long would com...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   21.5ms | NO...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   20.6ms | japan?...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   20.2ms | No...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   21.1ms | mrbeast luv from india...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   19.1ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 85%    |   22.3ms | what about africa...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   39.4ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.9ms | Hello market pliers...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   32.4ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   31.5ms | пригласите меня на шоу...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |    6.3ms | you've come a long way mark:red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |    9.1ms | :heart_with_ribbon::heart_with_ribbon::h...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |    6.8ms | red with machine...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |    8.5ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   10.1ms | Masculine/Outwards/Physical/Yang vs Femi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |    9.1ms | :red_heart::red_heart::red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |    7.6ms | love you...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |    8.5ms | max bet...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |    9.2ms | هاي...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   11.0ms | GGG...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |    7.5ms | I went to see Iron Lung in theaters with...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   12.9ms | First...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    8.5ms | Lol...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |    9.0ms | Taiwan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    7.1ms | MAXXX BEEEEET...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |    7.4ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |    9.8ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   10.9ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |    8.9ms | haven't seen it yet but I'm excited to e...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |    7.0ms | 6 7...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |    8.0ms | wow movie star and celebrity director Ma...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   10.5ms | GOOOOOOOOOD MORNING BUNGULATORS...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   11.6ms | The surround sound was so good for my th...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |    6.5ms | New member...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |    8.0ms | learn with speed...
[SELF-HELP/] | YouTube  | [Normal]     | 59%    |   20.8ms | Yah my biggest fear in life is proving t...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   12.5ms | main aapka video roj dekhta hun like bhi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |    9.8ms | Peanut can never go to vegas lol...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   16.6ms | peanut you are no longer allowed to make...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |    9.0ms | i don't know if that was the issue at my...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |   22.5ms | im just gonna buy the fricken movie mark...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   19.6ms | bro...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   20.1ms | OOF...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   19.5ms | pakistan...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   22.4ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   19.8ms | AIRPLANE GANG RISE UPPP...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   20.4ms | LIGHT HOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   28.2ms | Dominos :check_mark_button:...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   21.7ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   18.9ms | Hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   19.1ms | Hey Mark...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   24.0ms | big goose eggs...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   23.4ms | I went to a AMC theater once and I liked...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   28.6ms | We all were having a nice morning chat…M...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   23.4ms | love you mr beast...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   22.6ms | Yeah budy...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   24.3ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   23.2ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   28.2ms | :smiling_face_with_smiling_eyes::smiling...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   28.0ms | My home setup is a lot better than the t...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   22.2ms | Big youtubers are in...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   20.0ms | Airplane...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   19.7ms | rigged...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   19.9ms | Carl...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   21.3ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   21.6ms | finally i can see chat...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   20.6ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   24.3ms | Can you give me your @BeastReacts channe...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   21.6ms | 500mmm...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   19.9ms | iH...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   22.6ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   20.5ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   21.6ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   29.8ms | Hai Marikipliaer!!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   23.2ms | LESS goooo...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   27.6ms | omggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   23.1ms | tragi in stinga...
[GAMING/SUR] | YouTube  | [Normal]     | 48%    |   30.3ms | XDDDDDDDDDDDDDDDDDD...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   21.2ms | gg...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   30.0ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   19.5ms | blackjack...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   28.1ms | Hi Mark! Just wanted to pop in and say g...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   18.6ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   22.3ms | oooh I don't like the creepy stairs...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   22.5ms | Rogue is gonna...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   22.7ms | markiplierr help me i need 9000000009 do...
[GAMING/GAM] | YouTube  | [Normal]     | 78%    |   29.2ms | why does some of it look like Resident E...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.7ms | :loudly_crying_face::loudly_crying_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   28.1ms | :hand-pink-waving::hand-pink-waving:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   23.4ms | Also theres a roblox game called Observa...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   20.8ms | hii...
[MUSIC/CHIL] | YouTube  | [Normal]     | 91%    |   22.2ms | go poop...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   23.1ms | ...:face-turquoise-music-note:...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   20.1ms | Water cheese...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   20.3ms | Yo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   23.1ms | obversation...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   19.6ms | iiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   20.6ms | There's a typo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   22.6ms | obversation...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   22.5ms | Never seen colder tables...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   29.6ms | i am happy for your 500 million YouTube ...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   22.5ms | what is the discord...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   84.6ms | YOU HAD 1000 SCRAP WHEN YOU LOGGED IN...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   28.3ms | This looks so good1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   23.2ms | Ob versation  Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   29.1ms | I can't wait to see the singing siren...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   21.2ms | Hello...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   21.7ms | im gonna have an obversation with my bes...
[GAMING/SUR] | YouTube  | [Normal]     | 68%    |   29.2ms | YOU CANT COUNT CARDS AGAINST A CLANKA DU...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   22.7ms | Sometimes I think  my partner used to mi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   38.7ms | lol lmao even...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   16.2ms | does it say cheat on the screan...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   12.0ms | im İran:saluting_face:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   14.5ms | HES WORKING ON IT?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   12.2ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   12.7ms | hey Mr Beast I love :sparkling_heart: I...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   21.4ms | is it the capital o?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   17.0ms | hiii...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   12.9ms | sir please visit chhattisgarh india for ...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   13.0ms | thats the best part tho...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   15.0ms | 500mmmmmmmmmmmmmmmmmmmmmmm...
[GAMING/GAM] | YouTube  | [Normal]     | 72%    |   14.1ms | that stupid AI summary keeps popping up ...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   12.5ms | 5...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   14.0ms | 10$help...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   15.8ms | I almost missed the stream  due to the t...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   11.2ms | bet green...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   10.6ms | 130K Viewers...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   11.1ms | Pakistan...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   21.5ms | Haiii...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   20.5ms | hz...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   17.4ms | hello...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   13.9ms | Hi all!! Hi Mark!...
[ENTERTAINM] | YouTube  | [Normal]     | 89%    |   14.4ms | Whats the time at your place rn?...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   10.7ms | well...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   13.5ms | obversation duty...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   15.7ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   11.6ms | MARK FIX YOUR POSTURE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   11.9ms | the poll is still going...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   12.7ms | They logged in with 2000 scrap and left ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   22.7ms | ХПААААЙЙЙ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   23.6ms | :fearful_face::fearful_face::fearful_fac...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   22.8ms | hutch is just strolling around with 4k m...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   28.9ms | :musical_notes::relieved_face:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 85%    |   26.6ms | GTA ohh jealous...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   17.6ms | i'm so dyslexic i did not even notice th...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   14.5ms | CONGRATS ON THE MOVIE!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   11.6ms | John...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   14.6ms | intruder? how did he get in? intruder wi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   10.2ms | LOL...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   11.0ms | Kanye...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   34.1ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   15.1ms | gambling losses are much funnier when it...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   13.7ms | #1 is Sam Raimi...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   19.4ms | 4...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   11.5ms | first time making a live...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   14.6ms | Who else is drinking some silly with me?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   12.3ms | heloooo...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   11.0ms | :_markiBRAIN:...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   12.0ms | you’re literally my reason for living...
