---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260923-224245_p1_c1_r1
-> Loading DistilBERT Model...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260923-224245_p1_c1_r1\bench_WIX_1.csv | node WIX | group grp_20260923-224245_p1_c1_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.8ms | Great song...
[NEWS/LIVE ] | YouTube  | [Normal]     | 90%    |   33.1ms | more like codes...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   38.5ms | thank fuck he's on  hutch is boring af...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   28.5ms | THE KING HAS RETURNED...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 57%    |   35.4ms | SHESSSSHHHH LETS GOOO EARLY AS HELL...
[PSYCHOLOGY] | YouTube  | [Normal]     | 88%    |   26.1ms | Woo...
[GAMING/SUR] | YouTube  | [Normal]     | 66%    |   45.7ms | LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO...
[MUSIC/CHIL] | YouTube  | [Normal]     | 90%    |   46.0ms | Suz tell your halikan to stop overfeedin...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   29.2ms | good to see ya P...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   33.9ms | no  no. how are YOUUUU peanut...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   27.1ms | let's ride...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   60.9ms | muje tu bhi kabhi kabhi lgta pgl ashiqq ...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   30.0ms | whats wrong with your eye...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   26.6ms | bungus...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   42.2ms | :crown::crown: LONG LIVE THE KING PEANUT...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   26.7ms | hahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   41.1ms | :_PeanutJork::_PeanutJork::_PeanutJork:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   61.3ms | :thumbs_up::thumbs_up::thumbs_up::thumbs...
[GAMING/SUR] | YouTube  | [Normal]     | 58%    |   33.3ms | did you ask hutch bout his ass tattoo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   49.3ms | tu sach mei sanki to nhi ho gyaa:face_wi...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   60.1ms | :face-blue-wide-eyes::face-blue-wide-eye...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   27.0ms | ILl ALLoW IT...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   25.7ms | late sam...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   34.0ms | We are so fkn back...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   37.4ms | He and Gingy and Rogue have been grindin...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   30.0ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.1ms | Diarrhea live on the stream...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   34.6ms | Gingy and Rouge did 20 Hours...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   27.0ms | .......
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   40.2ms | About to go lose all y’all’s money at th...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.0ms | GINGY DID 20 HOURS...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   26.5ms | 19 hours...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   33.7ms | got off an hr before u got on...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   35.4ms | HUTCH HAS MADE OFF WITH 1000 SCRAP...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   50.6ms | hi:_PeanutFire::_PeanutFire:an chat does...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   34.1ms | wait did stream rest a little?...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   29.8ms | Gingys built different...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   47.6ms | Suz :rolling_on_the_floor_laughing::roll...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 82%    |   26.2ms | Hol up...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   30.2ms | Rouge put in massive work...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.6ms | CREAM OF SUM YOUNG GUY...
[NEWS/LIVE ] | YouTube  | [Normal]     | 43%    |   43.3ms | Ok how about the poor dig a hole or make...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 79%    |   47.0ms | :_LetsGo::_LetsGo::_LetsGo::_LetsGo::_Le...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   44.5ms | Yes rust will do that to you I haven’t p...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   42.9ms | G ey area lo park chesav ?:baseball-whit...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   36.3ms | Manoj haan:smiling_face_with_tear:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   30.0ms | hmmmm.hmmm.hmmmm...
[PSYCHOLOGY] | YouTube  | [Normal]     | 84%    |   31.3ms | jungian punch...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   36.5ms | Ayeee :smiling_face_with_sunglasses:...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   60.1ms | Aha....Don't defame my name by taking my...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   26.4ms | hi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   25.0ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 52%    |   30.4ms | GOOP GOOP GOOP...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   26.5ms | he closed it...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   66.0ms | Oh my god he's already on :rolling_on_th...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   34.2ms | H20 :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   27.7ms | h2o...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 90%    |   34.4ms | fuckin delerious LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 82%    |   30.0ms | Shut the door!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   26.1ms | LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   29.5ms | h2o no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.1ms | WE WANT WELYN...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   29.8ms | h2o coool...
[GAMING/SUR] | YouTube  | [HATE]       | 64%    |   35.2ms | HES THE GOAT!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   31.1ms | That’s everyone’s childhood...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 35%    |   31.7ms | my OG GOAT GAMER H20!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   42.6ms | :hot_beverage::musical_notes::ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   33.4ms | H20 and Kyle have been getting fed all d...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   33.1ms | H20 is a YT O.G....
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   29.4ms | he is a fucking legend...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.0ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   31.0ms | rogue tries too hard...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   28.0ms | Watch the zone...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   27.9ms | close the gate...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   31.9ms | Vanoss crew og member...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   28.0ms | hit TAB...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.2ms | BRUH THAT DOORFRAME BEEN TWIG FOR 24HRS...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.0ms | tab top right...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.8ms | HIT TAB AND LOOK TOP RIGHT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   32.7ms | must have been the wind...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.3ms | !peanuts...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   38.2ms | peanut how late did you stay up last nig...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   33.7ms | YOUR GATE IS OPEN THERE BUD...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   51.5ms | Golfing in the rain in FL rn :saluting_f...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 95%    |   44.6ms | Aha...so How much do you charge for suck...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   27.6ms | MAGA...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   38.2ms | I only help American Citizens :star_stru...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   32.0ms | h20 my kinggg...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   38.5ms | Padathi spelling correct ga chepara firs...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   79.7ms | Manoj unko sambhalega kon tum:face_with_...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   31.6ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   28.3ms | WALL GATE...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   33.9ms | Need to work on research tree...
[MUSIC/CHIL] | YouTube  | [Normal]     | 89%    |   75.3ms | Aha  now don't say that you do everythin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |   36.9ms | Pete doesnt care what God you support in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   26.4ms | :camel:...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   29.6ms | DESANTIS 2028...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   33.2ms | fred me ? :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   29.9ms | never leave anything open...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   39.0ms | Hutch and gingy got a air strike...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   36.3ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   45.8ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 81%    |   30.0ms | JUNGIANS...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   39.4ms | what so :briefs::duck:...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   35.1ms | dont do o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   61.9ms | suz saaanu peru sam :face_with_tears_of_...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   51.3ms | I don't think you can work out even simp...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   35.7ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   47.2ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   39.3ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   35.3ms | hello you are funny you pinaput...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   36.7ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   40.9ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   34.3ms | interesting:face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   48.2ms | HUTCH HAS AN AIRSTRIKE...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   33.7ms | crack in the box...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   38.1ms | if rust went on sale right now  id buy i...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   32.1ms | it's both :3...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   58.1ms | D same dialogue cheppi force chesthe vac...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   30.1ms | Helf is Welf...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   38.2ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   34.2ms | Dubl’n up the zyn is sick...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   53.9ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   33.2ms | omg hes addicted! I love it!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   34.5ms | Tim was doing the wheeel yesterday...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   27.6ms | EAST SIDE...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   34.4ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   32.4ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   37.7ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   27.6ms | KEEP GOING DOWN...
[SELF-HELP/] | YouTube  | [Normal]     | 85%    |   28.2ms | remember the bonk...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   29.2ms | I LOVE RUST...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   31.3ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   27.7ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   26.8ms | train car...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   27.3ms | South...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   26.7ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   32.3ms | HUTCHS WEINER IS OUT...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   35.2ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   40.6ms | that's a yes to feminist:face-green-smil...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   28.2ms | ground level...
[GAMING/SUR] | YouTube  | [Normal]     | 70%    |   32.7ms | It’s at bandit camp...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   56.2ms | 2boys 1 cup:face-green-smiling::face-gre...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   28.7ms | HAPPY TO BE HERE...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   31.0ms | i feel you love to my...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   39.2ms | :people_hugging: :hugging_face: :open_ha...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   56.3ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   31.6ms | These naked bodies crack me up...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   26.1ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   30.1ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   28.1ms | No way H20...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   30.4ms | RAINBOW ROAD WOOT WOOT...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   25.9ms | do 3...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   37.8ms | lmfao it's delirious wtf...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   26.0ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   26.7ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.0ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   27.4ms | GRAB H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   31.8ms | 10 OR 5 !!!...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   25.0ms | 10...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   53.9ms | be careful of the spam  y'all we got our...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   29.4ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   37.0ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   33.9ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   26.1ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   31.5ms | Yes it’s him...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   36.9ms | Manoj puri Kahani Samajh aayi...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   30.3ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.1ms | WERE WINNING BIG THIS TIME...
[GAMING/ESP] | YouTube  | [Normal]     | 95%    |   27.5ms | :skull:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 75%    |   55.3ms | low-key i think dr. k is helping a whole...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   32.5ms | Vani kaise :thinking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   27.5ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   32.6ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   33.0ms | Invite HJune...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   35.6ms | e amuzat Ai cu termenii...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   32.1ms | HAHAHA...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   28.9ms | lmqo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   33.0ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   45.4ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  117.3ms | :face_with_tears_of_joy::face_with_tears...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   26.6ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   30.6ms | Misinput...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.1ms | h20 ??...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   26.7ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   30.9ms | usual gambling scene continue!!...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   38.3ms | :face-green-smiling::face-green-smiling:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.6ms | LMAO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   29.5ms | HJune...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   29.4ms | what's good peanut...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   34.0ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   32.6ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   32.6ms | don't swing at people there  lol...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |   36.7ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |   36.6ms | shikha basically i don't eat   certainly...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   46.1ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   31.3ms | 1/3 have more spaces...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   38.7ms | Daniki chevudu ela vinipisthadi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   27.6ms | I am food...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   28.2ms | Hello from Bosnia...
[GAMING/SUR] | YouTube  | [Normal]     | 55%    |   29.9ms | Check the dead guys machine...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   63.4ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   25.0ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.7ms | lmaaoo...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   34.8ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   49.2ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   28.6ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   29.5ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   33.4ms | its called a miscalculation sir...
[SPORTS/FOO] | YouTube  | [Normal]     | 97%    |   26.7ms | this live?...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   27.0ms | LMFAO...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   27.4ms | rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   35.7ms | LMAOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   26.1ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   31.4ms | It’s rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   28.1ms | hahahaha...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   31.4ms | face punch is gooping u...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   37.6ms | ha to question bhi to hone chahiye na...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   42.1ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   30.8ms | :fire::fire:...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   40.4ms | we are sooooooooooooooooo back...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   25.7ms | gonna lose...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   31.5ms | she is asking do u eat wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   34.1ms | halinkan hindi :pouting_cat:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   24.5ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   37.3ms | DO HALF SO YTOU CAN DUBL...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   39.6ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   34.6ms | Omg hahahahahaha...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   34.7ms | :moai:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   29.9ms | wow...
[PSYCHOLOGY] | YouTube  | [Normal]     | 85%    |   32.8ms | called you out...
[MUSIC/CHIL] | YouTube  | [Normal]     | 87%    |  172.6ms | catu sis come on now you take care of yo...
