---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-133838_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-133838_p4_c4_r1\bench_WIX_1.csv | node WIX | group grp_20260925-133838_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   62.3ms | Watch the zone...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   64.0ms | must have been the wind...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   63.4ms | se han cargado la fiesta...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   38.0ms | never leave anything open...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   51.4ms | Suz is rasem?...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   81.3ms | dream sam na :face_with_tears_of_joy:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   50.5ms | jungee...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   41.7ms | Rubio 2028 if we really being serious...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   53.3ms | MOTION...
[GAMING/SUR] | YouTube  | [Normal]     | 83%    |   64.6ms | do real liars bar with clkzy...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   69.6ms | that means trump goes to jail for his cr...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   73.0ms | interesting:face-green-smiling:...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   81.1ms | @snuffy4992 unfortunately a lot of publi...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   69.7ms | omg hes addicted! I love it!...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   54.8ms | :_DrKAOEBonk:...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   68.5ms | @TheBurntPeanut The wheel is down by the...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   49.8ms | mercs was on the wheel...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   51.4ms | Lower level...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   48.2ms | HUTCHS WEINER IS OUT...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   84.4ms | Is it possible to have more than one ani...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   63.4ms | No way H20...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   57.1ms | lmfao it's delirious wtf...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   40.9ms | Musalola gola...
[SELF-HELP/] | YouTube  | [Normal]     | 57%    |   37.0ms | no hate as motivation? what is this jedi...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   45.8ms | Story competition challu hai kay...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   55.6ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   56.6ms | WERE WINNING BIG THIS TIME...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   63.4ms | Invite HJune...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   80.1ms | @crowserainance ah thank you...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   43.0ms | Lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   50.7ms | Misinput...
[PSYCHOLOGY] | YouTube  | [Normal]     | 92%    |   54.5ms | the meditation index is lowkey the best ...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   54.0ms | noooooo Deliriousss...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   84.8ms | Never thought I’d see H2O Delirious and ...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   70.8ms | lol...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 73%    |   85.0ms | shits rigged...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   93.8ms | its called a miscalculation sir...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |  117.7ms | Vani busy rhta hu :face_with_hand_over_m...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   80.9ms | CHASE...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   57.0ms | lmfao...
[GAMING/SUR] | YouTube  | [Normal]     | 89%    |   62.4ms | Dude no way...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   68.5ms | 9+10...
[GAMING/SUR] | YouTube  | [HATE]       | 42%    |   75.4ms | the machine is cheating...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   59.8ms | better odds...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   67.5ms | Hello...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   72.4ms | !relationship \@Saurora6...
[SELF-HELP/] | YouTube  | [Normal]     | 83%    |   77.2ms | you do have some jedi mind tricks...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   66.0ms | the dark arts!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   85.4ms | she spent so much time getting that scra...
[SELF-HELP/] | YouTube  | [Normal]     | 93%    |   77.9ms | oh snap i actually caught one of these l...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   75.6ms | 1 INCOMING...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   86.7ms | SPENCER PRATT THIS WILL HELP YOU. KAREN ...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   45.7ms | let's start...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   48.4ms | jimmy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   38.4ms | suz ok mari tinnava...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   55.6ms | yeahhhh!!!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   63.8ms | Manoj jb free hoti...
[ENTERTAINM] | YouTube  | [Normal]     | 50%    |   67.3ms | you are late...
[SELF-HELP/] | YouTube  | [Normal]     | 94%    |   71.5ms | is there a limit to energy build up?...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   71.2ms | 1 min...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   76.7ms | MrBeast  please bless me with a gaming s...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |  165.3ms | heyy alreadyy gz gz JIMYY :party_popper:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   44.9ms | hii...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   54.4ms | no...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   53.9ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   38.5ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   40.0ms | yooooo...
[SELF-HELP/] | YouTube  | [Normal]     | 97%    |   51.9ms | nooo we love it. love to learn......
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   55.7ms | amazing refresh pull...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   57.3ms | LOL...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   68.4ms | hi!...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   64.0ms | go get your own scrap and gamble that...
[NEWS/LIVE ] | YouTube  | [Normal]     | 84%    |   67.3ms | he's so stiff...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   77.7ms | :lizard::person:‍:ballet_shoes::ram:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  106.3ms | jimmy give me 10000 dollar pls :pleading...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  124.4ms | Anna edi okasari chelli ani piluvu :grin...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |  104.2ms | Huh? It’s literally a question...
[GAMING/SUR] | YouTube  | [Normal]     | 72%    |  111.9ms | how you gonna play a game worse than tar...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   40.9ms | epic...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   53.6ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   58.7ms | 500 complete done :thumbs_up::check_mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   49.8ms | somewhat...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   54.6ms | bro is staring at 200k in advance...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   57.0ms | @FellowshipInGod he paid me 10 bucks for...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   60.1ms | @Sharktooth17 brother this is the origin...
[PSYCHOLOGY] | YouTube  | [Normal]     | 98%    |   58.3ms | themes of fairytales...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   45.1ms | yes...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   44.3ms | Hello :waving_hand:...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   40.0ms | we cant hear u that much...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   49.8ms | NUMBER ONE BABY!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   56.2ms | Woah...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   65.0ms | I sadly couldnt make it to see the movie...
[GAMING/GAM] | YouTube  | [Normal]     | 83%    |   46.0ms | Whooooooo!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 94%    |   60.1ms | I know your not trying to fight but that...
[GAMING/SUR] | YouTube  | [Normal]     | 43%    |   55.0ms | stoo the rouge  they have a problem...
[NEWS/LIVE ] | YouTube  | [Normal]     | 95%    |   49.3ms | taught...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.6ms | lmfao...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   49.5ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   74.8ms | :triangular_flag::triangular_flag::trian...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   65.5ms | Dr. K rocking linux? :O...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   76.8ms | kavya me to daily aata hu tum notice n k...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   62.5ms | YOOOOO HELLOOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   62.8ms | Dattabayo Dattabayo...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |   53.5ms | half a billion subscribers is crazy...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   81.5ms | WEEEEEEEEEEEEEEEEEE ARE THE CHAMPIONS :m...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   51.1ms | My husband Michael loves you...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   88.1ms | I just got back from my third viewing :r...
[SELF-HELP/] | YouTube  | [Normal]     | 81%    |   80.5ms | we dont get that sort of clarity about w...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.6ms | FASHION!!...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  125.0ms | Me and my fam have devoted our lives to ...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   66.1ms | JACKHAMMER THE ROADSIGNS...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   56.6ms | yoooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   66.7ms | The lighthouse!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 92%    |   68.0ms | :thumbs_up::call_me_hand:...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   61.9ms | Lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   56.1ms | 54 bucks...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   46.3ms | I'm from Philippines I sub...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   50.7ms | ٠٠٠...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   50.3ms | LIGHTHOUSE...
[ENTERTAINM] | YouTube  | [Normal]     | 67%    |   65.5ms | That is insane :exploding_head:...
[GAMING/GAM] | YouTube  | [Normal]     | 60%    |   61.3ms | LIGHTHOUSERS RISE UP...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   61.5ms | When was the last time he played maratho...
[MUSIC/CHIL] | YouTube  | [Normal]     | 88%    |   59.6ms | waise v mai new hun...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   82.6ms | Where you trot out statistics and treat ...
[GAMING/GAM] | YouTube  | [Normal]     | 86%    |   46.0ms | The plane sounds interesting  the lighth...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   86.8ms | LOVE YOU MARK!!!! CONGRATS ON THE HUGE S...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.1ms | congrats on the film!...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   68.8ms | I vote fore prusa:rolling_on_the_floor_l...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   50.3ms | jimmy...
[ENTERTAINM] | YouTube  | [Normal]     | 84%    |   28.5ms | حح...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |   60.2ms | I'm awesome shish u say?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   57.5ms | Hi...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   67.3ms | why didnt dealer draw on 18...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   56.6ms | SOUTH AMERICA?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.8ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.6ms | Definitely watch it  it was 10/10 at lea...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   57.5ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   69.3ms | no...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   75.9ms | No...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   79.2ms | Always hit...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   71.0ms | Will there be IRON LUNG merch??...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   70.3ms | IM LATE HELLO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   67.2ms | hello...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   74.6ms | Tables are hot!!...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |  129.7ms | AIRPLANE YALLL VOTE AIRPLANE:airplane::a...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  106.6ms | пригласите меня на шоу...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   73.8ms | double...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   74.2ms | h...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  205.3ms | :heart_with_ribbon::heart_with_ribbon::h...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   86.2ms | do itttttt...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   75.4ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |  117.3ms | Masculine/Outwards/Physical/Yang vs Femi...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  110.6ms | Hey mark seen iron Lung last night while...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   98.5ms | GGG...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   46.5ms | GOOD MORNING BUNGULATOR...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   95.8ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   94.3ms | Lmao good thought @morfius...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   41.5ms | Hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   58.1ms | MARKIMOOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   50.1ms | plz give me i phone in india...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   61.5ms | I loved iron lung It was the best movie ...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   69.7ms | Markiplier Im gon watch the movie today ...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   56.7ms | smaller bets...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   72.3ms | I keep hearing about "problems with the ...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   71.1ms | me and my brother watched Iron Lung and ...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   99.3ms | tc too dear fredox:waving_hand::waving_h...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   83.8ms | People acting like pro gamblers when the...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   97.1ms | hello...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  102.5ms | New member...
[SPORTS/FOO] | YouTube  | [Normal]     | 95%    |   85.2ms | Love you Japan...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   66.6ms | IRON LUNG TO ASIAAAAA...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   77.1ms | My theater sounded fine from what i can ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   70.8ms | learn with speed...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   58.6ms | mom...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   77.2ms | I told my brother's girlfriend about wha...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   75.6ms | 100 vidio...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   66.1ms | my theater jacked it up...
[GAMING/GAM] | YouTube  | [Normal]     | 50%    |   84.8ms | At my place  I didn't have any issues wi...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   50.1ms | ouch...
[GAMING/GAM] | YouTube  | [Normal]     | 90%    |   59.3ms | all the boxes in the movie theaters had ...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   92.5ms | i don't know if that was the issue at my...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   58.0ms | RIGGED...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   74.7ms | MAGANDANG UMAGA LAPISPLAIS!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   73.2ms | 3 time #1 movie maker!?!?!...
[GAMING/SUR] | YouTube  | [Normal]     | 80%    |   62.8ms | its hard out here for a scrapper...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   41.5ms | Hey Mark...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   57.2ms | I love that I'm learning about the diffe...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   45.8ms | hello los franços...
[NEWS/LIVE ] | YouTube  | [Normal]     | 91%    |   61.6ms | We all were having a nice morning chat…M...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.9ms | :3c...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   54.7ms | sup...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   77.2ms | yeah i wasn't able to really hear anythi...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   99.7ms | Hello Mr. Beast  I'm from Indonesia.:fac...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  115.3ms | :_markiHEART::_markiHEART::_markiHEART::...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   79.3ms | sup Markiplier:smiling_face_with_sunglas...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   60.3ms | :text-green-game-over:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   53.4ms | Airplane...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   56.5ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 72%    |   78.1ms | hELL YEA...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   63.6ms | nooo my break is almost done:face-purple...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.1ms | CMON MARK I BELIEVE IN YOU...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   40.2ms | YEAAH...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   35.2ms | rigged...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   44.5ms | I love obs duty!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   78.8ms | just watched the movie 30 minutes ago an...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   68.1ms | 500 milian subscribe...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  202.1ms | :finger-red-number-one::finger-red-numbe...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.5ms | :_markiSHUSH:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   41.6ms | please follow me...
[SPORTS/FOO] | YouTube  | [Normal]     | 98%    |   61.7ms | ok  thank you:red_heart::cat_with_tears_...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   49.2ms | bahlillllllllllllllllllll...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   38.9ms | dkvic...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   44.0ms | I love you jimi...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   61.1ms | Is Dobby freed when you hit 500m?...
[ENTERTAINM] | YouTube  | [Normal]     | 85%    |   51.1ms | buy me a new phone mr beast...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   34.4ms | I'M BROKE...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   44.0ms | #1ST...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   60.4ms | YAAAAYYYYY...
[GAMING/GAM] | YouTube  | [Normal]     | 87%    |   62.6ms | <3...
[ENTERTAINM] | YouTube  | [Normal]     | 65%    |   64.4ms | Can you speak Vietnamese ?...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   56.6ms | yayyy...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   66.9ms | Hai Marikipliaer!!!!...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  141.8ms | :cowboy_hat_face::cowboy_hat_face::cowbo...
[GAMING/GAM] | YouTube  | [Normal]     | 46%    |   41.6ms | LESS goooo...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   47.9ms | :green_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   43.0ms | heloooooooo! Mr. Beast...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   49.5ms | Lmao...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   97.3ms | আমাকে কিছু টাকা দিকে পারবেন প্লিজ প্লিজ ...
[GAMING/SUR] | YouTube  | [Normal]     | 79%    |   51.8ms | blackjack...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   46.6ms | mrbeast you will soon get 1 billion...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   88.8ms | Hi Mark! Just wanted to pop in and say g...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   70.9ms | Wait  did you see that?...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   95.8ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 88%    |  103.5ms | what do you do in this game...
[SELF-HELP/] | YouTube  | [Normal]     | 63%    |   51.2ms | so they give the feedback they think the...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   45.2ms | hi...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 65%    |   50.8ms | oooh I don't like the creepy stairs...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   69.4ms | markiplierr help me i need 9000000009 do...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   91.4ms | give me 10000 dollars...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |  110.5ms | AYEEEEEEEEEEEEEEEEEEEEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  103.5ms | markiplier i love you...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |  110.0ms | if you make it to 500 000 000 subscriber...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   80.0ms | was the breaker always open?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   56.6ms | okkkklkkkkkkk...
[PSYCHOLOGY] | YouTube  | [Normal]     | 86%    |   68.3ms | "when the two become one"...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   61.4ms | i love boss...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   63.2ms | obversation lmao...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   78.8ms | lol...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   82.8ms | Observation is spelled wrong...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |  112.9ms | Dr. K's NEW Guide to Love  Sex  & Relati...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   80.3ms | 0 5 billon subscriptions...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   64.9ms | Ohhh my god sooo true...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   85.1ms | I do...
