---- STARTING OMNI-PROCESSOR ----
-> Connected to Elasticsearch at http://localhost:9200 | Index: perf_20260925-133838_p4_c4_r1
-> Loading model from F:\hate-speech-pipeline\src\../models\bert_final on cpu...
-> BERT Model Loaded successfully.
-> Benchmark log: F:\hate-speech-pipeline\reports\scaling\20260925-133838_p4_c4_r1\bench_WIX_2.csv | node WIX | group grp_20260925-133838_p4_c4_r1
------------------------------------------------------------------------------------------------------------------------
DOMAIN       | SOURCE   | PREDICTION   | CONF.  | LATENCY  | TEXT
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   47.6ms | Great song...
[PSYCHOLOGY] | YouTube  | [Normal]     | 88%    |   36.2ms | Woo...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |   78.0ms | muje tu bhi kabhi kabhi lgta pgl ashiqq ...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   78.7ms | :crown::crown: LONG LIVE THE KING PEANUT...
[GAMING/SUR] | YouTube  | [Normal]     | 56%    |   46.9ms | ILl ALLoW IT...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   67.5ms | Happy birthday Peanut!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   53.3ms | Gingy and Rouge did 20 Hours...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   52.0ms | 19 hours...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   47.4ms | got off an hr before u got on...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   45.5ms | CREAM OF SUM YOUNG GUY...
[NEWS/LIVE ] | YouTube  | [Normal]     | 43%    |   76.4ms | Ok how about the poor dig a hole or make...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   85.3ms | Ayeee :smiling_face_with_sunglasses:...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 93%    |  108.3ms | Aha....Don't defame my name by taking my...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   69.5ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   63.1ms | he closed it...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 90%    |   66.7ms | fuckin delerious LOL...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   64.4ms | h2o no way...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 35%    |   35.5ms | my OG GOAT GAMER H20!...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   53.2ms | :hot_beverage::musical_notes::ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 91%    |   60.5ms | he is a fucking legend...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   47.8ms | close the gate...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   46.1ms | !peanuts...
[GAMING/SUR] | YouTube  | [Normal]     | 81%    |   41.1ms | h20 my kinggg...
[NEWS/LIVE ] | YouTube  | [Normal]     | 80%    |   50.4ms | Pete doesnt care what God you support in...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   42.6ms | what so :briefs::duck:...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   80.4ms | D same dialogue cheppi force chesthe vac...
[NEWS/LIVE ] | YouTube  | [Normal]     | 89%    |   49.6ms | you know it's 2026 this world is like la...
[GAMING/SUR] | YouTube  | [Normal]     | 64%    |   62.5ms | Dubl’n up the zyn is sick...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   41.2ms | ground floor I think...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   39.7ms | KEEP GOING DOWN...
[GAMING/SUR] | YouTube  | [Normal]     | 69%    |   58.8ms | battleShits...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   58.6ms | train car...
[SELF-HELP/] | YouTube  | [Normal]     | 92%    |   58.4ms | oh no the bonk continues...
[NEWS/LIVE ] | YouTube  | [Normal]     | 49%    |   73.5ms | that's a yes to feminist:face-green-smil...
[NEWS/LIVE ] | YouTube  | [Normal]     | 97%    |   77.1ms | :people_hugging: :hugging_face: :open_ha...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   36.0ms | OG H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   50.8ms | 500 ON RED P~!!...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   51.4ms | H2O...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   54.2ms | 5...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   65.1ms | 3...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   92.2ms | no way h20 is there lmao...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   87.5ms | clip it...
[GAMING/SUR] | YouTube  | [Normal]     | 76%    |  107.3ms | Can’t loot him it’s in a safe zone...
[MUSIC/CHIL] | YouTube  | [Normal]     | 93%    |  103.4ms | shikha basically i don't eat   certainly...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |  151.1ms | @Dreamon_888 hi   how are you ? :backhan...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   73.6ms | blavkjack super rigged on rust...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   77.0ms | that was you  not winning...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   72.1ms | it was a 4 bro...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   58.6ms | lol...
[GAMING/SUR] | YouTube  | [Normal]     | 84%    |   61.6ms | It’s rigged...
[MUSIC/CHIL] | YouTube  | [Normal]     | 70%    |   83.0ms | she is asking do u eat wtf...
[GAMING/ESP] | YouTube  | [Normal]     | 94%    |   74.1ms | :moai:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   62.0ms | Alll in...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   87.6ms | bit.ly/EA_-The-ytlscb-na #ad...
[GAMING/SUR] | YouTube  | [Normal]     | 71%    |   67.4ms | NOOOOOOOOOOOOOOOOOOOOOOOOOO...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   82.1ms | LMAO FFFFFFFFFFFFFFFFF...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   56.9ms | back to oil rig!!!!!!!!!!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   66.6ms | Can we get the mortgage to bet on...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   47.2ms | bnane chali gayi?...
[GAMING/SUR] | YouTube  | [Normal]     | 74%    |   55.0ms | you wouldve lost anyways...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   50.0ms | i knew this would happen with these 2...
[SELF-HELP/] | YouTube  | [Normal]     | 95%    |   37.1ms | Hi Dr k:winking_face:...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   41.8ms | 5...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |   54.0ms | .....
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   65.5ms | going bust in rust...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   94.9ms | Ida :face_with_tears_of_joy::face_with_t...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   59.1ms | 1...
[PSYCHOLOGY] | YouTube  | [Normal]     | 94%    |   93.5ms | hello. Jung will never die...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |  103.6ms | Peanut & Starforge PC's are partnered! C...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 80%    |   79.8ms | shish sing wclm bro :smiling_face_with_t...
[GAMING/SUR] | YouTube  | [Normal]     | 88%    |   60.2ms | Rust can be a trivia game if you play it...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   44.0ms | nah just gamble it all away...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   45.2ms | hi...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   47.0ms | but what do you mean by explain?...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   44.6ms | HELLOOOOO...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   48.6ms | this is gonna be so metal my lungs might...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 52%    |   51.9ms | oh shit...
[GAMING/SUR] | YouTube  | [Normal]     | 92%    |   63.0ms | thaTS MIND FROM DIUNOS...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   59.6ms | Congratulations...
[GAMING/SUR] | YouTube  | [Normal]     | 63%    |   47.7ms | TAKE IT TO GAMBLEEEE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   54.6ms | hi...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   59.0ms | Здарова всем...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   75.5ms | omg...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   79.6ms | hi please give me an gift plz...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   80.1ms | MARK...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   80.2ms | hi mark...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   66.3ms | HIII...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   41.3ms | #1...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   38.8ms | Stranger my net is not slow...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   39.7ms | Chi na brathuku...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   43.0ms | Welcome New Member!...
[PSYCHOLOGY] | YouTube  | [Normal]     | 97%    |   46.5ms | Dr. K needs a NAS...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   74.9ms | hola espero que te encuentres bien...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   49.6ms | Hello everybody...
[PSYCHOLOGY] | YouTube  | [Normal]     | 95%    |   58.1ms | a faaah moment from dr K...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   79.1ms | mohit mujhe nii pata    friends Aapke he...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   61.8ms | Jimmy  how does it feel to be rich...
[ENTERTAINM] | YouTube  | [Normal]     | 81%    |   50.7ms | UwU...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   54.4ms | HIIIII...
[GAMING/GAM] | YouTube  | [Normal]     | 63%    |   50.6ms | GOING AGAIN THIS WEEKEND LES GOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   39.2ms | 와우...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   58.7ms | is that a DJI gimbal in the background o...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   62.8ms | please please please release on streamin...
[ENTERTAINM] | YouTube  | [Normal]     | 86%    |   53.7ms | Yo...
[PSYCHOLOGY] | YouTube  | [Normal]     | 96%    |   60.8ms | nope only from the atlus game...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   89.4ms | LFG MARKKKKK:cat-orange-whistling::cat-o...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |   56.9ms | mlb team for adam...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   38.6ms | YOOOOO...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   50.1ms | give me 10k$ please...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   60.0ms | hi mark!!!...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   57.2ms | wow Rogue must have had an hours sleep l...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 51%    |   57.1ms | sick:woozy_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   60.5ms | hi...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   55.0ms | rogue slept for 20 minutes ll...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   63.3ms | congratulations brooooooooooooooo...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   75.1ms | MARKPLIERR IS LIVEVEE...
[GAMING/GAM] | YouTube  | [Normal]     | 98%    |   85.1ms | will there be ever a digital copy? :smil...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   59.8ms | give me only one ipad please sir...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   35.0ms | Welcome to Member!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   51.2ms | hiii...
[PSYCHOLOGY] | YouTube  | [Normal]     | 91%    |   55.0ms | sounds like a tongue twister...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   56.6ms | Hiiiii...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   61.0ms | 3 TIME CHAMPION!!!...
[NEWS/LIVE ] | YouTube  | [Normal]     | 96%    |   69.5ms | ...by the wolves :lion:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   66.2ms | I hope you bring more scp videos back!...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   43.4ms | hi mark...
[PSYCHOLOGY] | YouTube  | [Normal]     | 93%    |   46.2ms | Yes...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   53.3ms | im telling everyone to see it...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   52.2ms | WE WON...
[ENTERTAINM] | YouTube  | [Normal]     | 82%    |  103.7ms | Please give me $200000 my loan will be a...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   98.0ms | congratulations jimmy if this video gets...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   45.0ms | hi jimmy please shout out kabir...
[GAMING/SUR] | YouTube  | [Normal]     | 86%    |   37.2ms | CLose the door...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   45.0ms | Ranch!!!...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   59.9ms | AIRPLANE...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   36.6ms | Welcome New Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   34.2ms | w mrbeast...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   57.7ms | lighthouse...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   56.1ms | hiii beast...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   60.0ms | faaaaaa...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   75.5ms | not a fan of this game but the content i...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   62.1ms | lighthouse...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   44.8ms | airplane...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   41.0ms | Airplanneeeee...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   41.3ms | broo check the billboards yooo...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   84.0ms | Imagine 23 000 people trying to talk ove...
[GAMING/GAM] | YouTube  | [Normal]     | 91%    |   59.9ms | people be voting...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   63.5ms | Saw Iron Lung last night! IT WAS SO GOOD...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |  101.0ms | :purple_heart::green_heart::purple_heart...
[GAMING/GAM] | YouTube  | [Normal]     | 93%    |   50.1ms | lighthouse...
[GAMING/SUR] | YouTube  | [Normal]     | 49%    |   81.9ms | You guys are terrible gamblers lol...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |   80.4ms | hayyyy...
[MUSIC/CHIL] | YouTube  | [Normal]     | 96%    |  134.8ms | @szarek-c2u m doing good :backhand_index...
[ENTERTAINM] | YouTube  | [Normal]     | 62%    |   85.5ms | The fact that he is almost at 500 mil...
[GAMING/GAM] | YouTube  | [Normal]     | 77%    |   99.5ms | SCOTLAAAAANDD FOREVEEEEEEEER...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   89.8ms | I saw it yesterday  and it was awesome! ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   76.2ms | 1...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   89.6ms | 1...
[SELF-HELP/] | YouTube  | [Normal]     | 69%    |  117.8ms | @VenaraEchoes im sure there are way our ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   68.2ms | 1...
[GAMING/SUR] | YouTube  | [Normal]     | 87%    |   73.4ms | NO...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   88.2ms | japan?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   62.9ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |  105.4ms | Iron Lung is coming soon not that far aw...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   52.1ms | AIIIIRRRRRPLAAAANNNEE...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   42.3ms | 1...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   60.2ms | Welcome to Member!...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   75.6ms | pakistan...
[GAMING/GAM] | YouTube  | [Normal]     | 89%    |   59.0ms | are you going to make a second movie...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   65.2ms | you've come a long way mark:red_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   54.2ms | :red_heart::red_heart::red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   49.5ms | Loved your Movie :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   52.9ms | push...
[NEWS/LIVE ] | YouTube  | [Normal]     | 48%    |   57.7ms | Weegee getting that italian sausage now...
[MUSIC/CHIL] | YouTube  | [Normal]     | 97%    |   55.2ms | mohit tumhari gf h ??...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   49.1ms | Double...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   70.5ms | when does the stream end?...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   38.6ms | :ok_hand:...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   48.3ms | hit...
[GAMING/SUR] | YouTube  | [Normal]     | 95%    |   93.7ms | 250...
[GAMING/GAM] | YouTube  | [OFFENSIVE]  | 61%    |  108.5ms | THE HECK? A SHAM...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  120.9ms | I must admit first time I saw it  audio ...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   56.2ms | PLS GIVE ME SHOUTOUT JIMMY...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   60.1ms | I LOVE IRON LUNG  MY FAVORITE MOVIEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   66.8ms | I loved the movie  thank you!...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   56.6ms | 6-7...
[ENTERTAINM] | YouTube  | [Normal]     | 93%    |   54.3ms | india...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   71.1ms | Maxxxx...
[GAMING/SUR] | YouTube  | [Normal]     | 90%    |   56.9ms | THIS IS SO RIGGED OH MY GOD...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |  147.7ms | can't lie  im glad to see mark back. I m...
[GAMING/GAM] | YouTube  | [Normal]     | 92%    |   83.5ms | oh yeah penguinzoo said he couldn't unde...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   43.9ms | lighthouse plss...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   57.5ms | 𝘼𝙣𝙮𝙤𝙣𝙚 𝙛𝙧𝙤𝙢 𝙄𝙣𝙙𝙞𝙖???...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   85.2ms | :face-blue-smiling::face-blue-smiling::f...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   49.7ms | papa hutch...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   60.5ms | please help me...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   71.7ms | hi Mr beast :smiling_face_with_halo:...
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   82.1ms | I struggled to hear a bit at odeon in th...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   82.9ms | wow movie star and celebrity director Ma...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   52.6ms | go Aul In...
[GAMING/SUR] | YouTube  | [Normal]     | 73%    |   49.9ms | GOOOOOOOOOD MORNING BUNGULATORS...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   56.7ms | CLOAK IRON LUNG MERCH!!!???...
[GAMING/SUR] | YouTube  | [OFFENSIVE]  | 55%    |   54.6ms | ur screwed...
[GAMING/SUR] | YouTube  | [Normal]     | 54%    |   50.4ms | try bandit...
[MUSIC/CHIL] | YouTube  | [OFFENSIVE]  | 82%    |  126.7ms | tc too dearshish:waving_hand::waving_han...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  248.4ms | bhai 500 milian subscriber hone wale Hai...
[SELF-HELP/] | YouTube  | [Normal]     | 59%    |   67.4ms | Yah my biggest fear in life is proving t...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   62.6ms | The sound was great at my theatre....
[GAMING/GAM] | YouTube  | [Normal]     | 94%    |   83.1ms | if the movie is environmentally telling ...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   49.6ms | Bangladesh :red_heart:...
[GAMING/GAM] | YouTube  | [Normal]     | 84%    |   65.0ms | my brother in law saw you in guam   he w...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   45.6ms | Peanut can never go to vegas lol...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   44.1ms | W MRBEADY...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   37.1ms | :pink_heart:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   51.5ms | Hi:red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   60.1ms | Who stands at 14...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   50.3ms | GG...
[GAMING/SUR] | YouTube  | [Normal]     | 94%    |   55.6ms | OOF...
[ENTERTAINM] | YouTube  | [Normal]     | 91%    |   41.8ms | pakistan...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   47.6ms | Dominos :check_mark_button:...
[GAMING/SUR] | YouTube  | [Normal]     | 93%    |   39.5ms | ruunn...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   50.0ms | okay that makes sense why some of the vo...
[GAMING/SUR] | YouTube  | [Normal]     | 97%    |   51.0ms | theres 1000 scrap at the base...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.0ms | I went to a AMC theater once and I liked...
[MUSIC/CHIL] | YouTube  | [Normal]     | 95%    |   57.1ms | take me back to the La...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   99.7ms | its my birthday today 25 :partying_face:...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   47.5ms | let's go...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   67.3ms | ONE OUT OF 17.2 PEOPLE ALIVE ON EARTH RI...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  101.7ms | :smiling_face_with_smiling_eyes::smiling...
[ENTERTAINM] | YouTube  | [Normal]     | 98%    |   71.3ms | big fan sri lanka fan:star_struck::fire:...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   67.7ms | hello sir I am your big fan...I am from ...
[ENTERTAINM] | YouTube  | [Normal]     | 95%    |   57.6ms | what?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   60.8ms | hi...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   47.5ms | Pfffft  amateur hour...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   41.7ms | AIRPLANE...
[GAMING/GAM] | YouTube  | [Normal]     | 97%    |   43.8ms | woah markimoo stream this early...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   40.1ms | WE WIN...
[GAMING/GAM] | YouTube  | [Normal]     | 67%    |   42.8ms | NUMBER ONEEE! :party_popper:...
[GAMING/GAM] | YouTube  | [Normal]     | 95%    |   65.6ms | Just caught your movie last night  Mark ...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   56.3ms | WE WIN...
[NEWS/LIVE ] | YouTube  | [Normal]     | 98%    |   41.6ms | Birds are singing o...
[MUSIC/CHIL] | YouTube  | [Normal]     | 94%    |   33.8ms | ko*...
[MUSIC/CHIL] | YouTube  | [Normal]     | 98%    |  104.8ms | Jaitsii saccha pyar long time me hota h ...
[GAMING/SUR] | YouTube  | [Normal]     | 85%    |   78.9ms | THAT GUY IS ZESTYYYYYY...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   76.1ms | REAL H20...
[GAMING/GAM] | YouTube  | [Normal]     | 70%    |   67.4ms | YIPPIEEEEEE...
[GAMING/GAM] | YouTube  | [Normal]     | 96%    |   39.2ms | Hi mark...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   56.9ms | ya des français ?...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   51.7ms | Hi Mr Beast...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |  150.0ms | AKO RA ISA BISAYA??????????? AHAHAHAHHAH...
[ENTERTAINM] | YouTube  | [Normal]     | 92%    |  200.7ms | :stayhome::stayhome::stayhome::stayhome:...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |  111.1ms | Can you give me your @BeastReacts channe...
[ENTERTAINM] | YouTube  | [Normal]     | 97%    |   55.5ms | I love you mr best...
[ENTERTAINM] | YouTube  | [Normal]     | 94%    |   65.1ms | Jimmy...
[ENTERTAINM] | YouTube  | [Normal]     | 96%    |   55.6ms | :red_heart:...
[GAMING/SUR] | YouTube  | [Normal]     | 96%    |   65.8ms | Omg :face_screaming_in_fear:...
[GAMING/SUR] | YouTube  | [Normal]     | 98%    |  150.9ms | :face-turquoise-drinking-coffee::face-tu...
[ENTERTAINM] | YouTube  | [Normal]     | 90%    |   85.4ms | give me PC broooooo...
